frame, face_id, timestamp, confidence, success,FE01,FE02,FE03,FE04,FE05,FE06,FE07
1, 0, 0.000, 0.98, 1,0.0,0.7,0.8,0.28,0.32666666666666666,0.13,0
2, 0, 0.033, 0.98, 1,0.0,0.7,0.8674999999999999,0.36333333333333334,0.45333333333333337,0.13999999999999999,0
3, 0, 0.067, 0.98, 1,0.0,0.79,0.915,0.42333333333333334,0.42333333333333334,0.12,0
4, 0, 0.100, 0.98, 1,0.085,1.09,1.2574999999999998,0.5866666666666668,0.6,0.08333333333333333,0
5, 0, 0.133, 0.98, 1,0.15,1.095,1.3324999999999998,0.5133333333333333,0.7000000000000001,0.02666666666666667,0
6, 0, 0.167, 0.98, 1,0.17,1.025,1.395,0.49,0.77,0.04,0
7, 0, 0.200, 0.98, 1,0.16,1.175,1.3475000000000001,0.6699999999999999,0.7733333333333334,0.043333333333333335,0
8, 0, 0.234, 0.98, 1,0.105,1.185,1.1875,0.73,0.6666666666666666,0.05333333333333334,0
9, 0, 0.267, 0.98, 1,0.05,1.1,1.0524999999999998,0.7133333333333333,0.5800000000000001,0.05666666666666667,0
10, 0, 0.300, 0.98, 1,0.06,1.045,1.0,0.64,0.52,0.02,0
11, 0, 0.334, 0.98, 1,0.085,0.94,0.9924999999999999,0.5533333333333333,0.5133333333333333,0.0,0
12, 0, 0.367, 0.98, 1,0.07,0.99,1.0975,0.5,0.5633333333333334,0.0,0
13, 0, 0.400, 0.98, 1,0.05,0.905,1.025,0.5766666666666667,0.64,0.0,0
14, 0, 0.434, 0.98, 1,0.01,0.805,1.0125,0.5766666666666667,0.49,0.0,0
15, 0, 0.467, 0.98, 1,0.0,0.785,0.99,0.7633333333333333,0.4666666666666666,0.0,0
16, 0, 0.501, 0.98, 1,0.03,0.79,0.975,0.66,0.48333333333333334,0.0,0
17, 0, 0.534, 0.98, 1,0.0,0.755,0.92,0.5233333333333333,0.45333333333333337,0.0,0
18, 0, 0.567, 0.98, 1,0.0,0.865,0.9199999999999999,0.5233333333333333,0.4366666666666667,0.0,0
19, 0, 0.601, 0.98, 1,0.0,0.89,1.0,0.6133333333333333,0.4566666666666667,0.27,0
20, 0, 0.634, 0.98, 1,0.0,0.8,0.8175,0.64,0.41,0.42333333333333334,0
21, 0, 0.667, 0.98, 1,0.0,0.77,0.78,0.6666666666666666,0.37666666666666665,0.44,0
22, 0, 0.701, 0.98, 1,0.0,0.685,0.7324999999999999,0.6033333333333334,0.31666666666666665,0.37666666666666665,0
23, 0, 0.734, 0.98, 1,0.0,0.5900000000000001,0.745,0.6433333333333334,0.3433333333333333,0.3933333333333333,0
24, 0, 0.767, 0.98, 1,0.0,0.615,0.7,0.5800000000000001,0.3833333333333333,0.45,0
25, 0, 0.801, 0.98, 1,0.0,0.615,0.735,0.5833333333333334,0.3433333333333333,0.49,0
26, 0, 0.834, 0.98, 1,0.0,0.675,0.83,0.7000000000000001,0.37000000000000005,0.45333333333333337,0
27, 0, 0.868, 0.98, 1,0.0,0.585,0.7275,0.3933333333333333,0.33666666666666667,0.41333333333333333,0
28, 0, 0.901, 0.98, 1,0.0,0.555,0.72,0.49,0.3466666666666667,0.3833333333333333,0
29, 0, 0.934, 0.98, 1,0.0,0.59,0.74,0.38999999999999996,0.33,0.25333333333333335,0
30, 0, 0.968, 0.98, 1,0.0,0.565,0.73,0.42333333333333334,0.2966666666666667,0.13999999999999999,0
31, 0, 1.001, 0.98, 1,0.0,0.405,0.855,0.39666666666666667,0.42333333333333334,0.05333333333333334,0
32, 0, 1.034, 0.98, 1,0.0,0.28,0.8775,0.34,0.57,0.0,0
33, 0, 1.068, 0.98, 1,0.0,0.18000000000000002,0.72,0.18333333333333335,0.44333333333333336,0.0,0
34, 0, 1.101, 0.98, 1,0.0,0.03,0.675,0.08666666666666667,0.45,0.0,0
35, 0, 1.134, 0.98, 1,0.0,0.09,0.585,0.18666666666666668,0.3933333333333333,0.0,0
36, 0, 1.168, 0.98, 1,0.0,0.03,0.5725,0.03333333333333333,0.36000000000000004,0.0,0
37, 0, 1.201, 0.98, 1,0.0,0.0,0.475,0.10666666666666667,0.35333333333333333,0.0,0
38, 0, 1.235, 0.98, 1,0.0,0.0,0.49,0.11666666666666665,0.32666666666666666,0.0,0
39, 0, 1.268, 0.98, 1,0.0,0.015,0.525,0.02666666666666667,0.3333333333333333,0.0,0
40, 0, 1.301, 0.98, 1,0.0,0.0,0.6000000000000001,0.12333333333333334,0.35000000000000003,0.0,0
41, 0, 1.335, 0.98, 1,0.0,0.0,0.5475,0.07333333333333333,0.2866666666666667,0.0,0
42, 0, 1.368, 0.98, 1,0.0,0.0,0.4575,0.10666666666666667,0.2733333333333333,0.0,0
43, 0, 1.401, 0.98, 1,0.0,0.0,0.495,0.09000000000000001,0.31666666666666665,0.0,0
44, 0, 1.435, 0.98, 1,0.0,0.0,0.5,0.09333333333333334,0.3466666666666667,0.0,0
45, 0, 1.468, 0.98, 1,0.0,0.0,0.4625,0.19333333333333333,0.3866666666666667,0.0,0
