frame, face_id, timestamp, confidence, success,FE01,FE02,FE03,FE04,FE05,FE06,FE07
191, 0, 7.600, 0.98, 1,0,2.205,0,0,0,0,0
192, 0, 7.640, 0.98, 1,0,2.145,0,0,0,0,0
193, 0, 7.680, 0.98, 1,0,2.13,0,0,0,0,0
194, 0, 7.720, 0.98, 1,0,2.205,0,0,0,0,0
195, 0, 7.760, 0.98, 1,0,2.2350000000000003,0,0,0,0,0
196, 0, 7.800, 0.98, 1,0,2.25,0,0,0,0,0
197, 0, 7.840, 0.98, 1,0,2.38,0,0,0,0,0
198, 0, 7.880, 0.98, 1,0,2.39,0,0,0,0,0
199, 0, 7.920, 0.98, 1,0,2.23,0,0,0,0,0
200, 0, 7.960, 0.98, 1,0,2.425,0,0,0,0,0
201, 0, 8.000, 0.98, 1,0,2.46,0,0,0,0,0
202, 0, 8.040, 0.98, 1,0,2.465,0,0,0,0,0
203, 0, 8.080, 0.98, 1,0,2.46,0,0,0,0,0
204, 0, 8.120, 0.98, 1,0,2.405,0,0,0,0,0
205, 0, 8.160, 0.98, 1,0,2.355,0,0,0,0,0
206, 0, 8.200, 0.98, 1,0,2.565,0,0,0,0,0
207, 0, 8.240, 0.98, 1,0,2.5,0,0,0,0,0
208, 0, 8.280, 0.98, 1,0,2.59,0,0,0,0,0
209, 0, 8.320, 0.98, 1,0,2.555,0,0,0,0,0
210, 0, 8.360, 0.98, 1,0,2.6,0,0,0,0,0
211, 0, 8.400, 0.98, 1,0,2.57,0,0,0,0,0
212, 0, 8.440, 0.98, 1,0,2.46,0,0,0,0,0
213, 0, 8.480, 0.98, 1,0,2.605,0,0,0,0,0
214, 0, 8.520, 0.98, 1,0,2.61,0,0,0,0,0
215, 0, 8.560, 0.98, 1,0,2.5,0,0,0,0,0
216, 0, 8.600, 0.98, 1,0,2.495,0,0,0,0,0
217, 0, 8.640, 0.98, 1,0,2.5,0,0,0,0,0
218, 0, 8.680, 0.98, 1,0,2.505,0,0,0,0,0
219, 0, 8.720, 0.98, 1,0,2.545,0,0,0,0,0
220, 0, 8.760, 0.98, 1,0,2.36,0,0,0,0,0
221, 0, 8.800, 0.98, 1,0,2.4450000000000003,0,0,0,0,0
222, 0, 8.840, 0.98, 1,0,2.395,0,0,0,0,0
223, 0, 8.880, 0.98, 1,0,2.395,0,0,0,0,0
224, 0, 8.920, 0.98, 1,0,2.525,0,0,0,0,0
225, 0, 8.960, 0.98, 1,0,2.44,0,0,0,0,0
226, 0, 9.000, 0.98, 1,0,2.51,0,0,0,0,0
227, 0, 9.040, 0.98, 1,0,2.525,0,0,0,0,0
228, 0, 9.080, 0.98, 1,0,2.585,0,0,0,0,0
229, 0, 9.120, 0.98, 1,0,2.31,0,0,0,0,0
230, 0, 9.160, 0.98, 1,0,2.3200000000000003,0,0,0,0,0
231, 0, 9.200, 0.98, 1,0,2.255,0,0,0,0,0
232, 0, 9.240, 0.98, 1,0,2.3449999999999998,0,0,0,0,0
233, 0, 9.280, 0.98, 1,0,2.39,0,0,0,0,0
234, 0, 9.320, 0.98, 1,0,2.54,0,0,0,0,0
235, 0, 9.360, 0.98, 1,0,2.54,0,0,0,0,0
236, 0, 9.400, 0.98, 1,0,2.5300000000000002,0,0,0,0,0
237, 0, 9.440, 0.98, 1,0,2.4,0,0,0,0,0
243, 0, 9.680, 0.98, 1,0,2.225,0,0,0,0,0
244, 0, 9.720, 0.98, 1,0,2.2,0,0,0,0,0
245, 0, 9.760, 0.98, 1,0,2.15,0,0,0,0,0
