frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, FE1, FE2, FE3, FE4, FE5, FE6, FE7, FE8, FE9, FE10, FE11, FE12, FE13, FE14, FE15, FE16, FE17, FE18, FE19, FE20, FE21
182, 0, 6.039, 0.98, 1, 1.00, 2.01, 0.00, 0.00, 0.16, 1.22, 0.00, 0.18, 0.67, 0.00, 0.00, 0.00, 0.32, 0.00, 0.91, 1.05, 0.87, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
183, 0, 6.073, 0.98, 1, 0.91, 1.98, 0.00, 0.00, 0.15, 1.43, 0.00, 0.27, 0.67, 0.00, 0.00, 0.00, 0.31, 0.00, 0.94, 1.13, 0.91, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
184, 0, 6.106, 0.98, 1, 1.11, 1.98, 0.00, 0.00, 0.15, 1.29, 0.00, 0.21, 0.67, 0.00, 0.00, 0.00, 0.39, 0.00, 0.97, 1.02, 0.90, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
185, 0, 6.139, 0.98, 1, 0.98, 1.90, 0.00, 0.00, 0.19, 1.33, 0.00, 0.14, 0.64, 0.00, 0.00, 0.00, 0.40, 0.00, 0.94, 0.98, 0.90, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
186, 0, 6.173, 0.98, 1, 0.93, 1.95, 0.00, 0.00, 0.06, 1.09, 0.00, 0.16, 0.64, 0.00, 0.00, 0.00, 0.42, 0.00, 0.94, 0.96, 0.91, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
187, 0, 6.206, 0.98, 1, 1.00, 2.01, 0.01, 0.00, 0.15, 1.45, 0.00, 0.10, 0.66, 0.00, 0.00, 0.00, 0.48, 0.00, 0.91, 0.87, 0.89, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
188, 0, 6.240, 0.98, 1, 1.00, 1.94, 0.00, 0.00, 0.19, 1.48, 0.00, 0.11, 0.64, 0.00, 0.00, 0.00, 0.40, 0.00, 0.92, 0.97, 0.87, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
189, 0, 6.273, 0.98, 1, 0.94, 1.96, 0.00, 0.00, 0.18, 1.44, 0.00, 0.07, 0.64, 0.00, 0.00, 0.00, 0.36, 0.00, 0.90, 0.91, 0.91, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
190, 0, 6.306, 0.98, 1, 1.01, 1.89, 0.01, 0.00, 0.21, 1.44, 0.00, 0.16, 0.62, 0.00, 0.00, 0.00, 0.31, 0.00, 0.92, 0.87, 0.90, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
191, 0, 6.340, 0.98, 1, 1.00, 1.87, 0.04, 0.00, 0.25, 1.42, 0.00, 0.18, 0.62, 0.00, 0.00, 0.00, 0.46, 0.00, 0.90, 0.82, 0.90, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
192, 0, 6.373, 0.98, 1, 0.84, 1.88, 0.02, 0.00, 0.21, 1.54, 0.00, 0.18, 0.60, 0.00, 0.00, 0.00, 0.43, 0.00, 0.88, 0.89, 0.88, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
193, 0, 6.406, 0.98, 1, 0.87, 1.86, 0.06, 0.00, 0.10, 1.33, 0.00, 0.11, 0.60, 0.00, 0.00, 0.00, 0.39, 0.00, 0.86, 0.84, 0.83, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
194, 0, 6.440, 0.98, 1, 0.83, 1.83, 0.00, 0.00, 0.12, 1.34, 0.00, 0.12, 0.59, 0.00, 0.00, 0.00, 0.26, 0.00, 0.87, 0.86, 0.87, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
195, 0, 6.473, 0.98, 1, 0.76, 1.91, 0.00, 0.00, 0.16, 1.78, 0.00, 0.08, 0.55, 0.00, 0.00, 0.00, 0.38, 0.00, 0.88, 0.88, 0.89, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
196, 0, 6.507, 0.98, 1, 0.98, 1.81, 0.00, 0.00, 0.11, 1.44, 0.00, 0.07, 0.58, 0.00, 0.00, 0.00, 0.45, 0.00, 0.90, 0.86, 0.90, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
197, 0, 6.540, 0.98, 1, 1.00, 1.92, 0.00, 0.00, 0.12, 1.26, 0.00, 0.07, 0.55, 0.00, 0.00, 0.00, 0.61, 0.00, 0.98, 1.01, 0.92, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
198, 0, 6.573, 0.98, 1, 1.06, 1.88, 0.00, 0.00, 0.07, 1.38, 0.00, 0.08, 0.57, 0.00, 0.00, 0.00, 0.34, 0.00, 0.95, 1.04, 0.90, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
199, 0, 6.607, 0.98, 1, 0.98, 1.94, 0.00, 0.00, 0.18, 1.22, 0.00, 0.08, 0.59, 0.00, 0.00, 0.00, 0.39, 0.00, 0.90, 1.06, 0.88, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
200, 0, 6.640, 0.98, 1, 0.87, 1.77, 0.00, 0.00, 0.14, 1.57, 0.00, 0.01, 0.58, 0.00, 0.00, 0.00, 0.24, 0.00, 0.91, 0.96, 0.87, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
201, 0, 6.673, 0.98, 1, 1.01, 1.88, 0.00, 0.00, 0.17, 1.65, 0.00, 0.02, 0.58, 0.00, 0.00, 0.00, 0.35, 0.00, 0.92, 0.92, 0.84, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
202, 0, 6.707, 0.98, 1, 0.88, 1.80, 0.09, 0.00, 0.13, 1.51, 0.00, 0.07, 0.57, 0.00, 0.00, 0.00, 0.31, 0.00, 0.90, 0.91, 0.83, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
203, 0, 6.740, 0.98, 1, 0.96, 1.85, 0.01, 0.00, 0.16, 1.56, 0.00, 0.09, 0.59, 0.00, 0.00, 0.00, 0.34, 0.00, 0.96, 0.88, 0.86, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
204, 0, 6.773, 0.98, 1, 0.93, 1.93, 0.07, 0.00, 0.18, 1.75, 0.00, 0.11, 0.56, 0.00, 0.00, 0.00, 0.40, 0.00, 0.89, 0.83, 0.85, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
205, 0, 6.807, 0.98, 1, 0.89, 1.89, 0.00, 0.00, 0.18, 1.57, 0.00, 0.09, 0.73, 0.00, 0.00, 0.00, 0.52, 0.00, 0.93, 0.93, 0.82, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
206, 0, 6.840, 0.98, 1, 0.76, 1.89, 0.02, 0.00, 0.24, 1.38, 0.00, 0.07, 0.72, 0.00, 0.00, 0.00, 0.49, 0.00, 1.01, 0.84, 0.77, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
207, 0, 6.874, 0.98, 1, 0.90, 1.85, 0.01, 0.00, 0.27, 1.60, 0.00, 0.00, 0.62, 0.00, 0.00, 0.00, 0.54, 0.00, 0.95, 1.00, 0.80, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
208, 0, 6.907, 0.98, 1, 0.98, 2.05, 0.15, 0.00, 0.29, 1.57, 0.00, 0.05, 0.66, 0.00, 0.00, 0.00, 0.58, 0.00, 0.99, 1.14, 0.91, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
209, 0, 6.940, 0.98, 1, 0.99, 1.96, 0.12, 0.00, 0.27, 1.54, 0.00, 0.04, 0.66, 0.00, 0.00, 0.00, 0.48, 0.00, 0.93, 1.11, 0.87, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
210, 0, 6.974, 0.98, 1, 0.97, 2.04, 0.03, 0.00, 0.28, 1.62, 0.00, 0.07, 0.63, 0.00, 0.00, 0.00, 0.46, 0.00, 0.88, 0.86, 0.87, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
211, 0, 7.007, 0.98, 1, 0.89, 2.01, 0.01, 0.00, 0.23, 1.56, 0.00, 0.05, 0.66, 0.00, 0.00, 0.00, 0.48, 0.00, 0.87, 0.87, 0.86, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
212, 0, 7.040, 0.98, 1, 0.86, 2.06, 0.06, 0.00, 0.30, 1.72, 0.00, 0.05, 0.66, 0.00, 0.00, 0.00, 0.60, 0.00, 0.92, 1.02, 0.90, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
213, 0, 7.074, 0.98, 1, 0.93, 2.02, 0.11, 0.00, 0.25, 1.49, 0.00, 0.09, 0.65, 0.00, 0.00, 0.00, 0.65, 0.00, 0.94, 1.09, 0.90, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
214, 0, 7.107, 0.98, 1, 0.88, 2.09, 0.13, 0.00, 0.26, 1.67, 0.00, 0.09, 0.64, 0.00, 0.00, 0.00, 0.70, 0.00, 0.97, 0.96, 0.87, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
215, 0, 7.140, 0.98, 1, 0.88, 2.01, 0.09, 0.00, 0.27, 1.82, 0.00, 0.04, 0.64, 0.00, 0.00, 0.00, 0.67, 0.00, 0.97, 0.77, 0.81, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
216, 0, 7.174, 0.98, 1, 0.86, 1.92, 0.00, 0.00, 0.25, 1.93, 0.00, 0.05, 0.63, 0.00, 0.00, 0.00, 0.63, 0.00, 0.95, 0.94, 0.88, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
217, 0, 7.207, 0.98, 1, 0.85, 1.98, 0.09, 0.00, 0.21, 1.84, 0.00, 0.06, 0.64, 0.00, 0.00, 0.00, 0.46, 0.00, 1.03, 0.92, 0.89, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
218, 0, 7.241, 0.98, 1, 0.86, 1.97, 0.00, 0.00, 0.18, 1.61, 0.00, 0.12, 0.58, 0.00, 0.00, 0.00, 0.39, 0.00, 0.97, 0.95, 0.88, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
219, 0, 7.274, 0.98, 1, 0.75, 1.97, 0.03, 0.00, 0.27, 1.45, 0.00, 0.15, 0.60, 0.00, 0.00, 0.00, 0.43, 0.00, 0.95, 0.93, 0.92, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
220, 0, 7.307, 0.98, 1, 0.95, 1.98, 0.05, 0.00, 0.24, 1.37, 0.00, 0.12, 0.66, 0.00, 0.00, 0.00, 0.30, 0.00, 1.00, 1.03, 0.91, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
221, 0, 7.341, 0.98, 1, 0.99, 2.04, 0.18, 0.00, 0.27, 1.54, 0.00, 0.09, 0.66, 0.00, 0.00, 0.00, 0.44, 0.00, 0.98, 0.75, 0.92, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
222, 0, 7.374, 0.98, 1, 0.82, 1.93, 0.14, 0.00, 0.24, 1.46, 0.00, 0.21, 0.67, 0.00, 0.00, 0.00, 0.43, 0.00, 0.98, 0.83, 0.95, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
223, 0, 7.407, 0.98, 1, 0.84, 2.03, 0.18, 0.00, 0.22, 1.61, 0.00, 0.19, 0.62, 0.00, 0.00, 0.00, 0.39, 0.00, 0.98, 0.92, 0.83, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
224, 0, 7.441, 0.98, 1, 0.83, 1.98, 0.18, 0.00, 0.27, 1.55, 0.00, 0.17, 0.65, 0.00, 0.00, 0.00, 0.36, 0.00, 1.00, 0.96, 0.87, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
225, 0, 7.474, 0.98, 1, 0.94, 1.93, 0.08, 0.00, 0.27, 1.62, 0.00, 0.20, 0.67, 0.00, 0.00, 0.00, 0.49, 0.00, 1.00, 0.73, 0.91, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
226, 0, 7.508, 0.98, 1, 1.00, 1.91, 0.10, 0.00, 0.24, 1.86, 0.00, 0.15, 0.70, 0.00, 0.00, 0.00, 0.52, 0.00, 0.97, 0.80, 0.91, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
227, 0, 7.541, 0.98, 1, 0.82, 1.95, 0.08, 0.00, 0.26, 1.66, 0.00, 0.06, 0.73, 0.00, 0.00, 0.00, 0.61, 0.00, 1.01, 0.92, 0.95, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
228, 0, 7.574, 0.98, 1, 0.89, 1.97, 0.16, 0.00, 0.25, 1.57, 0.00, 0.13, 0.73, 0.00, 0.00, 0.00, 0.52, 0.00, 1.04, 0.97, 1.19, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
229, 0, 7.608, 0.98, 1, 1.15, 2.24, 0.20, 0.00, 0.39, 1.07, 0.00, 0.18, 0.65, 0.00, 0.00, 0.00, 0.67, 0.00, 0.92, 0.96, 1.99, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
230, 0, 7.641, 0.98, 1, 0.92, 2.33, 0.07, 0.00, 0.08, 0.55, 0.00, 0.23, 0.67, 0.00, 0.00, 0.00, 0.55, 0.00, 0.89, 0.94, 2.68, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
231, 0, 7.674, 0.98, 1, 0.99, 2.31, 0.00, 0.00, 0.00, 0.15, 0.00, 0.16, 0.68, 0.00, 0.00, 0.00, 0.75, 0.00, 0.98, 1.11, 2.85, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
232, 0, 7.708, 0.98, 1, 1.04, 2.28, 0.05, 0.00, 0.05, 0.39, 0.00, 0.19, 0.66, 0.00, 0.00, 0.00, 0.76, 0.00, 0.93, 1.04, 2.66, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
233, 0, 7.741, 0.98, 1, 0.98, 2.11, 0.09, 0.00, 0.20, 0.77, 0.00, 0.15, 0.59, 0.00, 0.00, 0.00, 0.75, 0.00, 0.91, 1.03, 2.42, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
234, 0, 7.774, 0.98, 1, 1.01, 2.04, 0.13, 0.00, 0.38, 1.08, 0.00, 0.21, 0.60, 0.00, 0.00, 0.00, 0.60, 0.00, 0.92, 0.90, 2.15, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
