frame, face_id, timestamp, confidence, success,FE01,FE02,FE03,FE04,FE05,FE06,FE07
5, 0, 0.133, 0.98, 1,2.665,0,0,0,0,0,0
8, 0, 0.234, 0.98, 1,0,0,0,0,3.0566666666666666,0,0
10, 0, 0.300, 0.98, 1,0,0,0,0,2.27,0,0
11, 0, 0.334, 0.98, 1,0,0,0,0,2.5500000000000003,0,0
12, 0, 0.367, 0.98, 1,0,0,0,0,2.106666666666667,0,0
13, 0, 0.400, 0.98, 1,0,0,0,0,1.8399999999999999,0,0
14, 0, 0.434, 0.98, 1,0,0,0,0,1.7599999999999998,0,0
15, 0, 0.467, 0.98, 1,0,0,0,0,1.7733333333333334,0,0
16, 0, 0.501, 0.98, 1,0,0,0,0,2.223333333333333,0,0
17, 0, 0.534, 0.98, 1,0,0,0,0,2.1999999999999997,0,0
18, 0, 0.567, 0.98, 1,0,0,0,0,1.8633333333333333,0,0
19, 0, 0.601, 0.98, 1,0,0,0,0,1.5633333333333332,0,0
20, 0, 0.634, 0.98, 1,0,0,0,0,1.6633333333333333,0,0
21, 0, 0.667, 0.98, 1,1.5,0,0,0,0,0,0
22, 0, 0.701, 0.98, 1,0,0,0,0,1.9266666666666665,0,0
23, 0, 0.734, 0.98, 1,0,0,0,0,1.6566666666666665,0,0
24, 0, 0.767, 0.98, 1,0,0,0,0,1.5666666666666664,0,0
25, 0, 0.801, 0.98, 1,0,0,0,0,1.2533333333333332,0,0
26, 0, 0.834, 0.93, 1,0,0.7949999999999999,0,0,0,0,0
27, 0, 0.868, 0.93, 1,0,0.97,0,0,0,0,0
28, 0, 0.901, 0.93, 1,0,0.8700000000000001,0,0,0,0,0
29, 0, 0.934, 0.93, 1,0,0,0,0,1.2533333333333334,0,0
34, 0, 1.101, 0.93, 1,0,0,0,0,1.7299999999999998,0,0
35, 0, 1.134, 0.93, 1,0,0,0,0,1.7733333333333334,0,0
36, 0, 1.168, 0.93, 1,0,0,0,0,1.6633333333333333,0,0
37, 0, 1.201, 0.93, 1,0,0,0,0,1.8233333333333333,0,0
38, 0, 1.235, 0.93, 1,0,0,0,0,1.8333333333333333,0,0
39, 0, 1.268, 0.93, 1,0,0,0,0,2.4433333333333334,0,0
40, 0, 1.301, 0.93, 1,0,0,0,0,2.7900000000000005,0,0
41, 0, 1.335, 0.98, 1,0,0,0,0,2.34,0,0
42, 0, 1.368, 0.93, 1,0,0,0,0,2.1533333333333333,0,0
43, 0, 1.401, 0.93, 1,0,0,0,0,2.1266666666666665,0,0
