frame, face_id, timestamp, confidence, success,FE01,FE02,FE03,FE04,FE05,FE06,FE07
75, 0, 2.960, 0.98, 1,0.345,2.395,1.8450000000000002,1.27,1.0533333333333332,0.5133333333333333,0
76, 0, 3.000, 0.98, 1,0.315,2.39,1.9249999999999998,1.3,1.0,0.5366666666666667,0
77, 0, 3.040, 0.98, 1,0.255,2.245,1.8525,1.1500000000000001,0.9566666666666667,0.5,0
78, 0, 3.080, 0.98, 1,0.005,2.13,1.705,1.07,0.8166666666666665,0.6233333333333334,0
79, 0, 3.120, 0.98, 1,0.0,2.165,1.59,1.07,0.7666666666666666,0.66,0
80, 0, 3.160, 0.98, 1,0.0,2.3449999999999998,1.5525,1.2,0.5966666666666667,0.6233333333333334,0
81, 0, 3.200, 0.98, 1,0.0,2.32,1.6675,1.24,0.68,0.7533333333333333,0
82, 0, 3.240, 0.98, 1,0.0,2.405,1.5075,1.2433333333333334,0.54,0.6866666666666666,0
83, 0, 3.280, 0.98, 1,0.0,2.515,1.49,1.2766666666666666,0.5166666666666666,0.7133333333333334,0
84, 0, 3.320, 0.98, 1,0.0,2.395,1.5300000000000002,1.2066666666666668,0.54,0.7266666666666667,0
85, 0, 3.360, 0.98, 1,0.0,2.345,1.3775,1.08,0.4633333333333333,0.7799999999999999,0
86, 0, 3.400, 0.98, 1,0.0,2.465,1.6175,1.1466666666666667,0.66,0.7133333333333334,0
87, 0, 3.440, 0.98, 1,0.0,2.355,1.4925,1.1166666666666667,0.5733333333333334,0.6866666666666666,0
88, 0, 3.480, 0.98, 1,0.0,2.4050000000000002,1.5750000000000002,1.1466666666666667,0.6166666666666667,0.6866666666666666,0
89, 0, 3.520, 0.98, 1,0.0,2.3200000000000003,1.4375,1.1199999999999999,0.42333333333333334,0.6666666666666666,0
90, 0, 3.560, 0.98, 1,0.0,2.515,1.545,1.23,0.48666666666666664,0.6733333333333333,0
91, 0, 3.600, 0.98, 1,0.0,2.49,1.5625,1.2,0.53,0.6333333333333333,0
92, 0, 3.640, 0.98, 1,0.0,2.5549999999999997,1.515,1.2366666666666666,0.4033333333333333,0.6566666666666666,0
93, 0, 3.680, 0.98, 1,0.0,2.475,1.4474999999999998,1.22,0.4166666666666667,0.6766666666666666,0
94, 0, 3.720, 0.98, 1,0.0,2.425,1.5,1.2133333333333334,0.52,0.6366666666666666,0
95, 0, 3.760, 0.98, 1,0.0,2.3449999999999998,1.4525000000000001,1.1266666666666667,0.58,0.65,0
96, 0, 3.800, 0.98, 1,0.0,2.29,1.3975,1.1133333333333333,0.48666666666666664,0.65,0
97, 0, 3.840, 0.98, 1,0.0,2.145,1.2875,1.0233333333333332,0.49666666666666665,0.6033333333333334,0
98, 0, 3.880, 0.98, 1,0.0,2.24,1.2925,1.0833333333333333,0.4166666666666667,0.5633333333333334,0
99, 0, 3.920, 0.98, 1,0.0,2.23,1.4025,1.09,0.45999999999999996,0.4633333333333333,0
100, 0, 3.960, 0.98, 1,0.0,2.275,1.4574999999999998,1.1199999999999999,0.4766666666666666,0.4666666666666666,0
102, 0, 4.040, 0.98, 1,0.0,2.3449999999999998,1.4300000000000002,1.1266666666666667,0.4266666666666667,0.4166666666666667,0
103, 0, 4.080, 0.98, 1,0.175,2.285,1.5775,1.1333333333333333,0.6966666666666667,0.4266666666666667,0
159, 0, 6.320, 0.98, 1,0.79,2.25,1.9475,1.3499999999999999,1.47,0.37333333333333335,0
163, 0, 6.480, 0.98, 1,0.22,2.225,1.725,1.2133333333333334,1.0633333333333332,0.36333333333333334,0
164, 0, 6.520, 0.98, 1,0.0,2.3850000000000002,1.6099999999999999,1.2966666666666666,0.8033333333333333,0.5599999999999999,0
165, 0, 6.560, 0.98, 1,0.0,2.415,1.63,1.3266666666666667,0.89,0.5033333333333333,0
166, 0, 6.600, 0.98, 1,0.0,2.245,1.3900000000000001,1.2133333333333334,0.85,0.49333333333333335,0
167, 0, 6.640, 0.98, 1,0.0,2.11,1.3924999999999998,1.16,0.8533333333333334,0.49,0
168, 0, 6.680, 0.98, 1,0.0,2.04,1.315,1.1333333333333333,0.7799999999999999,0.48,0
169, 0, 6.720, 0.98, 1,0.0,1.885,1.2275,1.0533333333333335,0.5466666666666666,0.47,0
170, 0, 6.760, 0.98, 1,0.0,2.02,1.2325,1.1233333333333333,0.49666666666666676,0.47,0
171, 0, 6.800, 0.98, 1,0.0,2.085,1.2725,1.1733333333333333,0.48666666666666664,0.37999999999999995,0
172, 0, 6.840, 0.98, 1,0.0,2.2,1.365,1.2233333333333334,0.5633333333333334,0.4066666666666667,0
173, 0, 6.880, 0.98, 1,0.0,2.12,1.2974999999999999,1.1966666666666665,0.37000000000000005,0.4166666666666667,0
174, 0, 6.920, 0.98, 1,0.0,2.085,1.27,1.1766666666666665,0.5133333333333333,0.44333333333333336,0
175, 0, 6.960, 0.98, 1,0.0,2.275,1.3025,1.18,0.41,0.51,0
176, 0, 7.000, 0.98, 1,0.0,2.325,1.335,1.21,0.43999999999999995,0.53,0
177, 0, 7.040, 0.98, 1,0.0,2.135,1.27,1.1733333333333333,0.38000000000000006,0.49333333333333335,0
178, 0, 7.080, 0.98, 1,0.0,2.19,1.2625,1.1633333333333333,0.27,0.45999999999999996,0
179, 0, 7.120, 0.98, 1,0.0,2.205,1.31,1.1733333333333333,0.24333333333333332,0.5366666666666667,0
180, 0, 7.160, 0.98, 1,0.0,2.32,1.46,1.2766666666666666,0.5233333333333333,0.5166666666666667,0
181, 0, 7.200, 0.98, 1,0.0,2.24,1.4125,1.2566666666666666,0.3133333333333333,0.5666666666666667,0
182, 0, 7.240, 0.98, 1,0.0,2.35,1.4075,1.2766666666666666,0.3,0.57,0
183, 0, 7.280, 0.98, 1,0.0,2.3,1.3075,1.2666666666666668,0.3333333333333333,0.6966666666666667,0
184, 0, 7.320, 0.98, 1,0.0,2.42,1.3925,1.33,0.4033333333333333,0.63,0
185, 0, 7.360, 0.98, 1,0.0,2.195,1.27,1.1533333333333333,0.2833333333333333,0.6366666666666666,0
186, 0, 7.400, 0.98, 1,0.0,2.3,1.2975,1.2366666666666666,0.26,0.6433333333333333,0
187, 0, 7.440, 0.98, 1,0.0,2.435,1.26,1.2066666666666666,0.29666666666666663,0.5866666666666667,0
188, 0, 7.480, 0.98, 1,0.0,2.4,1.1975,1.19,0.18000000000000002,0.59,0
189, 0, 7.520, 0.98, 1,0.0,2.28,1.1975,1.0433333333333332,0.30666666666666664,0.6066666666666667,0
190, 0, 7.560, 0.98, 1,0.0,2.225,1.115,1.05,0.11333333333333334,0.5633333333333334,0
191, 0, 7.600, 0.98, 1,0.0,2.205,1.07,1.0466666666666666,0.05333333333333334,0.48,0
192, 0, 7.640, 0.98, 1,0.0,2.145,1.07,1.0366666666666666,0.09000000000000001,0.5499999999999999,0
193, 0, 7.680, 0.98, 1,0.0,2.13,1.09,1.0133333333333334,0.06666666666666667,0.5733333333333334,0
194, 0, 7.720, 0.98, 1,0.0,2.205,1.18,1.07,0.19000000000000003,0.5566666666666666,0
195, 0, 7.760, 0.98, 1,0.0,2.2350000000000003,1.155,1.04,0.12666666666666668,0.5366666666666667,0
196, 0, 7.800, 0.98, 1,0.0,2.25,1.17,1.09,0.16666666666666666,0.5733333333333334,0
197, 0, 7.840, 0.98, 1,0.0,2.38,1.1925,1.1199999999999999,0.12,0.5933333333333334,0
198, 0, 7.880, 0.98, 1,0.0,2.39,1.2475,1.2100000000000002,0.17666666666666667,0.59,0
199, 0, 7.920, 0.98, 1,0.0,2.23,1.0650000000000002,1.1233333333333333,0.17,0.65,0
200, 0, 7.960, 0.98, 1,0.0,2.425,1.3025,1.27,0.3566666666666667,0.52,0
201, 0, 8.000, 0.98, 1,0.0,2.46,1.2825,1.2433333333333334,0.3233333333333333,0.5733333333333334,0
202, 0, 8.040, 0.98, 1,0.0,2.465,1.3250000000000002,1.3133333333333335,0.26666666666666666,0.6066666666666667,0
203, 0, 8.080, 0.98, 1,0.0,2.46,1.425,1.2733333333333334,0.4033333333333333,0.61,0
204, 0, 8.120, 0.98, 1,0.0,2.405,1.3975,1.2233333333333334,0.3666666666666667,0.5,0
205, 0, 8.160, 0.98, 1,0.0,2.355,1.22,1.1433333333333333,0.25666666666666665,0.41,0
206, 0, 8.200, 0.98, 1,0.0,2.565,1.3824999999999998,1.24,0.2833333333333334,0.5166666666666667,0
207, 0, 8.240, 0.98, 1,0.0,2.5,1.32,1.2,0.39666666666666667,0.5433333333333333,0
208, 0, 8.280, 0.98, 1,0.0,2.59,1.3525,1.2566666666666666,0.44333333333333336,0.5133333333333333,0
209, 0, 8.320, 0.98, 1,0.0,2.555,1.32,1.25,0.41333333333333333,0.5566666666666666,0
210, 0, 8.360, 0.98, 1,0.0,2.6,1.4474999999999998,1.3099999999999998,0.36333333333333334,0.5833333333333334,0
211, 0, 8.400, 0.98, 1,0.0,2.57,1.4075,1.3566666666666667,0.31666666666666665,0.5833333333333334,0
212, 0, 8.440, 0.98, 1,0.0,2.46,1.35,1.24,0.31333333333333335,0.5766666666666667,0
213, 0, 8.480, 0.98, 1,0.0,2.605,1.4949999999999999,1.2899999999999998,0.38999999999999996,0.6233333333333334,0
214, 0, 8.520, 0.98, 1,0.0,2.61,1.3575,1.2766666666666666,0.4166666666666667,0.6733333333333333,0
215, 0, 8.560, 0.98, 1,0.0,2.5,1.3650000000000002,1.18,0.5233333333333333,0.79,0
216, 0, 8.600, 0.98, 1,0.0,2.495,1.4425000000000001,1.1733333333333333,0.6,0.71,0
217, 0, 8.640, 0.98, 1,0.0,2.5,1.2625,1.21,0.3633333333333333,0.5666666666666667,0
218, 0, 8.680, 0.98, 1,0.0,2.505,1.3724999999999998,1.2033333333333334,0.37333333333333335,0.64,0
219, 0, 8.720, 0.98, 1,0.0,2.545,1.4725000000000001,1.25,0.47666666666666674,0.6333333333333333,0
220, 0, 8.760, 0.98, 1,0.0,2.36,1.2925,1.1033333333333333,0.5133333333333333,0.6666666666666666,0
221, 0, 8.800, 0.98, 1,0.0,2.4450000000000003,1.3775,1.1166666666666667,0.5499999999999999,0.7333333333333334,0
222, 0, 8.840, 0.98, 1,0.0,2.395,1.375,1.1300000000000001,0.5466666666666667,0.6433333333333333,0
223, 0, 8.880, 0.98, 1,0.0,2.395,1.4225,1.0833333333333333,0.7433333333333333,0.71,0
224, 0, 8.920, 0.98, 1,0.0,2.525,1.48,1.19,0.53,0.71,0
225, 0, 8.960, 0.98, 1,0.0,2.44,1.455,1.18,0.48333333333333334,0.7166666666666667,0
226, 0, 9.000, 0.98, 1,0.0,2.51,1.42,1.1333333333333333,0.5166666666666667,0.7633333333333333,0
227, 0, 9.040, 0.98, 1,0.0,2.525,1.3925,1.17,0.44333333333333336,0.7633333333333333,0
228, 0, 9.080, 0.98, 1,0.0,2.585,1.3299999999999998,1.1833333333333333,0.5299999999999999,0.8633333333333333,0
229, 0, 9.120, 0.98, 1,0.0,2.31,1.2075,1.1366666666666667,0.4833333333333334,0.7566666666666667,0
230, 0, 9.160, 0.98, 1,0.0,2.3200000000000003,1.23,1.1433333333333333,0.42333333333333334,0.7599999999999999,0
231, 0, 9.200, 0.98, 1,0.0,2.255,1.3250000000000002,1.1433333333333333,0.6366666666666667,0.6766666666666666,0
232, 0, 9.240, 0.98, 1,0.0,2.3449999999999998,1.4149999999999998,1.2033333333333334,0.6133333333333334,0.7133333333333334,0
233, 0, 9.280, 0.98, 1,0.0,2.39,1.395,1.27,0.5866666666666667,0.6766666666666666,0
234, 0, 9.320, 0.98, 1,0.0,2.54,1.5250000000000001,1.3633333333333333,0.5933333333333334,0.7633333333333333,0
235, 0, 9.360, 0.98, 1,0.0,2.54,1.585,1.3833333333333335,0.6733333333333333,0.58,0
236, 0, 9.400, 0.98, 1,0.0,2.5300000000000002,1.4525,1.3166666666666667,0.49,0.6733333333333333,0
237, 0, 9.440, 0.98, 1,0.03,2.4,1.5049999999999997,1.2533333333333332,0.6066666666666667,0.59,0
243, 0, 9.680, 0.98, 1,0.26,2.225,1.8474999999999997,1.1833333333333333,1.0466666666666666,0.37999999999999995,0
244, 0, 9.720, 0.98, 1,0.29,2.2,1.9125,1.1133333333333333,1.0999999999999999,0.3333333333333333,0
245, 0, 9.760, 0.98, 1,0.35,2.15,1.9200000000000002,1.1133333333333333,1.2,0.27999999999999997,0
