frame, face_id, timestamp, confidence, success,FE01,FE02,FE03,FE04,FE05,FE06,FE07
191, 0, 6.340, 0.98, 1,0,1.655,0,0,0,0,0
192, 0, 6.373, 0.98, 1,0,1.6400000000000001,0,0,0,0,0
193, 0, 6.406, 0.98, 1,0,1.595,0,0,0,0,0
194, 0, 6.440, 0.98, 1,0,1.57,0,0,0,0,0
195, 0, 6.473, 0.98, 1,0,1.62,0,0,0,0,0
196, 0, 6.507, 0.98, 1,0,1.7349999999999999,0,0,0,0,0
197, 0, 6.540, 0.98, 1,0,1.77,0,0,0,0,0
198, 0, 6.573, 0.98, 1,0,1.755,0,0,0,0,0
199, 0, 6.607, 0.98, 1,0,1.71,0,0,0,0,0
200, 0, 6.640, 0.98, 1,0,1.65,0,0,0,0,0
201, 0, 6.673, 0.98, 1,0,1.6800000000000002,0,0,0,0,0
202, 0, 6.707, 0.98, 1,0,1.635,0,0,0,0,0
203, 0, 6.740, 0.98, 1,0,0,0,1.58,0,0,0
204, 0, 6.773, 0.98, 1,0,1.56,0,0,0,0,0
205, 0, 6.807, 0.98, 1,0,1.71,0,0,0,0,0
206, 0, 6.840, 0.98, 1,0,1.61,0,0,0,0,0
207, 0, 6.874, 0.98, 1,0,1.745,0,0,0,0,0
208, 0, 6.907, 0.98, 1,0,1.72,0,0,0,0,0
209, 0, 6.940, 0.98, 1,0,1.715,0,0,0,0,0
210, 0, 6.974, 0.98, 1,0,1.5599999999999998,0,0,0,0,0
211, 0, 7.007, 0.98, 1,0,0,0,1.6433333333333333,0,0,0
212, 0, 7.040, 0.98, 1,0,1.68,0,0,0,0,0
213, 0, 7.074, 0.98, 1,0,1.8,0,0,0,0,0
214, 0, 7.107, 0.98, 1,0,1.79,0,0,0,0,0
215, 0, 7.140, 0.98, 1,0,1.775,0,0,0,0,0
216, 0, 7.174, 0.98, 1,0,1.9300000000000002,0,0,0,0,0
217, 0, 7.207, 0.98, 1,0,1.855,0,0,0,0,0
218, 0, 7.241, 0.98, 1,0,1.84,0,0,0,0,0
219, 0, 7.274, 0.98, 1,0,1.855,0,0,0,0,0
220, 0, 7.307, 0.98, 1,0,1.8399999999999999,0,0,0,0,0
221, 0, 7.341, 0.93, 1,0,1.825,0,0,0,0,0
222, 0, 7.374, 0.93, 1,0,1.6099999999999999,0,0,0,0,0
223, 0, 7.407, 0.93, 1,0,1.765,0,0,0,0,0
224, 0, 7.441, 0.93, 1,0,1.685,0,0,0,0,0
225, 0, 7.474, 0.93, 1,0,1.745,0,0,0,0,0
226, 0, 7.508, 0.98, 1,0,2.12,0,0,0,0,0
227, 0, 7.541, 0.98, 1,0,2.37,0,0,0,0,0
228, 0, 7.574, 0.98, 1,0,2.475,0,0,0,0,0
229, 0, 7.608, 0.98, 1,0,2.0549999999999997,0,0,0,0,0
230, 0, 7.641, 0.98, 1,0,2.25,0,0,0,0,0
231, 0, 7.674, 0.98, 1,0,2.255,0,0,0,0,0
232, 0, 7.708, 0.98, 1,0,1.605,0,0,0,0,0
233, 0, 7.741, 0.98, 1,0,1.83,0,0,0,0,0
234, 0, 7.774, 0.98, 1,0,1.545,0,0,0,0,0
235, 0, 7.808, 0.98, 1,0,1.4849999999999999,0,0,0,0,0
236, 0, 7.841, 0.98, 1,0,1.6,0,0,0,0,0
237, 0, 7.875, 0.98, 1,0,1.58,0,0,0,0,0
238, 0, 7.908, 0.98, 1,0,1.52,0,0,0,0,0
239, 0, 7.941, 0.98, 1,0,1.6400000000000001,0,0,0,0,0
240, 0, 7.975, 0.98, 1,0,1.615,0,0,0,0,0
241, 0, 8.008, 0.98, 1,0,1.5750000000000002,0,0,0,0,0
242, 0, 8.041, 0.98, 1,0,1.705,0,0,0,0,0
243, 0, 8.075, 0.98, 1,0,1.5699999999999998,0,0,0,0,0
244, 0, 8.108, 0.98, 1,0,1.63,0,0,0,0,0
245, 0, 8.141, 0.98, 1,0,1.87,0,0,0,0,0
246, 0, 8.175, 0.98, 1,0,1.83,0,0,0,0,0
247, 0, 8.208, 0.98, 1,0,1.875,0,0,0,0,0
248, 0, 8.242, 0.98, 1,0,1.9249999999999998,0,0,0,0,0
249, 0, 8.275, 0.98, 1,0,1.94,0,0,0,0,0
250, 0, 8.308, 0.98, 1,0,2.005,0,0,0,0,0
251, 0, 8.342, 0.98, 1,0,2.07,0,0,0,0,0
252, 0, 8.375, 0.98, 1,0,2.08,0,0,0,0,0
253, 0, 8.408, 0.98, 1,0,1.985,0,0,0,0,0
254, 0, 8.442, 0.98, 1,0,1.99,0,0,0,0,0
255, 0, 8.475, 0.98, 1,0,1.875,0,0,0,0,0
256, 0, 8.509, 0.98, 1,0,1.815,0,0,0,0,0
257, 0, 8.542, 0.98, 1,0,1.885,0,0,0,0,0
258, 0, 8.575, 0.98, 1,0,1.865,0,0,0,0,0
259, 0, 8.609, 0.98, 1,0,1.715,0,0,0,0,0
260, 0, 8.642, 0.98, 1,0,1.695,0,0,0,0,0
261, 0, 8.675, 0.98, 1,0,1.74,0,0,0,0,0
262, 0, 8.709, 0.98, 1,0,2.165,0,0,0,0,0
263, 0, 8.742, 0.98, 1,0,2.165,0,0,0,0,0
264, 0, 8.775, 0.98, 1,0,2.0949999999999998,0,0,0,0,0
265, 0, 8.809, 0.98, 1,0,1.875,0,0,0,0,0
266, 0, 8.842, 0.98, 1,0,1.7550000000000001,0,0,0,0,0
267, 0, 8.876, 0.98, 1,0,1.5899999999999999,0,0,0,0,0
268, 0, 8.909, 0.98, 1,0,1.53,0,0,0,0,0
269, 0, 8.942, 0.98, 1,0,1.53,0,0,0,0,0
270, 0, 8.976, 0.98, 1,0,1.495,0,0,0,0,0
271, 0, 9.009, 0.98, 1,0,1.53,0,0,0,0,0
272, 0, 9.042, 0.98, 1,0,1.5599999999999998,0,0,0,0,0
273, 0, 9.076, 0.98, 1,0,1.56,0,0,0,0,0
274, 0, 9.109, 0.98, 1,0,1.455,0,0,0,0,0
275, 0, 9.142, 0.98, 1,0,1.355,0,0,0,0,0
276, 0, 9.176, 0.98, 1,0,1.385,0,0,0,0,0
277, 0, 9.209, 0.98, 1,0,1.475,0,0,0,0,0
278, 0, 9.243, 0.98, 1,0,1.3450000000000002,0,0,0,0,0
279, 0, 9.276, 0.98, 1,0,1.3150000000000002,0,0,0,0,0
280, 0, 9.309, 0.98, 1,0,1.285,0,0,0,0,0
281, 0, 9.343, 0.98, 1,0,1.245,0,0,0,0,0
282, 0, 9.376, 0.98, 1,0,1.245,0,0,0,0,0
283, 0, 9.409, 0.98, 1,0,1.145,0,0,0,0,0
284, 0, 9.443, 0.98, 1,0,1.15,0,0,0,0,0
285, 0, 9.476, 0.98, 1,0,0,1.2075,0,0,0,0
286, 0, 9.510, 0.98, 1,0,0,1.15,0,0,0,0
287, 0, 9.543, 0.98, 1,0,0,1.1724999999999999,0,0,0,0
288, 0, 9.576, 0.98, 1,0,0,1.2425000000000002,0,0,0,0
289, 0, 9.610, 0.98, 1,0,0,0,1.1066666666666667,0,0,0
290, 0, 9.643, 0.98, 1,0,0,1.105,0,0,0,0
291, 0, 9.676, 0.98, 1,0,0,0,1.0633333333333332,0,0,0
292, 0, 9.710, 0.98, 1,0,0,1.01,0,0,0,0
293, 0, 9.743, 0.98, 1,0,0,0,1.11,0,0,0
294, 0, 9.776, 0.98, 1,0,0,0,1.1033333333333333,0,0,0
295, 0, 9.810, 0.98, 1,0,0,0,1.1366666666666665,0,0,0
296, 0, 9.843, 0.98, 1,0,0,1.0999999999999999,0,0,0,0
297, 0, 9.877, 0.98, 1,0,0,1.1575,0,0,0,0
298, 0, 9.910, 0.98, 1,0,0,1.1475,0,0,0,0
299, 0, 9.943, 0.98, 1,0,1.2850000000000001,0,0,0,0,0
300, 0, 9.977, 0.98, 1,0,0,1.2275,0,0,0,0
301, 0, 10.010, 0.98, 1,0,0,1.205,0,0,0,0
302, 0, 10.043, 0.98, 1,0,0,1.255,0,0,0,0
303, 0, 10.077, 0.98, 1,0,0,1.3025,0,0,0,0
304, 0, 10.110, 0.98, 1,0,0,1.3375,0,0,0,0
305, 0, 10.143, 0.98, 1,0,1.335,0,0,0,0,0
306, 0, 10.177, 0.98, 1,0,1.445,0,0,0,0,0
307, 0, 10.210, 0.98, 1,0,1.4600000000000002,0,0,0,0,0
308, 0, 10.244, 0.98, 1,0,1.295,0,0,0,0,0
309, 0, 10.277, 0.98, 1,0,1.205,0,0,0,0,0
310, 0, 10.310, 0.98, 1,0,1.165,0,0,0,0,0
311, 0, 10.344, 0.98, 1,0,1.27,0,0,0,0,0
312, 0, 10.377, 0.98, 1,0,1.19,0,0,0,0,0
313, 0, 10.410, 0.98, 1,0,1.05,0,0,0,0,0
314, 0, 10.444, 0.98, 1,0,1.02,0,0,0,0,0
315, 0, 10.477, 0.98, 1,0,0.96,0,0,0,0,0
316, 0, 10.511, 0.98, 1,0,1.08,0,0,0,0,0
317, 0, 10.544, 0.98, 1,0,1.22,0,0,0,0,0
318, 0, 10.577, 0.98, 1,0,1.24,0,0,0,0,0
319, 0, 10.611, 0.98, 1,0,1.165,0,0,0,0,0
320, 0, 10.644, 0.98, 1,0,1.14,0,0,0,0,0
321, 0, 10.677, 0.98, 1,0,1.1300000000000001,0,0,0,0,0
322, 0, 10.711, 0.98, 1,0,1.03,0,0,0,0,0
323, 0, 10.744, 0.98, 1,0,1.075,0,0,0,0,0
324, 0, 10.777, 0.98, 1,0,1.03,0,0,0,0,0
325, 0, 10.811, 0.98, 1,0,0.9750000000000001,0,0,0,0,0
326, 0, 10.844, 0.98, 1,0,0.98,0,0,0,0,0
327, 0, 10.878, 0.98, 1,0,0.9099999999999999,0,0,0,0,0
328, 0, 10.911, 0.98, 1,0,0.9849999999999999,0,0,0,0,0
329, 0, 10.944, 0.98, 1,0,0.91,0,0,0,0,0
330, 0, 10.978, 0.98, 1,0,0,0.9375,0,0,0,0
331, 0, 11.011, 0.98, 1,0,0.985,0,0,0,0,0
332, 0, 11.044, 0.98, 1,0,1.02,0,0,0,0,0
333, 0, 11.078, 0.98, 1,0,0.955,0,0,0,0,0
334, 0, 11.111, 0.98, 1,0,1.05,0,0,0,0,0
335, 0, 11.144, 0.98, 1,0,0.96,0,0,0,0,0
336, 0, 11.178, 0.98, 1,0,1.1,0,0,0,0,0
337, 0, 11.211, 0.98, 1,0,0.985,0,0,0,0,0
338, 0, 11.245, 0.98, 1,0,1.0999999999999999,0,0,0,0,0
339, 0, 11.278, 0.98, 1,0,1.15,0,0,0,0,0
340, 0, 11.311, 0.98, 1,0,1.1600000000000001,0,0,0,0,0
341, 0, 11.345, 0.98, 1,0,1.09,0,0,0,0,0
342, 0, 11.378, 0.98, 1,0,0,1.1625,0,0,0,0
343, 0, 11.411, 0.98, 1,0,0,1.1375,0,0,0,0
344, 0, 11.445, 0.98, 1,0,0,1.0575,0,0,0,0
345, 0, 11.478, 0.98, 1,0,0,1.165,0,0,0,0
346, 0, 11.512, 0.98, 1,0,1.225,0,0,0,0,0
347, 0, 11.545, 0.98, 1,0,0,1.1775,0,0,0,0
348, 0, 11.578, 0.98, 1,0,1.185,0,0,0,0,0
349, 0, 11.612, 0.98, 1,0,1.325,0,0,0,0,0
350, 0, 11.645, 0.98, 1,0,1.4,0,0,0,0,0
351, 0, 11.678, 0.98, 1,0,1.37,0,0,0,0,0
352, 0, 11.712, 0.98, 1,0,0,1.23,0,0,0,0
353, 0, 11.745, 0.98, 1,0,0.925,0,0,0,0,0
354, 0, 11.778, 0.98, 1,0,0.875,0,0,0,0,0
355, 0, 11.812, 0.98, 1,0,0,0.885,0,0,0,0
356, 0, 11.845, 0.98, 1,0,0,0.9,0,0,0,0
357, 0, 11.879, 0.98, 1,0,0,0.9450000000000001,0,0,0,0
358, 0, 11.912, 0.98, 1,0,0,0.9724999999999999,0,0,0,0
359, 0, 11.945, 0.98, 1,0,0,0.965,0,0,0,0
360, 0, 11.979, 0.98, 1,0,0,1.0275,0,0,0,0
361, 0, 12.012, 0.98, 1,0,0,1.2325,0,0,0,0
362, 0, 12.045, 0.98, 1,0,0,1.085,0,0,0,0
363, 0, 12.079, 0.98, 1,0,0,1.16,0,0,0,0
364, 0, 12.112, 0.98, 1,0,0,1.0925,0,0,0,0
365, 0, 12.145, 0.98, 1,0,0,1.115,0,0,0,0
366, 0, 12.179, 0.98, 1,0,0,1.2275,0,0,0,0
367, 0, 12.212, 0.98, 1,0,0,1.155,0,0,0,0
369, 0, 12.279, 0.98, 1,0,0,1.1025,0,0,0,0
372, 0, 12.379, 0.98, 1,0,0,1.1975,0,0,0,0
373, 0, 12.412, 0.98, 1,0,0,1.24,0,0,0,0
374, 0, 12.446, 0.98, 1,0,0,1.3025,0,0,0,0
375, 0, 12.479, 0.98, 1,0,0,1.1225,0,0,0,0
376, 0, 12.513, 0.98, 1,0,0,1.065,0,0,0,0
377, 0, 12.546, 0.98, 1,0,0,1.055,0,0,0,0
378, 0, 12.579, 0.98, 1,0,0,0,0,0,0.9133333333333334,0
379, 0, 12.613, 0.98, 1,0,0,0,0,0,1.0133333333333334,0
380, 0, 12.646, 0.98, 1,0,0,0,0,0,1.1366666666666667,0
381, 0, 12.679, 0.98, 1,0,0,0,0,0,1.2166666666666668,0
382, 0, 12.713, 0.98, 1,0,0,0,0,0,1.1566666666666667,0
383, 0, 12.746, 0.98, 1,0,0,0,0,0,1.0166666666666666,0
384, 0, 12.779, 0.98, 1,0,0,0,0,0,1.04,0
385, 0, 12.813, 0.98, 1,0,0,0,0,0,1.09,0
386, 0, 12.846, 0.98, 1,0,0,0,0,0,1.1300000000000001,0
387, 0, 12.880, 0.98, 1,0,0,0,0,0,1.22,0
388, 0, 12.913, 0.98, 1,0,1.165,0,0,0,0,0
389, 0, 12.946, 0.98, 1,0,1.115,0,0,0,0,0
390, 0, 12.980, 0.98, 1,0,1.205,0,0,0,0,0
391, 0, 13.013, 0.98, 1,0,1.0899999999999999,0,0,0,0,0
392, 0, 13.046, 0.93, 1,0,1.12,0,0,0,0,0
