frame,FE01,FE02,FE03,FE04,FE05,FE06
104,0.099,0.29100000000000004,0.37500000000000006,0.063,0,0.24333333333333332
105,0.153,0.36799999999999994,0.508,0.039,0,0.21
106,0.186,0.38599999999999995,0.583,0.039,0,0.15333333333333335
107,0.324,0.33199999999999996,0.8300000000000001,0.003,0,0.20333333333333334
108,0.351,0.281,0.9690000000000001,0.003,0,0.2733333333333334
120,0.375,0.266,0.47400000000000003,0.0,0,0.14333333333333334
121,0.46799999999999997,0.30400000000000005,0.7040000000000001,0.004,0,0.10666666666666667
122,0.333,0.41100000000000003,0.738,0.10200000000000001,0,0.19666666666666668
123,0.222,0.48600000000000004,0.794,0.233,0,0.45
124,0.31,0.694,0.911,0.33,0,0.7966666666666667
125,0.365,0.755,0.9420000000000001,0.387,0,0.8533333333333334
129,0.7529999999999999,0.594,1.502,0.26,0,0.75
130,0.399,0.42600000000000005,1.079,0.12,0,0.65
131,0.337,0.31900000000000006,0.985,0.024,0,0.62
133,0.321,0.31100000000000005,1.069,0.012,0,0.5533333333333333
134,0.30200000000000005,0.329,1.1,0.0,0,0.5866666666666667
135,0.264,0.30200000000000005,1.046,0.0,0,0.5233333333333333
136,0.23399999999999999,0.33,1.037,0.0,0,0.5366666666666667
137,0.273,0.33899999999999997,0.9920000000000001,0.0,0,0.53
138,0.291,0.35400000000000004,1.0,0.0,0,0.5266666666666667
139,0.297,0.374,1.1249999999999998,0.0,0,0.4566666666666667
140,0.285,0.39000000000000007,1.104,0.0,0,0.49
141,0.273,0.332,1.057,0.0,0,0.49333333333333335
142,0.24899999999999997,0.30300000000000005,1.065,0.0,0,0.47
143,0.081,0.31800000000000006,0.9390000000000001,0.009,0,0.41
144,0.0,0.518,0.8360000000000001,0.141,0,0.5266666666666667
145,0.0,0.754,1.032,0.273,0,0.6366666666666667
146,0.0,0.71,0.933,0.24,0,0.5633333333333334
147,0.0,0.5810000000000001,0.8600000000000001,0.144,0,0.41
149,0.0,0.41700000000000004,0.842,0.072,0,0.07333333333333333
150,0.24,0.43,1.105,0.05600000000000001,0,0.41
151,0.219,0.375,0.926,0.096,0,0.59
152,0.255,0.333,0.94,0.064,0,0.6166666666666667
154,0.767,0.3970000000000001,1.1400000000000001,0.166,0,0.6233333333333334
155,0.663,0.41400000000000003,1.177,0.166,0,0.5466666666666666
156,0.063,0.42600000000000005,0.933,0.14500000000000002,0,0.25666666666666665
160,0.192,0.31,0.9560000000000001,0.036,0,0.5033333333333333
161,0.29500000000000004,0.385,0.932,0.08000000000000002,0,0.5566666666666666
162,0.397,0.456,0.976,0.15000000000000002,0,0.6366666666666666
163,0.469,0.5579999999999999,1.016,0.234,0,0.65
164,0.455,0.491,1.043,0.174,0,0.6133333333333334
165,0.426,0.464,1.011,0.15300000000000002,0,0.6033333333333334
166,0.195,0.365,0.8250000000000001,0.1,0,0.5333333333333333
167,0.312,0.46099999999999997,0.933,0.196,0,0.47333333333333333
168,0.0,0.808,0.8190000000000001,0.403,0,0.6233333333333334
169,0.0,0.91,0.788,0.476,0,0.7533333333333333
170,0.0,0.9430000000000001,0.7920000000000001,0.52,0,0.7733333333333334
171,0.12,0.895,0.8920000000000001,0.464,0,0.7766666666666667
172,0.138,0.784,0.89,0.357,0,0.7166666666666667
173,0.258,0.5750000000000001,0.891,0.21300000000000002,0,0.6766666666666667
175,0.477,0.479,1.006,0.23199999999999998,0,0.6233333333333333
176,0.5579999999999999,0.499,1.0450000000000002,0.292,0,0.7066666666666667
177,0.591,0.5730000000000001,1.173,0.392,0,0.9
178,0.6609999999999999,0.528,1.2400000000000002,0.284,0,0.8333333333333334
179,0.7849999999999999,0.621,1.435,0.296,0,0.77
181,0.586,0.584,1.1980000000000002,0.251,0,0.5733333333333334
182,0.376,0.6399999999999999,0.9420000000000001,0.347,0,0.8300000000000001
183,0.27999999999999997,0.704,0.8340000000000001,0.411,0,0.8666666666666666
184,0.45099999999999996,0.6699999999999999,0.8420000000000001,0.348,0,0.8566666666666666
185,0.491,0.6080000000000001,0.8710000000000001,0.3,0,0.6866666666666666
186,0.571,0.588,0.9480000000000001,0.285,0,0.66
187,0.356,0.6100000000000001,1.001,0.276,0,0.6566666666666667
188,0.5569999999999999,0.498,1.153,0.213,0,0.5533333333333333
189,0.6359999999999999,0.396,1.064,0.126,0,0.5366666666666666
190,0.856,0.405,1.262,0.127,0,0.4666666666666666
193,0.771,0.4720000000000001,1.0610000000000002,0.144,0,0.7366666666666667
194,0.763,0.552,0.918,0.183,0,0.68
195,0.155,0.528,0.401,0.177,0,0.5566666666666666
196,0.548,0.5720000000000001,0.628,0.186,0,0.48333333333333334
198,0.186,0.6599999999999999,0.506,0.297,0,0.6066666666666666
199,0.297,0.683,0.5730000000000001,0.309,0,0.6166666666666667
200,0.346,0.6940000000000001,0.6930000000000001,0.291,0,0.5733333333333334
202,0.6849999999999999,0.321,0.8210000000000001,0.0,0,0.21666666666666667
203,0.7789999999999999,0.315,0.8860000000000001,0.0,0,0.24333333333333332
204,0.758,0.341,0.8240000000000001,0.0,0,0.19666666666666666
217,0.207,0.22899999999999998,0.8100000000000002,0.12299999999999998,0,0.3233333333333333
218,0.12,0.371,0.8560000000000001,0.186,0,0.49666666666666665
219,0.11499999999999999,0.5509999999999999,0.863,0.3,0,0.5666666666666667
220,0.066,0.41200000000000003,1.012,0.129,0,0.26333333333333336
221,0.322,0.322,1.1179999999999999,0.036,0,0.18666666666666668
222,0.823,0.44500000000000006,1.564,0.18400000000000002,0,0.30333333333333334
223,0.909,0.393,1.54,0.068,0,0.29333333333333333
224,0.9259999999999999,0.321,1.2710000000000001,0.04000000000000001,0,0.33666666666666667
225,0.647,0.40900000000000003,1.093,0.164,0,0.5566666666666666
226,0.571,0.43900000000000006,0.928,0.162,0,0.5966666666666667
227,0.469,0.44200000000000006,0.7939999999999999,0.201,0,0.53
228,0.193,0.42000000000000004,0.56,0.162,0,0.36999999999999994
229,0.27,0.344,0.5589999999999999,0.036,0,0.20666666666666667
231,0.003,0.533,0.526,0.312,0,0.35333333333333333
232,0.0,0.658,0.6780000000000002,0.499,0,0.3
234,0.315,0.41100000000000003,1.0,0.21200000000000002,0,0.0
235,0.144,0.311,0.6709999999999999,0.133,0,0.049999999999999996
236,0.165,0.33599999999999997,0.7179999999999999,0.44799999999999995,0,0.13
237,0.333,0.337,0.7710000000000001,0.36300000000000004,0,0.08333333333333333
238,0.555,0.3390000000000001,0.867,0.41600000000000004,0,0.06999999999999999
242,0.285,0.3520000000000001,0.887,0.0,0,0.0
243,0.24599999999999997,0.46900000000000003,1.028,0.177,0,0.25666666666666665
244,0.17099999999999999,0.5589999999999999,0.8330000000000001,0.302,0,0.45
245,0.12,0.558,0.6890000000000001,0.238,0,0.48333333333333334
246,0.0,0.589,0.549,0.22100000000000003,0,0.44
247,0.0,0.41000000000000003,0.5410000000000001,0.033,0,0.03666666666666667
248,0.0,0.7969999999999999,0.384,0.441,0,0.49
249,0.0,0.501,0.42200000000000004,0.198,0,0.22
250,0.0,0.28800000000000003,0.402,0.015,0,0.016666666666666666
251,0.0,0.334,0.29700000000000004,0.036,0,0.04
252,0.0,0.518,0.31199999999999994,0.261,0,0.45999999999999996
254,0.48899999999999993,0.262,0.9430000000000001,0.0,0,0.22999999999999998
255,0.844,0.379,0.9500000000000001,0.05600000000000001,0,0.3666666666666667
256,0.888,0.358,0.917,0.084,0,0.33
257,0.627,0.5700000000000001,0.9020000000000001,0.43499999999999994,0,0.5933333333333334
258,0.24500000000000002,0.615,0.7710000000000001,0.294,0,0.6166666666666667
259,0.28900000000000003,0.5299999999999999,0.595,0.348,0,0.4466666666666666
272,0.0,0.883,0.468,0.677,0,0.4466666666666667
278,0.724,0.309,1.133,0.10800000000000001,0,0.4466666666666667
279,0.74,0.41300000000000003,1.252,0.26699999999999996,0,0.66
280,1.147,0.403,1.5770000000000002,0.136,0,0.6366666666666667
281,1.371,0.41900000000000004,1.6020000000000003,0.21200000000000002,0,0.6966666666666667
282,1.527,0.35900000000000004,1.565,0.144,0,0.64
283,1.496,0.35300000000000004,1.489,0.14400000000000002,0,0.66
284,1.33,0.398,1.312,0.21100000000000002,0,0.61
285,1.131,0.48999999999999994,1.327,0.33899999999999997,0,0.61
286,1.0110000000000001,0.389,1.369,0.26,0,0.4633333333333333
287,0.245,0.549,0.806,0.43600000000000005,0,0.8633333333333333
288,0.16899999999999998,0.679,0.752,0.443,0,0.9666666666666667
289,0.279,0.305,1.019,0.056999999999999995,0,0.43999999999999995
290,0.7,0.382,1.3050000000000002,0.08800000000000001,0,0.5333333333333333
291,0.504,0.442,1.105,0.14400000000000002,0,0.7000000000000001
292,0.615,0.528,1.211,0.244,0,0.63
293,0.573,0.375,1.1340000000000001,0.14400000000000002,0,0.6133333333333334
294,0.663,0.3950000000000001,1.08,0.17099999999999999,0,0.6233333333333334
295,0.6849999999999999,0.36500000000000005,1.1310000000000002,0.085,0,0.61
296,0.471,0.489,1.042,0.23399999999999999,0,0.5733333333333334
297,0.266,0.675,0.9030000000000001,0.40499999999999997,0,0.7999999999999999
298,0.40700000000000003,0.54,1.036,0.246,0,0.5299999999999999
299,0.39,0.397,0.9630000000000001,0.198,0,0.27666666666666667
300,0.405,0.37100000000000005,0.9410000000000001,0.10700000000000001,0,0.36000000000000004
301,0.414,0.377,0.913,0.137,0,0.43
302,0.351,0.385,1.064,0.07600000000000001,0,0.4466666666666667
304,0.6729999999999999,0.342,1.157,0.006,0,0.6566666666666666
305,1.0910000000000002,0.42999999999999994,1.447,0.0,0,0.6833333333333332
306,0.9590000000000001,0.43600000000000005,1.436,0.014,0,0.65
307,0.8159999999999998,0.42300000000000004,1.308,0.09500000000000001,0,0.58
308,0.666,0.41700000000000004,1.1440000000000001,0.054,0,0.46666666666666673
321,0.395,0.6399999999999999,0.912,0.404,0,0.39333333333333337
322,0.575,0.6599999999999999,1.026,0.396,0,0.3566666666666667
323,0.397,0.5880000000000001,0.925,0.36400000000000005,0,0.35333333333333333
324,0.237,0.5509999999999999,0.8340000000000002,0.488,0,0.45
325,0.255,0.509,0.7880000000000001,0.384,0,0.44333333333333336
326,0.279,0.5940000000000001,0.685,0.454,0,0.5466666666666667
327,0.22499999999999998,0.5489999999999999,0.7220000000000001,0.26,0,0.3466666666666667
328,0.078,0.637,0.5830000000000001,0.281,0,0.29000000000000004
329,0.03,0.6599999999999999,0.6300000000000001,0.30200000000000005,0,0.2833333333333333
330,0.126,0.491,0.567,0.15499999999999997,0,0.17666666666666667
331,0.426,0.42000000000000004,0.889,0.282,0,0.18666666666666668
332,0.696,0.499,1.0700000000000003,0.415,0,0.31666666666666665
333,0.7090000000000001,0.43400000000000005,0.908,0.5229999999999999,0,0.33
334,0.9450000000000001,0.599,1.0010000000000001,0.7330000000000001,0,0.5
335,0.81,0.45300000000000007,0.9460000000000002,0.48,0,0.48666666666666675
336,0.478,0.452,0.805,0.384,0,0.5466666666666666
337,0.207,0.43800000000000006,0.635,0.22100000000000003,0,0.5333333333333333
339,0.243,0.385,0.751,0.12,0,0.22333333333333336
340,0.46499999999999997,0.515,1.167,0.27999999999999997,0,0.26666666666666666
341,0.402,0.517,1.0350000000000001,0.221,0,0.29333333333333333
342,0.22799999999999998,0.494,0.9229999999999999,0.20800000000000002,0,0.33
347,1.308,0.9849999999999999,1.0060000000000002,0.6689999999999999,0,1.0566666666666666
348,1.5319999999999998,0.9099999999999999,0.809,0.639,0,0.9866666666666667
361,0.509,0.264,0.45000000000000007,0.0,0,0.32
363,1.153,0.31,0.796,0.0,0,0.36000000000000004
365,0.534,0.296,0.844,0.084,0,0.18333333333333335
369,0.9490000000000001,0.30100000000000005,1.0630000000000002,0.16599999999999998,0,0.41333333333333333
370,0.643,0.35500000000000004,1.032,0.242,0,0.3566666666666667
371,0.392,0.38700000000000007,1.0090000000000001,0.05600000000000001,0,0.18333333333333335
372,0.276,0.384,0.801,0.052000000000000005,0,0.19999999999999998
373,0.33899999999999997,0.359,0.9610000000000001,0.0,0,0.15
374,0.451,0.41400000000000003,0.954,0.08000000000000002,0,0.08666666666666667
375,0.5199999999999999,0.459,1.118,0.11000000000000001,0,0.15
376,0.711,0.451,1.295,0.08000000000000002,0,0.20333333333333334
377,0.7129999999999999,0.512,1.4429999999999998,0.12,0,0.31
378,0.843,0.538,1.683,0.167,0,0.55
379,0.702,0.512,1.6510000000000002,0.10200000000000001,0,0.47000000000000003
380,0.716,0.501,1.6789999999999998,0.096,0,0.3866666666666667
381,0.738,0.517,1.5790000000000002,0.0,0,0.2333333333333333
383,0.285,0.6320000000000001,0.9790000000000002,0.144,0,0.32
384,0.15,0.539,0.8580000000000001,0.039,0,0.33
385,0.27799999999999997,0.36300000000000004,0.8630000000000002,0.0,0,0.24333333333333332
386,0.231,0.643,0.789,0.159,0,0.27666666666666667
387,0.0,0.5880000000000001,0.726,0.18,0,0.19999999999999998
388,0.0,0.9570000000000001,1.028,0.318,0,0.35333333333333333
390,0.377,0.937,1.501,0.384,0,0.64
391,0.321,0.6340000000000001,1.445,0.11699999999999999,0,0.16333333333333333
392,0.42,0.647,1.68,0.084,0,0.09333333333333334
393,0.46499999999999997,0.738,1.687,0.111,0,0.12333333333333334
394,0.483,0.949,1.811,0.24599999999999997,0,0.3633333333333333
395,0.423,1.0170000000000001,2.003,0.315,0,0.4633333333333334
396,0.41800000000000004,1.026,1.941,0.27,0,0.49
397,0.46499999999999997,0.924,1.911,0.252,0,0.48333333333333334
398,0.497,0.9600000000000001,1.8490000000000002,0.207,0,0.41333333333333333
399,0.666,0.9830000000000001,1.9080000000000001,0.17099999999999999,0,0.43999999999999995
400,0.782,1.119,1.678,0.261,0,0.7066666666666667
402,0.861,0.889,1.121,0.177,0,0.36000000000000004
404,0.679,0.919,2.1260000000000003,0.174,0,0.5099999999999999
405,0.627,0.928,2.1660000000000004,0.213,0,0.65
406,0.593,0.887,2.31,0.135,0,0.48666666666666664
407,0.598,0.911,2.264,0.159,0,0.47666666666666674
408,0.574,0.9480000000000002,2.289,0.18,0,0.42333333333333334
409,0.47900000000000004,0.994,2.148,0.24899999999999997,0,0.52
410,0.445,0.983,2.194,0.258,0,0.5533333333333333
411,0.418,0.9630000000000001,2.0730000000000004,0.258,0,0.5466666666666667
439,0.432,1.064,0.9630000000000001,0.6419999999999999,0,0.8366666666666666
440,0.375,1.069,1.012,0.614,0,0.8266666666666667
441,0.366,1.062,0.9870000000000001,0.589,0,0.82
442,0.33,0.823,0.901,0.339,0,0.5433333333333333
443,0.441,0.6930000000000001,1.012,0.271,0,0.6266666666666666
444,0.546,0.608,1.1360000000000001,0.182,0,0.66
449,0.318,0.789,0.913,0.29900000000000004,0,0.8233333333333333
452,0.366,0.5700000000000001,0.8840000000000001,0.18400000000000002,0,0.6466666666666666
454,0.0,0.895,0.6710000000000002,0.444,0,0.8333333333333334
455,0.0,0.946,0.6829999999999999,0.405,0,0.9199999999999999
456,0.0,0.8989999999999999,0.687,0.378,0,0.8333333333333334
457,0.027,0.815,0.8190000000000001,0.332,0,0.7233333333333333
458,0.135,0.4710000000000001,0.824,0.024,0,0.3
459,0.186,0.44000000000000006,0.822,0.0,0,0.4033333333333333
460,0.096,0.7180000000000001,0.7430000000000001,0.20800000000000002,0,0.5299999999999999
461,0.159,0.5710000000000001,0.729,0.099,0,0.5333333333333333
462,0.279,0.5740000000000001,1.032,0.168,0,0.39999999999999997
463,0.267,0.66,1.1,0.309,0,0.5133333333333333
465,0.36,0.623,1.095,0.28600000000000003,0,0.7233333333333333
466,0.547,0.556,1.188,0.257,0,0.7799999999999999
467,0.9430000000000001,0.4900000000000001,1.322,0.185,0,0.7633333333333333
469,0.921,0.302,1.1250000000000002,0.136,0,0.57
470,0.243,0.492,0.9040000000000001,0.21700000000000003,0,0.54
471,0.165,0.531,0.791,0.213,0,0.57
472,0.168,0.5569999999999999,0.8119999999999999,0.237,0,0.6333333333333334
473,0.276,0.41800000000000004,0.7900000000000001,0.14,0,0.4166666666666667
474,0.5049999999999999,0.43700000000000006,1.1290000000000002,0.196,0,0.5533333333333333
475,0.42,0.5080000000000001,1.093,0.226,0,0.49
476,0.126,0.6799999999999999,0.785,0.357,0,0.5866666666666666
477,0.066,0.8400000000000001,0.8030000000000002,0.481,0,0.62
478,0.048,0.8240000000000001,0.7100000000000002,0.503,0,0.6266666666666666
479,0.375,0.583,1.0,0.261,0,0.49333333333333335
480,0.856,0.7010000000000001,1.5379999999999998,0.459,0,0.6666666666666666
481,1.079,0.5860000000000001,1.443,0.299,0,0.7966666666666667
489,0.578,0.4850000000000001,1.225,0.215,0,0.7833333333333333
490,0.297,0.7629999999999999,1.1380000000000001,0.43700000000000006,0,0.6766666666666667
491,0.135,0.7999999999999999,1.0390000000000001,0.372,0,0.52
499,0.20400000000000001,0.23300000000000004,0.783,0.009,0,0.20666666666666667
500,0.138,0.41900000000000004,0.616,0.168,0,0.32
501,0.045,0.527,0.4960000000000001,0.237,0,0.36000000000000004
503,0.0,0.6000000000000001,0.561,0.237,0,0.2733333333333334
505,0.108,0.518,0.537,0.219,0,0.36999999999999994
513,0.394,0.36,0.981,0.104,0,0.63
514,0.22999999999999998,0.503,1.1300000000000001,0.243,0,0.7666666666666667
515,0.264,0.5700000000000001,1.2129999999999999,0.257,0,0.7633333333333333
516,0.662,0.653,1.1840000000000002,0.222,0,0.9266666666666667
523,0.423,0.376,1.2120000000000002,0.213,0,0.6699999999999999
524,0.44999999999999996,0.496,1.193,0.26299999999999996,0,0.7000000000000001
525,0.49199999999999994,0.503,1.227,0.31000000000000005,0,0.79
526,0.584,0.523,1.3810000000000002,0.315,0,0.7433333333333333
527,0.755,0.516,1.387,0.258,0,0.8166666666666665
528,1.014,0.579,1.558,0.275,0,0.9966666666666667
529,0.76,0.493,1.277,0.21000000000000002,0,0.7799999999999999
530,0.237,0.427,0.8230000000000001,0.111,0,0.24666666666666667
531,0.255,0.45100000000000007,0.8470000000000001,0.147,0,0.38000000000000006
532,0.306,0.40099999999999997,1.0010000000000001,0.149,0,0.5133333333333333
533,0.977,0.35500000000000004,1.34,0.115,0,0.5733333333333334
534,1.0550000000000002,0.30100000000000005,1.189,0.1,0,0.6033333333333333
538,0.991,0.499,1.2870000000000001,0.192,0,0.8000000000000002
539,0.817,0.383,1.189,0.10600000000000001,0,0.7066666666666667
540,0.621,0.562,1.313,0.33,0,0.9199999999999999
541,0.375,0.532,1.141,0.266,0,0.6833333333333332
542,0.15,0.783,0.9450000000000001,0.41600000000000004,0,0.8566666666666668
543,0.11399999999999999,0.9450000000000001,0.722,0.49999999999999994,0,1.0033333333333332
550,0.0,0.6789999999999999,0.773,0.257,0,0.09000000000000001
551,0.0,0.6900000000000001,0.734,0.338,0,0.12666666666666668
552,0.0,0.687,0.714,0.255,0,0.13666666666666666
553,0.0,0.6540000000000001,0.6460000000000001,0.185,0,0.09999999999999999
556,0.0,0.736,0.619,0.227,0,0.28
557,0.0,0.807,0.561,0.311,0,0.32
558,0.0,0.9020000000000001,0.468,0.364,0,0.3466666666666667
559,0.0,0.936,0.54,0.46799999999999997,0,0.37000000000000005
560,0.0,1.0070000000000001,0.5700000000000001,0.5,0,0.4033333333333333
567,0.267,0.392,0.763,0.024,0,0.3433333333333333
568,0.309,0.5399999999999999,0.8939999999999999,0.208,0,0.5633333333333334
569,0.45399999999999996,0.466,0.982,0.169,0,0.49333333333333335
570,0.833,0.5920000000000001,1.2770000000000001,0.449,0,0.5866666666666666
575,1.5659999999999998,0.289,1.1949999999999998,0.183,0,0.43333333333333335
576,1.6139999999999999,0.29200000000000004,1.2040000000000002,0.081,0,0.49666666666666665
577,1.511,0.373,1.312,0.0,0,0.5366666666666667
578,1.47,0.376,1.483,0.0,0,0.49333333333333335
579,1.459,0.395,1.54,0.075,0,0.5033333333333333
580,1.658,0.383,1.534,0.124,0,0.5033333333333333
584,1.287,0.8859999999999999,2.085,0.7370000000000001,0,0.5433333333333333
585,1.388,0.988,2.0650000000000004,0.9530000000000001,0,0.5566666666666666
586,1.2799999999999998,0.809,1.927,0.623,0,0.5466666666666666
587,1.089,0.6010000000000001,1.6300000000000001,0.349,0,0.49
593,0.922,0.42100000000000004,1.3639999999999999,0.131,0,0.6
599,0.608,0.507,1.2950000000000002,0.156,0,0.5933333333333333
600,0.45999999999999996,0.5810000000000001,1.1720000000000002,0.194,0,0.52
601,0.369,0.535,1.114,0.156,0,0.4833333333333334
602,0.315,0.599,1.104,0.141,0,0.3666666666666667
603,0.369,0.46699999999999997,1.162,0.07100000000000001,0,0.23
604,0.708,0.565,1.5979999999999999,0.15800000000000003,0,0.38000000000000006
605,0.6809999999999999,0.521,1.6600000000000001,0.095,0,0.3666666666666667
606,0.423,0.436,1.311,0.0,0,0.27
607,0.279,0.536,1.1720000000000002,0.096,0,0.2866666666666667
608,0.399,0.492,1.298,0.09200000000000001,0,0.27999999999999997
609,0.7699999999999999,0.8330000000000002,1.75,0.386,0,0.7566666666666667
610,0.9059999999999999,0.8250000000000001,1.8650000000000002,0.394,0,0.63
611,0.944,0.8160000000000001,1.8130000000000002,0.364,0,0.58
612,1.125,0.7680000000000001,1.9209999999999998,0.303,0,0.53
613,1.1829999999999998,0.735,1.9400000000000002,0.301,0,0.5333333333333333
615,1.136,0.537,1.5,0.124,0,0.5866666666666667
616,1.043,0.6829999999999999,1.389,0.244,0,0.7033333333333333
617,1.035,0.7320000000000001,1.3800000000000001,0.268,0,0.9066666666666667
618,1.024,0.629,1.437,0.222,0,0.94
619,0.9259999999999999,0.7210000000000001,1.327,0.33799999999999997,0,0.9600000000000001
620,0.8119999999999999,0.683,1.303,0.332,0,0.9666666666666667
621,0.669,0.596,1.0950000000000002,0.273,0,0.93
622,0.488,0.655,1.1,0.366,0,0.9166666666666666
623,0.399,0.615,1.08,0.3,0,0.8433333333333334
624,0.414,0.683,1.123,0.368,0,0.7833333333333333
625,0.402,0.663,1.1070000000000002,0.37,0,0.81
626,0.387,0.575,1.0610000000000002,0.30500000000000005,0,0.8533333333333334
627,0.39,0.629,1.018,0.33799999999999997,0,0.84
628,0.381,0.649,1.06,0.345,0,0.8466666666666667
629,0.45999999999999996,0.553,1.2260000000000002,0.147,0,0.7600000000000001
630,0.98,0.6520000000000001,1.808,0.165,0,0.7600000000000001
634,0.9149999999999999,0.6140000000000001,2.0180000000000002,0.0,0,0.08666666666666667
635,0.45799999999999996,0.5609999999999999,1.625,0.0,0,0.16666666666666666
636,0.093,0.545,1.3350000000000002,0.036,0,0.14666666666666667
639,0.155,0.655,0.935,0.066,0,0.07333333333333333
640,0.06,0.6940000000000001,0.929,0.105,0,0.11666666666666665
641,0.146,0.8570000000000001,0.889,0.24899999999999997,0,0.37999999999999995
642,0.07200000000000001,0.7909999999999999,0.9000000000000001,0.18,0,0.3933333333333333
643,0.0,0.824,0.9359999999999999,0.216,0,0.37999999999999995
644,0.0,0.828,1.038,0.219,0,0.3466666666666667
645,0.0,0.87,1.103,0.264,0,0.41
646,0.0,0.8959999999999999,0.9299999999999999,0.294,0,0.49666666666666665
647,0.0,0.853,0.974,0.258,0,0.41
648,0.008,0.751,0.932,0.24,0,0.4066666666666667
649,0.014000000000000002,0.757,0.885,0.207,0,0.41333333333333333
650,0.224,0.6910000000000002,1.2260000000000002,0.132,0,0.39999999999999997
651,0.216,0.6489999999999999,1.5530000000000002,0.10200000000000001,0,0.37000000000000005
652,0.41100000000000003,0.639,1.6320000000000001,0.159,0,0.49666666666666665
653,0.695,0.678,1.7720000000000002,0.186,0,0.71
654,0.9239999999999999,0.639,1.9360000000000002,0.147,0,0.6966666666666667
655,1.188,0.7000000000000001,2.049,0.279,0,0.7133333333333334
656,1.448,0.56,2.213,0.23099999999999998,0,0.65
657,1.616,0.529,2.097,0.254,0,0.7233333333333333
658,1.34,0.598,1.9889999999999999,0.268,0,0.71
659,1.166,0.494,1.653,0.05600000000000001,0,0.6166666666666666
664,0.069,0.8840000000000001,1.1960000000000002,0.277,0,0.7466666666666667
667,0.042,0.794,0.933,0.16000000000000003,0,0.11333333333333334
668,0.0,0.854,1.1609999999999998,0.2,0,0.07666666666666667
669,0.055,0.638,0.9760000000000001,0.047,0,0.24000000000000002
671,0.8140000000000001,0.6520000000000001,0.8020000000000002,0.027,0,0.6933333333333334
672,0.654,0.542,1.144,0.048,0,0.3433333333333333
673,0.7290000000000001,0.546,1.3070000000000002,0.0,0,0.5133333333333333
674,1.1420000000000001,0.504,1.3920000000000001,0.093,0,0.6233333333333334
675,1.168,0.438,1.335,0.0,0,0.63
676,0.8380000000000001,0.45699999999999996,1.176,0.015,0,0.6066666666666667
677,0.434,0.5489999999999999,1.076,0.162,0,0.73
