frame, face_id, timestamp, confidence, success,FE01,FE02,FE03,FE04,FE05,FE06,FE07
1, 0, 0.000, 0.98, 1,0,0,1.0125,0,0,0,0
2, 0, 0.042, 0.98, 1,0,0,0.9874999999999999,0,0,0,0
3, 0, 0.083, 0.98, 1,0,0,1.2,0,0,0,0
4, 0, 0.125, 0.98, 1,0,0,1.1749999999999998,0,0,0,0
5, 0, 0.167, 0.98, 1,0,0,1.09,0,0,0,0
6, 0, 0.209, 0.98, 1,0,0,1.205,0,0,0,0
7, 0, 0.250, 0.98, 1,0,0,1.205,0,0,0,0
11, 0, 0.417, 0.98, 1,0,0,1.0475,0,0,0,0
13, 0, 0.501, 0.98, 1,1.5,0,0,0,0,0,0
14, 0, 0.542, 0.98, 1,1.955,0,0,0,0,0,0
15, 0, 0.584, 0.98, 1,2.075,0,0,0,0,0,0
16, 0, 0.626, 0.98, 1,2.2249999999999996,0,0,0,0,0,0
17, 0, 0.667, 0.98, 1,2.855,0,0,0,0,0,0
18, 0, 0.709, 0.98, 1,3.09,0,0,0,0,0,0
19, 0, 0.751, 0.98, 1,3.1950000000000003,0,0,0,0,0,0
20, 0, 0.792, 0.98, 1,3.175,0,0,0,0,0,0
21, 0, 0.834, 0.98, 1,3.205,0,0,0,0,0,0
22, 0, 0.876, 0.98, 1,3.205,0,0,0,0,0,0
23, 0, 0.918, 0.98, 1,3.395,0,0,0,0,0,0
24, 0, 0.959, 0.93, 1,3.38,0,0,0,0,0,0
25, 0, 1.001, 0.93, 1,3.245,0,0,0,0,0,0
26, 0, 1.043, 0.93, 1,3.305,0,0,0,0,0,0
33, 0, 1.335, 0.98, 1,0,0,1.1124999999999998,0,0,0,0
34, 0, 1.376, 0.98, 1,0,0,1.0725,0,0,0,0
35, 0, 1.418, 0.98, 1,0,0,1.0375,0,0,0,0
36, 0, 1.460, 0.98, 1,0,0,1.1124999999999998,0,0,0,0
37, 0, 1.502, 0.98, 1,0,0,1.2025,0,0,0,0
38, 0, 1.543, 0.98, 1,0,0,1.0675,0,0,0,0
39, 0, 1.585, 0.98, 1,0,0,1.1175,0,0,0,0
40, 0, 1.627, 0.93, 1,0,0,0,0,1.0366666666666666,0,0
41, 0, 1.668, 0.93, 1,0,0,0,0,1.0233333333333334,0,0
45, 0, 1.835, 0.98, 1,1.0899999999999999,0,0,0,0,0,0
56, 0, 2.294, 0.98, 1,0,2.225,0,0,0,0,0
57, 1, 2.336, 0.98, 1,0,0,0.735,0,0,0,0
58, 1, 2.377, 0.98, 1,0,0,0.71,0,0,0,0
