frame,FE01,FE02,FE03,FE04,FE05,FE06
527,0,0,1.355,0,0,0
528,0,0,1.4575,0,0,0
529,0,0,1.1,0,0,0
530,0,0,0.6699999999999999,0,0,0
531,0,0,0,0,0.69,0
532,0,0,0.79,0,0,0
533,1.385,0,0,0,0,0
534,1.3450000000000002,0,0,0,0,0
538,1.3050000000000002,0,0,0,0,0
539,1.085,0,0,0,0,0
540,0,0,0,0,0,0.9199999999999999
541,0,0,0,0,0.8633333333333333,0
542,0,0,0.7975000000000001,0,0,0
543,0,0,0.81,0,0,0
550,0,0.66,0,0,0,0
551,0,0.8,0,0,0,0
552,0,0.74,0,0,0,0
553,0,0.885,0,0,0,0
556,0,0.935,0,0,0,0
557,0,0.83,0,0,0,0
558,0,0.8500000000000001,0,0,0,0
559,0,1.2,0,0,0,0
560,0,1.335,0,0,0,0
567,0,0,0.8275,0,0,0
568,0,0,0,0,0.9066666666666666,0
569,0,0,1.0775,0,0,0
570,0,0,0,0,1.3,0
575,1.6800000000000002,0,0,0,0,0
576,1.77,0,0,0,0,0
577,1.7149999999999999,0,0,0,0,0
578,1.76,0,0,0,0,0
579,1.735,0,0,0,0,0
580,1.9700000000000002,0,0,0,0,0
584,0,0,1.9224999999999999,0,0,0
585,0,0,2.04,0,0,0
586,0,0,1.9825,0,0,0
587,0,0,1.73,0,0,0
593,0,0,1.345,0,0,0
599,0,0,1.21,0,0,0
600,0,0,0,0,1.28,0
601,0,0,0,0,1.0999999999999999,0
602,0,0,0,0,1.2100000000000002,0
603,0,0,0,0,1.1266666666666667,0
604,0,0,0,0,1.47,0
605,0,0,0,0,1.4033333333333333,0
606,0,0,0,0,1.3466666666666667,0
607,0,0,0,0,1.1566666666666667,0
608,0,0,1.1524999999999999,0,0,0
609,0,0,1.6974999999999998,0,0,0
610,0,0,1.8900000000000001,0,0,0
611,0,0,1.9149999999999998,0,0,0
612,0,0,1.9849999999999999,0,0,0
613,0,0,1.9475,0,0,0
615,0,0,1.6025,0,0,0
616,0,0,0,0,1.5066666666666666,0
617,0,0,0,0,1.5333333333333332,0
618,0,0,1.4649999999999999,0,0,0
619,1.31,0,0,0,0,0
620,0,0,0,0,1.2866666666666668,0
621,0,0,0,0,1.17,0
622,0,0,0,0,1.1300000000000001,0
623,0,0,0,0,1.0733333333333333,0
624,0,0,0,0,1.14,0
625,0,0,0,0,1.0233333333333334,0
626,0,0,0,0,1.0733333333333335,0
627,0,0,0,0,1.0966666666666667,0
628,0,0,0,0,1.1233333333333333,0
629,0,0,0,0,1.2666666666666666,0
630,0,0,0,0,1.51,0
634,0,0,0,0,1.93,0
635,0,0,0,0,1.5666666666666667,0
636,0,0,0,0,1.2966666666666666,0
639,0,0,0,0,0.8566666666666666,0
640,0,0,0.8250000000000001,0,0,0
641,0,0,0.9325,0,0,0
642,0,0,0.9675,0,0,0
643,0,0,0.97,0,0,0
644,0,0,0.9199999999999999,0,0,0
645,0,0,0.95,0,0,0
646,0,0,0.91,0,0,0
647,0,0,0.9575,0,0,0
648,0,0,0.8375,0,0,0
649,0,0,0.815,0,0,0
650,0,0,1.105,0,0,0
651,0,0,0,0,1.2633333333333332,0
652,0,0,0,0,1.376666666666667,0
653,0,0,0,0,1.5833333333333333,0
654,0,0,0,0,1.5733333333333333,0
655,0,0,0,0,1.6466666666666665,0
656,0,0,0,0,1.9366666666666668,0
657,0,0,1.7875,0,0,0
658,0,0,1.7,0,0,0
659,1.5099999999999998,0,0,0,0,0
664,0,0,0,0,0.9433333333333334,0
667,0,0,1.055,0,0,0
668,0,0,0,0,1.0233333333333332,0
669,0,0,0.8175,0,0,0
671,0.8999999999999999,0,0,0,0,0
672,0,0,1.39,0,0,0
673,0,0,1.3975,0,0,0
674,0,0,1.5075,0,0,0
675,0,0,1.475,0,0,0
676,0,0,1.1575,0,0,0
677,0,0,0,0,1.0866666666666667,0
678,0,0,0,0,1.0166666666666668,0
679,0,0,0,0,0.7166666666666668,0
680,0,0,0,0,0.6366666666666667,0
681,0,0,0,0,0,0.6233333333333334
682,0,0,0,0,0.7000000000000001,0
683,0,0,0,0,0.7666666666666666,0
684,0,0,0,0,1.0033333333333332,0
685,0,0,0,0,1.1433333333333333,0
686,0,0,0,0,1.1833333333333333,0
687,0,0,0,0,1.1233333333333333,0
688,0,0.8400000000000001,0,0,0,0
689,0,0,0,0,0,0.5366666666666666
690,0,0,0.4225,0,0,0
693,0,0,0,0,0.32666666666666666,0
703,0,0,1.17,0,0,0
704,0,0,1.195,0,0,0
705,0,0,1.2850000000000001,0,0,0
706,1.2100000000000002,0,0,0,0,0
707,0,0,1.2325,0,0,0
708,0,0,0.975,0,0,0
709,0,0,0.915,0,0,0
710,0,0,0.945,0,0,0
711,0,0,1.2175,0,0,0
712,0,0,1.5125000000000002,0,0,0
713,1.62,0,0,0,0,0
714,1.6800000000000002,0,0,0,0,0
715,1.7599999999999998,0,0,0,0,0
716,1.8199999999999998,0,0,0,0,0
718,0,0,0,0,1.33,0
719,0,0,0,0,1.1966666666666665,0
720,0,0,0,0,1.5166666666666666,0
721,0,0,0,0,1.4633333333333336,0
722,0,0,0,0,1.4466666666666665,0
723,0,0,0,0,1.2666666666666668,0
724,0,0,0,0,0.89,0
725,0,0,0.955,0,0,0
726,0,0,0,0,1.1266666666666667,0
727,0,0,0,0,1.6133333333333333,0
728,0,0,0,0,1.5233333333333334,0
