frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, FE1, FE2, FE3, FE4, FE5, FE6, FE7, FE8, FE9, FE10, FE11, FE12, FE13, FE14, FE15, FE16, FE17, FE18, FE19, FE20, FE21
18, 0, 0.567, 0.98, 1, 0.84, 0.94, 0.00, 0.40, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.92, 0.00, 0.94, 0.00, 0.00, 0.58, 0.48, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
19, 0, 0.601, 0.98, 1, 0.81, 0.86, 0.00, 0.44, 0.00, 0.44, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.92, 0.00, 0.00, 0.49, 0.46, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
20, 0, 0.634, 0.98, 1, 0.85, 0.86, 0.00, 0.15, 0.00, 0.38, 0.00, 0.00, 0.00, 0.00, 0.93, 0.00, 0.61, 0.00, 0.00, 0.42, 0.52, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
21, 0, 0.667, 0.98, 1, 0.86, 0.62, 0.00, 0.33, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 0.99, 0.00, 0.77, 0.00, 0.06, 0.55, 0.43, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
22, 0, 0.701, 0.98, 1, 0.76, 0.52, 0.00, 0.51, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 1.10, 0.00, 0.55, 0.00, 0.21, 0.88, 0.40, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
23, 0, 0.734, 0.98, 1, 0.83, 0.66, 0.00, 0.58, 0.00, 0.56, 0.00, 0.00, 0.00, 0.00, 1.04, 0.00, 0.66, 0.00, 0.52, 1.13, 0.44, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
24, 0, 0.767, 0.98, 1, 0.91, 0.65, 0.00, 0.66, 0.00, 0.72, 0.00, 0.00, 0.00, 0.00, 1.09, 0.00, 0.85, 0.00, 0.71, 1.05, 0.38, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
25, 0, 0.801, 0.98, 1, 0.79, 0.62, 0.00, 0.37, 0.00, 0.23, 0.00, 0.00, 0.00, 0.00, 1.17, 0.00, 0.72, 0.00, 0.75, 0.87, 0.24, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
26, 0, 0.834, 0.98, 1, 0.86, 0.70, 0.02, 0.31, 0.00, 0.38, 0.00, 0.00, 0.00, 0.00, 1.19, 0.00, 0.82, 0.00, 0.79, 0.98, 0.23, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
27, 0, 0.868, 0.98, 1, 1.05, 0.69, 0.03, 0.27, 0.00, 0.35, 0.00, 0.00, 0.00, 0.00, 1.14, 0.00, 0.46, 0.00, 0.75, 0.82, 0.22, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
28, 0, 0.901, 0.98, 1, 1.02, 0.59, 0.00, 0.30, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 1.28, 0.00, 0.71, 0.00, 0.87, 0.78, 0.22, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
29, 0, 0.934, 0.98, 1, 0.96, 0.66, 0.00, 0.37, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 1.23, 0.00, 0.98, 0.00, 0.89, 0.82, 0.23, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
30, 0, 0.968, 0.98, 1, 0.94, 0.73, 0.00, 0.31, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 1.25, 0.00, 1.04, 0.00, 0.93, 0.76, 0.22, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
31, 0, 1.001, 0.98, 1, 0.85, 0.62, 0.00, 0.46, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 1.31, 0.00, 1.10, 0.00, 0.97, 0.62, 0.24, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
32, 0, 1.034, 0.98, 1, 0.96, 0.68, 0.00, 0.69, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 1.38, 0.00, 1.11, 0.00, 1.02, 0.56, 0.25, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
33, 0, 1.068, 0.98, 1, 1.02, 0.54, 0.00, 0.57, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 1.35, 0.00, 1.05, 0.00, 0.98, 0.45, 0.23, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
34, 0, 1.101, 0.98, 1, 0.95, 0.57, 0.00, 0.43, 0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 1.28, 0.00, 1.05, 0.00, 0.99, 0.57, 0.27, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
35, 0, 1.134, 0.98, 1, 1.05, 0.61, 0.00, 0.34, 0.00, 0.23, 0.00, 0.00, 0.00, 0.00, 1.30, 0.00, 1.05, 0.00, 1.04, 0.66, 0.28, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
36, 0, 1.168, 0.98, 1, 1.06, 0.57, 0.00, 0.23, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 1.36, 0.00, 1.09, 0.00, 0.99, 0.67, 0.28, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
37, 0, 1.201, 0.98, 1, 1.09, 0.57, 0.03, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.25, 0.00, 0.95, 0.00, 1.00, 0.47, 0.38, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
38, 0, 1.235, 0.98, 1, 0.95, 0.61, 0.00, 0.30, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 1.13, 0.00, 1.07, 0.00, 1.03, 0.53, 0.34, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
39, 0, 1.268, 0.98, 1, 0.98, 0.52, 0.02, 0.20, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 1.25, 0.00, 1.03, 0.00, 0.95, 0.33, 0.34, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
40, 0, 1.301, 0.98, 1, 0.94, 0.47, 0.04, 0.22, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 1.20, 0.00, 1.04, 0.00, 1.00, 0.29, 0.41, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
41, 0, 1.335, 0.98, 1, 0.92, 0.41, 0.05, 0.30, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 1.20, 0.00, 1.10, 0.00, 1.00, 0.38, 0.43, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
42, 0, 1.368, 0.98, 1, 1.16, 0.54, 0.02, 0.53, 0.00, 0.32, 0.00, 0.00, 0.00, 0.00, 1.27, 0.00, 0.96, 0.00, 0.94, 0.35, 0.38, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
43, 0, 1.401, 0.98, 1, 1.06, 0.52, 0.04, 0.57, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 1.30, 0.00, 1.04, 0.00, 0.95, 0.29, 0.36, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
44, 0, 1.435, 0.98, 1, 0.89, 0.48, 0.00, 0.56, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 1.25, 0.00, 1.02, 0.00, 1.02, 0.30, 0.26, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
45, 0, 1.468, 0.98, 1, 1.01, 0.65, 0.00, 0.41, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 1.49, 0.00, 0.93, 0.00, 1.10, 0.03, 0.29, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
46, 0, 1.502, 0.98, 1, 0.78, 0.60, 0.00, 0.12, 0.00, 0.44, 0.08, 0.00, 0.00, 0.00, 1.59, 0.00, 0.83, 0.00, 1.18, 0.03, 0.24, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
47, 0, 1.535, 0.98, 1, 0.91, 0.65, 0.07, 0.15, 0.00, 0.35, 0.13, 0.07, 0.00, 0.00, 1.67, 0.00, 0.72, 0.00, 1.41, 0.19, 0.32, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
48, 0, 1.568, 0.98, 1, 0.92, 0.54, 0.11, 0.20, 0.00, 0.32, 0.24, 0.16, 0.00, 0.00, 1.62, 0.00, 0.51, 0.00, 1.49, 0.00, 0.28, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
49, 0, 1.602, 0.98, 1, 1.08, 0.67, 0.11, 0.44, 0.00, 0.42, 0.46, 0.21, 0.00, 0.00, 1.67, 0.00, 0.54, 0.00, 1.45, 0.00, 0.11, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
50, 0, 1.635, 0.98, 1, 0.85, 0.50, 0.03, 0.17, 0.00, 0.43, 0.34, 0.03, 0.00, 0.00, 1.61, 0.00, 0.80, 0.00, 1.46, 0.00, 0.15, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
51, 0, 1.668, 0.98, 1, 0.77, 0.51, 0.02, 0.29, 0.00, 0.40, 0.44, 0.13, 0.00, 0.00, 1.58, 0.00, 0.67, 0.00, 1.49, 0.00, 0.16, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
52, 0, 1.702, 0.98, 1, 0.95, 0.58, 0.09, 0.31, 0.00, 0.70, 0.42, 0.05, 0.00, 0.00, 1.60, 0.00, 0.59, 0.00, 1.55, 0.00, 0.18, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
