frame, face_id, timestamp, confidence, success,FE01,FE02,FE03,FE04,FE05,FE06,FE07
38, 0, 1.542, 0.93, 1,0,0,0,0,1.5333333333333332,0,0
39, 0, 1.583, 0.93, 1,0,0,0,0,1.5066666666666666,0,0
40, 0, 1.625, 0.93, 1,0,0,0,0,1.5666666666666667,0,0
41, 0, 1.667, 0.93, 1,0,0,0,0,1.5333333333333332,0,0
42, 0, 1.708, 0.98, 1,0,0,1.355,0,0,0,0
43, 0, 1.750, 0.98, 1,0,0,1.2149999999999999,0,0,0,0
46, 0, 1.875, 0.98, 1,0,0,0,0,1.05,0,0
47, 0, 1.917, 0.98, 1,0,0,0,0,1.1833333333333333,0,0
48, 0, 1.958, 0.98, 1,0,0,0,0,1.1933333333333336,0,0
49, 0, 2.000, 0.98, 1,0,0,0,0,1.2066666666666668,0,0
50, 0, 2.042, 0.98, 1,0,0,0,0,0.9933333333333333,0,0
51, 0, 2.083, 0.98, 1,0,0,0,0,0.84,0,0
52, 0, 2.125, 0.93, 1,0,0,0,0,0.8066666666666666,0,0
53, 0, 2.167, 0.93, 1,0,0,0,0,0.7933333333333333,0,0
54, 0, 2.208, 0.93, 1,0,0,0,0,0.7066666666666667,0,0
55, 0, 2.250, 0.93, 1,0,0,0,0,0.6466666666666666,0,0
60, 0, 2.458, 0.98, 1,0,0,0,0,0.9700000000000001,0,0
61, 0, 2.500, 0.93, 1,0,0,1.025,0,0,0,0
62, 0, 2.542, 0.93, 1,0,0,1.23,0,0,0,0
66, 0, 2.708, 0.93, 1,0,0,1.125,0,0,0,0
67, 0, 2.750, 0.93, 1,0,0,1.2875,0,0,0,0
68, 0, 2.792, 0.93, 1,0,0,0,0,1.5433333333333332,0,0
69, 0, 2.833, 0.93, 1,0,0,0,0,1.7633333333333334,0,0
70, 0, 2.875, 0.93, 1,0,0,0,0,1.5966666666666667,0,0
71, 0, 2.917, 0.93, 1,0,0,0,0,1.5133333333333334,0,0
72, 0, 2.958, 0.93, 1,0,0,0,0,1.4100000000000001,0,0
73, 0, 3.000, 0.93, 1,0,0,0,0,1.33,0,0
74, 0, 3.042, 0.98, 1,0,0,0,0,1.3033333333333335,0,0
75, 0, 3.083, 0.98, 1,0,0,0,0,1.366666666666667,0,0
76, 0, 3.125, 0.93, 1,0,0,0,0,1.4733333333333336,0,0
77, 0, 3.167, 0.93, 1,1.8299999999999998,0,0,0,0,0,0
78, 0, 3.208, 0.93, 1,1.55,0,0,0,0,0,0
79, 0, 3.250, 0.93, 1,0,0,0,0,1.34,0,0
80, 0, 3.292, 0.98, 1,0,0,0,0,1.1966666666666665,0,0
81, 0, 3.333, 0.98, 1,0,0,0,0,0.8166666666666668,0,0
82, 0, 3.375, 0.98, 1,0,0,0,0,0.9933333333333333,0,0
83, 0, 3.417, 0.98, 1,0,0,0,0,1.0433333333333332,0,0
84, 0, 3.458, 0.93, 1,0,0,0,0,0,0.85,0
87, 0, 3.583, 0.98, 1,0,0.76,0,0,0,0,0
93, 0, 3.833, 0.98, 1,0,0,0,0,0,0.6466666666666666,0
100, 0, 4.125, 0.98, 1,0,0,0,0,0,0.5933333333333334,0
101, 0, 4.167, 0.93, 1,0,0,0,0,0.5233333333333333,0,0
102, 0, 4.208, 0.93, 1,0,0,0,0,0.6066666666666667,0,0
103, 0, 4.250, 0.98, 1,0,0.49,0,0,0,0,0
104, 0, 4.292, 0.93, 1,0,0.61,0,0,0,0,0
105, 0, 4.333, 0.93, 1,0,0,0,0,0.7733333333333333,0,0
106, 0, 4.375, 0.93, 1,0,0,0,0,0.8966666666666666,0,0
107, 0, 4.417, 0.98, 1,0,0,0,0,0.9199999999999999,0,0
108, 0, 4.458, 0.93, 1,0,0,0,0,1.11,0,0
120, 0, 4.958, 0.93, 1,0,0,0,0,0.8766666666666666,0,0
121, 0, 5.000, 0.93, 1,0,0,0,0,1.05,0,0
122, 0, 5.042, 0.93, 1,0,0,0,0,1.1233333333333333,0,0
123, 0, 5.083, 0.93, 1,0,0,0,0,0.9166666666666666,0,0
124, 0, 5.125, 0.93, 1,0,0,0.9125,0,0,0,0
125, 0, 5.167, 0.93, 1,0,0,0.9450000000000001,0,0,0,0
129, 0, 5.333, 0.98, 1,0,0,1.395,0,0,0,0
130, 0, 5.375, 0.93, 1,0,0,0.9425000000000001,0,0,0,0
131, 0, 5.417, 0.93, 1,0,0,0.7825,0,0,0,0
133, 0, 5.500, 0.93, 1,0,0,0.8175,0,0,0,0
134, 0, 5.542, 0.93, 1,0,0,0.85,0,0,0,0
135, 0, 5.583, 0.93, 1,0,0,0,0,0.7766666666666667,0,0
136, 0, 5.625, 0.93, 1,0,0,0,0,0.7633333333333333,0,0
137, 0, 5.667, 0.93, 1,0,0,0,0,0.87,0,0
138, 0, 5.708, 0.93, 1,0,0,0,0,0.9233333333333333,0,0
