frame,FE01,FE02,FE03,FE04,FE05,FE06
1,0,0,0.901,0,0,0
2,0,0,0.893,0,0,0
3,0,0,0.815,0,0,0
4,0,0,1.0260000000000002,0,0,0
5,0,0,1.062,0,0,0
6,0,0,1.1620000000000001,0,0,0
7,0,0,1.0670000000000002,0,0,0
8,0,0,0.9790000000000001,0,0,0
9,0,0,0.8840000000000001,0,0,0
10,0,0,0.877,0,0,0
11,0,0,0.9040000000000001,0,0,0
12,0,0,0.9540000000000002,0,0,0
13,0,0,0.9010000000000001,0,0,0
14,0,0,0.907,0,0,0
15,0,0,0.8740000000000001,0,0,0
16,0,0,0.786,0,0,0
17,0,0,0.724,0,0,0
18,0,0,0.7070000000000001,0,0,0
19,0,0,0,0.769,0,0
20,0,0,0,0.909,0,0
21,0,0.922,0,0,0,0
22,0,0.804,0,0,0,0
23,0,0.788,0,0,0,0
24,0,0,0,0.79,0,0
25,0,0,0,0.878,0,0
26,0,0.931,0,0,0,0
27,0,0,0,0.638,0,0
28,0,0,0,0.688,0,0
29,0,0,0,0.5549999999999999,0,0
30,0,0,0.538,0,0,0
31,0,0,0.6990000000000001,0,0,0
32,0,0,0.7590000000000001,0,0,0
33,0,0,0.791,0,0,0
34,0,0,0.815,0,0,0
35,0,0,0.6779999999999999,0,0,0
36,0,0,0.78,0,0,0
37,0,0,0.636,0,0,0
38,0,0,0.6120000000000001,0,0,0
39,0,0,0.5820000000000001,0,0,0
40,0,0,0.7010000000000001,0,0,0
41,0,0,0.6240000000000001,0,0,0
42,0,0,0.5920000000000001,0,0,0
43,0,0,0.579,0,0,0
44,0,0,0.5980000000000001,0,0,0
45,0,0,0.5630000000000001,0,0,0
46,0,0,0.6140000000000001,0,0,0
47,0,0,0.5490000000000002,0,0,0
48,0,0,0.5900000000000001,0,0,0
49,0,0,0.677,0,0,0
50,0,0,0.9020000000000001,0,0,0
51,0,0,0.9770000000000001,0,0,0
52,0,0,0.9200000000000002,0,0,0
53,0,0,0.808,0,0,0
54,0,0,0.66,0,0,0
55,0,0,0.674,0,0,0
56,0,0,0.728,0,0,0
57,0,0,0.7110000000000001,0,0,0
58,0,0,0.6859999999999999,0,0,0
59,0,0,0.7350000000000001,0,0,0
60,0,0,0.651,0,0,0
61,0,0,0.5790000000000001,0,0,0
62,0,0,0.647,0,0,0
63,0,0,0.6799999999999999,0,0,0
64,0,0,0.713,0,0,0
65,0,0,0.698,0,0,0
66,0,0,0.636,0,0,0
67,0,0,0.6360000000000001,0,0,0
68,0,0,0.649,0,0,0
69,0,0,0.6020000000000001,0,0,0
70,0,0,0.66,0,0,0
71,0,0,0.6420000000000001,0,0,0
72,0,0,0.639,0,0,0
73,0,0,0.644,0,0,0
74,0,0,0.657,0,0,0
75,0,0,0.683,0,0,0
76,0,0,0.64,0,0,0
77,0,0,0.689,0,0,0
78,0,0,0.5940000000000001,0,0,0
79,0,0,0.622,0,0,0
80,0,0,0.7510000000000001,0,0,0
81,0,0,0.766,0,0,0
85,0,0,0.8390000000000002,0,0,0
86,0,0,0.9500000000000001,0,0,0
87,0,0,1.1980000000000002,0,0,0
88,0,0,1.3040000000000003,0,0,0
89,0,0,1.4070000000000003,0,0,0
90,0,0,1.355,0,0,0
91,0,0,1.4030000000000002,0,0,0
92,0,0,1.5350000000000001,0,0,0
93,0,0,1.6510000000000002,0,0,0
94,0,0,1.423,0,0,0
95,0,0,1.4370000000000003,0,0,0
96,0,0,1.3050000000000002,0,0,0
98,0,0,1.4980000000000002,0,0,0
99,0,0,1.532,0,0,0
100,0,0,1.3920000000000001,0,0,0
101,0,0,1.5190000000000001,0,0,0
102,0,0,1.6070000000000002,0,0,0
103,0,0,1.5230000000000001,0,0,0
104,0,0,1.5130000000000001,0,0,0
105,0,0,1.424,0,0,0
106,0,0,1.217,0,0,0
107,0,0,1.191,0,0,0
108,0,0,1.461,0,0,0
109,1.236,0,0,0,0,0
110,1.1239999999999999,0,0,0,0,0
111,1.143,0,0,0,0,0
112,1.165,0,0,0,0,0
113,1.185,0,0,0,0,0
114,1.161,0,0,0,0,0
115,1.102,0,0,0,0,0
116,1.196,0,0,0,0,0
117,1.217,0,0,0,0,0
118,1.153,0,0,0,0,0
119,1.157,0,0,0,0,0
120,1.18,0,0,0,0,0
121,1.205,0,0,0,0,0
122,1.146,0,0,0,0,0
123,1.093,0,0,0,0,0
124,1.115,0,0,0,0,0
125,1.1139999999999999,0,0,0,0,0
126,1.124,0,0,0,0,0
127,1.127,0,0,0,0,0
128,1.064,0,0,0,0,0
129,1.049,0,0,0,0,0
130,1.045,0,0,0,0,0
131,1.089,0,0,0,0,0
132,1.079,0,0,0,0,0
133,1.201,0,0,0,0,0
134,1.149,0,0,0,0,0
135,1.229,0,0,0,0,0
136,1.2,0,0,0,0,0
137,1.148,0,0,0,0,0
138,1.063,0,0,0,0,0
139,0.9740000000000001,0,0,0,0,0
140,0.934,0,0,0,0,0
141,0.908,0,0,0,0,0
142,0.867,0,0,0,0,0
143,0.893,0,0,0,0,0
144,0.904,0,0,0,0,0
145,0.952,0,0,0,0,0
146,0.86,0,0,0,0,0
147,0.8,0,0,0,0,0
148,0.8930000000000001,0,0,0,0,0
149,0.8160000000000001,0,0,0,0,0
150,0,0,0,0.822,0,0
151,0,0,0,0.9959999999999999,0,0
152,0,0,0,1.4889999999999999,0,0
153,0,0,0,1.854,0,0
154,0,0,0,1.9580000000000002,0,0
160,0,0,0,1.622,0,0
161,0,0,0,1.601,0,0
162,0,0,0,1.8050000000000002,0,0
163,0,0,0,1.827,0,0
164,0,0,0,1.9530000000000003,0,0
165,0,0,0,2.084,0,0
166,0,0,0,2.017,0,0
167,0,0,0,2.105,0,0
168,0,0,0,2.089,0,0
169,0,0,0,2.029,0,0
170,0,0,0,2.004,0,0
171,0,0,0,1.956,0,0
172,0,0,0,1.896,0,0
173,0,0,0,1.935,0,0
174,0,0,0,1.864,0,0
175,0,0,0,1.798,0,0
176,0,0,0,1.8170000000000002,0,0
177,0,0,0,1.7690000000000001,0,0
178,0,0,0,1.7830000000000001,0,0
179,0,0,0,1.8290000000000002,0,0
180,0,0,0,1.8479999999999999,0,0
181,0,0,0,1.593,0,0
182,0,0,0,1.456,0,0
183,0,0,0,1.488,0,0
184,0,0,0,1.5339999999999998,0,0
185,0,0,0,1.46,0,0
186,0,0,0,1.554,0,0
187,0,0,0,1.5919999999999999,0,0
188,0,0,0,1.669,0,0
190,0,0,0,1.716,0,0
191,0,0,0,1.714,0,0
192,0,0,0,1.746,0,0
193,0,0,0,1.72,0,0
194,0,0,0,1.684,0,0
195,0,0,0,1.732,0,0
196,0,0,0,1.756,0,0
197,0,0,0,1.748,0,0
198,0,0,0,1.784,0,0
201,0,0,0,1.784,0,0
202,0,0,0,1.928,0,0
203,0,0,0,1.96,0,0
204,0,0,0,1.892,0,0
205,0,0,0,1.775,0,0
206,0,0,0,1.79,0,0
208,0,0,0,1.722,0,0
210,0,0,0,1.6909999999999998,0,0
212,0,0,0,1.712,0,0
213,0,0,0,1.654,0,0
214,0,0,0,1.716,0,0
215,0,0,0,1.8010000000000002,0,0
216,0,0,0,1.768,0,0
217,0,0,0,1.84,0,0
218,0,0,0,1.812,0,0
219,0,0,0,1.836,0,0
220,0,0,0,1.796,0,0
221,0,0,0,1.97,0,0
222,0,0,0,1.683,0,0
223,0,0,0,1.557,0,0
224,0,0,0,1.81,0,0
225,0,0,0,1.864,0,0
226,0,0,0,1.695,0,0
227,0,0,0,1.599,0,0
228,0,0,0,1.818,0,0
229,0,0,0,2.677,0,0
230,0,0,0,2.3729999999999998,0,0
231,0,0,0,2.391,0,0
232,0,0,0,2.307,0,0
233,0,0,0,2.178,0,0
234,0,0,0,2.242,0,0
235,0,0,0,2.428,0,0
236,0,0,0,2.4219999999999997,0,0
237,0,0,0,2.447,0,0
238,0,0,0,2.215,0,0
239,0,0,0,2.2969999999999997,0,0
240,0,0,0,2.387,0,0
241,0,0,0,2.403,0,0
242,0,0,0,2.352,0,0
243,0,0,0,2.427,0,0
244,0,0,0,2.3449999999999998,0,0
245,0,0,0,2.494,0,0
246,0,0,0,2.491,0,0
247,0,0,0,2.543,0,0
248,0,0,0,2.452,0,0
249,0,0,0,2.397,0,0
250,0,0,0,2.366,0,0
251,0,0,0,2.475,0,0
252,0,0,0,2.342,0,0
253,0,0,0,2.4530000000000003,0,0
254,0,0,0,2.431,0,0
255,0,0,0,2.49,0,0
256,0,0,0,2.5210000000000004,0,0
257,0,0,0,2.572,0,0
258,0,0,0,2.6220000000000003,0,0
259,0,0,0,2.5759999999999996,0,0
260,0,0,0,2.388,0,0
261,0,0,0,2.357,0,0
262,0,0,0,2.2970000000000006,0,0
263,0,0,0,2.321,0,0
264,0,0,0,2.399,0,0
