frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, FE1, FE2, FE3, FE4, FE5, FE6, FE7, FE8, FE9, FE10, FE11, FE12, FE13, FE14, FE15, FE16, FE17, FE18, FE19, FE20, FE21
11, 0, 0.400, 0.88, 1, 0.24, 0.00, 0.85, 0.00, 0.00, 3.46, 0.01, 0.00, 0.00, 0.00, 0.33, 2.18, 0.05, 0.05, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
12, 0, 0.440, 0.88, 1, 0.31, 0.00, 0.76, 0.00, 0.00, 2.73, 0.00, 0.00, 0.00, 0.00, 0.23, 2.02, 0.24, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
13, 0, 0.480, 0.88, 1, 0.14, 0.00, 1.12, 0.00, 0.00, 2.85, 0.00, 0.00, 0.00, 0.00, 0.48, 2.13, 0.24, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
14, 0, 0.520, 0.88, 1, 0.21, 0.00, 1.17, 0.00, 0.00, 2.60, 0.00, 0.00, 0.00, 0.00, 0.30, 2.03, 0.30, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
15, 0, 0.560, 0.88, 1, 0.00, 0.00, 0.81, 0.00, 0.00, 2.41, 0.00, 0.00, 0.00, 0.00, 0.27, 1.88, 0.23, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
16, 0, 0.600, 0.88, 1, 0.00, 0.00, 0.88, 0.00, 0.00, 2.72, 0.00, 0.00, 0.00, 0.00, 0.31, 1.80, 0.00, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
17, 0, 0.640, 0.88, 1, 0.00, 0.00, 0.84, 0.00, 0.00, 2.83, 0.00, 0.00, 0.00, 0.00, 0.28, 2.11, 0.13, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
18, 0, 0.680, 0.88, 1, 0.00, 0.00, 0.94, 0.00, 0.08, 2.48, 0.00, 0.00, 0.00, 0.00, 0.17, 2.27, 0.08, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
19, 0, 0.720, 0.88, 1, 0.00, 0.00, 0.91, 0.00, 0.00, 2.59, 0.00, 0.00, 0.00, 0.00, 0.22, 2.09, 0.13, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
20, 0, 0.760, 0.88, 1, 0.00, 0.00, 0.98, 0.00, 0.00, 2.64, 0.00, 0.00, 0.00, 0.00, 0.19, 2.41, 0.21, 0.03, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
21, 0, 0.800, 0.88, 1, 0.00, 0.00, 0.93, 0.00, 0.00, 2.58, 0.00, 0.00, 0.00, 0.00, 0.20, 2.55, 0.39, 0.28, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
22, 0, 0.840, 0.88, 1, 0.00, 0.00, 0.98, 0.00, 0.00, 2.41, 0.00, 0.00, 0.00, 0.00, 0.22, 2.50, 0.46, 0.14, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
23, 0, 0.880, 0.88, 1, 0.00, 0.00, 1.03, 0.00, 0.00, 2.49, 0.00, 0.00, 0.00, 0.00, 0.05, 2.39, 0.23, 0.08, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
24, 0, 0.920, 0.88, 1, 0.00, 0.00, 0.99, 0.00, 0.00, 2.84, 0.00, 0.00, 0.00, 0.00, 0.15, 2.46, 0.39, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
25, 0, 0.960, 0.88, 1, 0.03, 0.00, 0.89, 0.00, 0.00, 2.92, 0.00, 0.00, 0.00, 0.00, 0.00, 2.48, 0.33, 0.12, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
26, 0, 1.000, 0.88, 1, 0.00, 0.00, 0.62, 0.00, 0.00, 2.64, 0.00, 0.00, 0.00, 0.00, 0.00, 2.49, 0.43, 0.13, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
27, 0, 1.040, 0.88, 1, 0.03, 0.00, 0.51, 0.00, 0.00, 2.79, 0.00, 0.00, 0.00, 0.00, 0.07, 2.42, 0.47, 0.20, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
28, 0, 1.080, 0.88, 1, 0.09, 0.00, 0.63, 0.00, 0.00, 2.61, 0.00, 0.00, 0.00, 0.00, 0.00, 2.27, 0.32, 0.02, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
29, 0, 1.120, 0.88, 1, 0.00, 0.00, 0.25, 0.00, 0.00, 2.27, 0.00, 0.00, 0.00, 0.00, 0.14, 2.27, 0.46, 0.11, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
30, 0, 1.160, 0.88, 1, 0.00, 0.00, 0.08, 0.00, 0.00, 2.14, 0.00, 0.00, 0.00, 0.00, 0.01, 2.26, 0.55, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
31, 0, 1.200, 0.88, 1, 0.00, 0.00, 0.15, 0.00, 0.00, 2.33, 0.00, 0.00, 0.00, 0.00, 0.06, 2.14, 0.41, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
32, 0, 1.240, 0.88, 1, 0.06, 0.00, 0.19, 0.00, 0.00, 2.30, 0.00, 0.00, 0.00, 0.00, 0.02, 2.23, 0.65, 0.00, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
33, 0, 1.280, 0.88, 1, 0.15, 0.00, 0.00, 0.00, 0.00, 2.46, 0.00, 0.00, 0.00, 0.00, 0.09, 2.45, 0.44, 0.03, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
34, 0, 1.320, 0.88, 1, 0.09, 0.00, 0.17, 0.00, 0.00, 2.33, 0.00, 0.00, 0.00, 0.00, 0.02, 2.36, 0.68, 0.00, 0.00, 0.00, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
35, 0, 1.360, 0.88, 1, 0.11, 0.00, 0.16, 0.00, 0.00, 1.95, 0.00, 0.00, 0.00, 0.00, 0.14, 2.79, 0.59, 0.07, 0.00, 0.00, 0.01, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
36, 0, 1.400, 0.88, 1, 0.21, 0.00, 0.32, 0.00, 0.00, 1.81, 0.00, 0.00, 0.00, 0.00, 0.16, 2.70, 0.54, 0.00, 0.00, 0.00, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
37, 0, 1.440, 0.88, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 2.10, 0.00, 0.00, 0.00, 0.00, 0.08, 2.43, 0.20, 0.01, 0.00, 0.00, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
38, 0, 1.480, 0.88, 1, 0.00, 0.00, 0.46, 0.00, 0.00, 2.06, 0.00, 0.00, 0.00, 0.00, 0.04, 2.47, 0.36, 0.00, 0.00, 0.00, 0.12, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
39, 0, 1.520, 0.88, 1, 0.00, 0.00, 0.26, 0.00, 0.00, 1.76, 0.00, 0.00, 0.00, 0.00, 0.00, 2.33, 0.24, 0.05, 0.00, 0.00, 0.16, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
40, 0, 1.560, 0.93, 1, 0.00, 0.00, 0.80, 0.00, 0.00, 2.04, 0.00, 0.00, 0.00, 0.00, 0.00, 2.04, 0.47, 0.00, 0.00, 0.00, 0.20, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
41, 0, 1.600, 0.88, 1, 0.11, 0.00, 0.67, 0.00, 0.00, 1.86, 0.00, 0.00, 0.00, 0.00, 0.00, 1.84, 0.70, 0.00, 0.00, 0.00, 0.24, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
42, 0, 1.640, 0.88, 1, 0.34, 0.00, 0.96, 0.00, 0.00, 1.48, 0.00, 0.00, 0.00, 0.00, 0.00, 1.82, 0.75, 0.00, 0.00, 0.00, 0.25, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
43, 0, 1.680, 0.93, 1, 0.41, 0.00, 0.85, 0.00, 0.00, 1.58, 0.00, 0.00, 0.00, 0.00, 0.00, 1.73, 0.55, 0.00, 0.00, 0.00, 0.32, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
44, 0, 1.720, 0.93, 1, 0.33, 0.00, 0.87, 0.00, 0.00, 2.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.74, 0.94, 0.00, 0.00, 0.00, 0.20, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
45, 0, 1.760, 0.88, 1, 0.28, 0.00, 0.84, 0.13, 0.00, 1.77, 0.00, 0.00, 0.00, 0.00, 0.00, 1.55, 0.82, 0.00, 0.00, 0.00, 0.23, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
46, 0, 1.800, 0.88, 1, 0.44, 0.00, 1.49, 0.00, 0.00, 1.41, 0.00, 0.00, 0.00, 0.00, 0.00, 1.64, 1.23, 0.00, 0.00, 0.00, 0.54, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
47, 0, 1.840, 0.88, 1, 0.50, 0.00, 1.50, 0.23, 0.00, 1.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.42, 1.58, 0.00, 0.00, 0.00, 0.63, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
48, 0, 1.880, 0.82, 1, 0.62, 0.00, 1.52, 0.32, 0.00, 1.18, 0.17, 0.00, 0.00, 0.00, 0.04, 1.18, 1.62, 0.00, 0.00, 0.00, 0.81, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
49, 0, 1.920, 0.88, 1, 0.82, 0.00, 2.22, 0.00, 0.00, 0.13, 0.56, 0.00, 0.00, 0.00, 0.09, 0.98, 2.10, 0.00, 0.00, 0.00, 0.98, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
50, 0, 1.960, 0.82, 1, 0.58, 0.00, 2.09, 0.00, 0.00, 0.00, 0.48, 0.00, 0.00, 0.00, 0.17, 0.99, 1.86, 0.00, 0.00, 0.00, 0.99, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
51, 0, 2.000, 0.82, 1, 0.76, 0.00, 2.28, 0.00, 0.00, 0.00, 0.28, 0.00, 0.00, 0.00, 0.27, 1.20, 1.97, 0.00, 0.00, 0.00, 0.87, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
52, 0, 2.040, 0.03, 0, 0.65, 0.00, 2.18, 0.03, 0.00, 0.67, 0.34, 0.00, 0.00, 0.00, 0.26, 1.35, 1.93, 0.00, 0.00, 0.00, 0.73, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
