frame, face_id, timestamp, confidence, success,FE01,FE02,FE03,FE04,FE05,FE06,FE07
5, 0, 0.133, 0.98, 1,2.665,0.035,1.085,0.49333333333333335,2.6366666666666667,0.36000000000000004,0
8, 0, 0.234, 0.98, 1,2.4450000000000003,0.0,1.0425,0.8833333333333333,3.0566666666666666,0.23666666666666666,0
10, 0, 0.300, 0.98, 1,1.7,0.245,0.7225,0.7233333333333333,2.27,0.33666666666666667,0
11, 0, 0.334, 0.98, 1,1.585,0.555,0.7775,0.8433333333333334,2.5500000000000003,0.4566666666666667,0
12, 0, 0.367, 0.98, 1,1.47,0.54,0.78,0.7200000000000001,2.106666666666667,0.66,0
13, 0, 0.400, 0.98, 1,1.435,0.265,0.695,0.6633333333333333,1.8399999999999999,0.71,0
14, 0, 0.434, 0.98, 1,1.36,0.235,0.625,0.75,1.7599999999999998,0.6966666666666667,0
15, 0, 0.467, 0.98, 1,1.465,0.27,0.6000000000000001,0.8300000000000001,1.7733333333333334,0.5866666666666667,0
16, 0, 0.501, 0.98, 1,1.7799999999999998,0.275,0.8424999999999999,0.8300000000000001,2.223333333333333,0.6833333333333335,0
17, 0, 0.534, 0.98, 1,1.7750000000000001,0.34,0.875,0.7200000000000001,2.1999999999999997,0.7733333333333333,0
18, 0, 0.567, 0.98, 1,1.7000000000000002,0.36,0.8300000000000001,0.7166666666666667,1.8633333333333333,0.6433333333333333,0
19, 0, 0.601, 0.98, 1,1.4100000000000001,0.25,0.75,0.6866666666666666,1.5633333333333332,0.57,0
20, 0, 0.634, 0.98, 1,1.54,0.3,0.6625,0.79,1.6633333333333333,0.6966666666666667,0
21, 0, 0.667, 0.98, 1,1.5,0.24,0.615,0.68,1.43,0.7133333333333334,0
22, 0, 0.701, 0.98, 1,1.4649999999999999,0.23,0.6375,0.6933333333333334,1.9266666666666665,0.6333333333333333,0
23, 0, 0.734, 0.98, 1,1.55,0.26,0.6775,0.7666666666666666,1.6566666666666665,0.79,0
24, 0, 0.767, 0.98, 1,1.46,0.33,0.6425,0.48333333333333334,1.5666666666666664,0.61,0
25, 0, 0.801, 0.98, 1,1.11,0.745,0.42,0.5133333333333333,1.2533333333333332,0.8000000000000002,0
26, 0, 0.834, 0.93, 1,0.515,0.7949999999999999,0.315,0.57,0.6833333333333332,0.42333333333333334,0
27, 0, 0.868, 0.93, 1,0.445,0.97,0.37,0.6333333333333333,0.7599999999999999,0.4366666666666667,0
28, 0, 0.901, 0.93, 1,0.7849999999999999,0.8700000000000001,0.37250000000000005,0.7266666666666667,0.7333333333333334,0.19666666666666666,0
29, 0, 0.934, 0.93, 1,0.6799999999999999,0.94,0.41000000000000003,1.11,1.2533333333333334,0.66,0
34, 0, 1.101, 0.93, 1,1.085,0.885,0.9199999999999999,1.3433333333333335,1.7299999999999998,1.3933333333333333,0
35, 0, 1.134, 0.93, 1,1.55,0.645,1.135,1.1300000000000001,1.7733333333333334,1.4166666666666667,0
36, 0, 1.168, 0.93, 1,1.52,0.5900000000000001,1.1600000000000001,1.22,1.6633333333333333,1.2233333333333334,0
37, 0, 1.201, 0.93, 1,1.44,0.37,1.1125,1.1333333333333333,1.8233333333333333,0.9233333333333332,0
38, 0, 1.235, 0.93, 1,1.535,0.085,1.1425,0.8066666666666666,1.8333333333333333,0.43333333333333335,0
39, 0, 1.268, 0.93, 1,1.695,0.005,1.2850000000000001,0.6833333333333332,2.4433333333333334,0.4766666666666666,0
40, 0, 1.301, 0.93, 1,1.73,0.01,1.3,0.6133333333333334,2.7900000000000005,0.5866666666666667,0
41, 0, 1.335, 0.98, 1,1.715,0.085,1.135,0.8066666666666666,2.34,0.47000000000000003,0
42, 0, 1.368, 0.93, 1,1.465,0.24,1.175,0.7599999999999999,2.1533333333333333,0.3566666666666667,0
43, 0, 1.401, 0.93, 1,1.355,0.22,1.065,0.7666666666666666,2.1266666666666665,0.31666666666666665,0
44, 0, 1.435, 0.93, 1,1.515,0.255,1.065,0.7633333333333333,1.8066666666666666,0.3233333333333333,0
45, 0, 1.468, 0.98, 1,1.6300000000000001,0.17,1.1675,0.7233333333333333,1.9266666666666667,0.31666666666666665,0
46, 0, 1.502, 0.98, 1,1.6,0.075,1.0925,0.6533333333333333,1.8499999999999999,0.3666666666666667,0
47, 0, 1.535, 0.98, 1,1.585,0.425,1.11,0.7033333333333333,1.9500000000000002,0.41333333333333333,0
48, 0, 1.568, 0.98, 1,1.515,0.49,1.0574999999999999,0.9633333333333334,1.4466666666666665,0.3566666666666667,0
49, 0, 1.602, 0.98, 1,1.5199999999999998,0.545,1.1724999999999999,0.8466666666666667,1.4266666666666665,0.3666666666666667,0
50, 0, 1.635, 0.98, 1,1.625,0.29000000000000004,1.2025000000000001,0.7466666666666667,1.7633333333333334,0.35000000000000003,0
51, 0, 1.668, 0.98, 1,1.62,0.28500000000000003,1.1975,0.8300000000000001,1.6833333333333333,0.35000000000000003,0
52, 0, 1.702, 0.98, 1,1.77,0.175,1.23,0.6866666666666666,1.6766666666666667,0.32666666666666666,0
53, 0, 1.735, 0.98, 1,1.67,0.385,1.2525,0.88,1.61,0.25,0
54, 0, 1.768, 0.98, 1,1.7249999999999999,0.31,1.3375,0.8266666666666667,1.7999999999999998,0.19666666666666666,0
55, 0, 1.802, 0.98, 1,1.78,0.41,1.455,0.7433333333333333,1.8533333333333335,0.22999999999999998,0
56, 0, 1.835, 0.98, 1,1.68,0.405,1.4375,0.7333333333333334,1.8699999999999999,0.19999999999999998,0
57, 0, 1.869, 0.98, 1,1.695,0.3,1.3250000000000002,0.71,1.8166666666666667,0.16333333333333333,0
58, 0, 1.902, 0.98, 1,1.585,0.34,1.3275000000000001,0.7766666666666667,1.8766666666666667,0.20333333333333334,0
59, 0, 1.935, 0.98, 1,1.47,0.4,1.29,0.7366666666666667,1.7166666666666666,0.22,0
60, 0, 1.969, 0.98, 1,1.5150000000000001,0.23,1.085,0.6666666666666666,1.4766666666666666,0.2866666666666667,0
61, 0, 2.002, 0.98, 1,1.245,0.3,1.0125000000000002,0.6733333333333333,1.5066666666666668,0.2833333333333333,0
62, 0, 2.035, 0.98, 1,1.02,0.36,0.8375,0.46,1.4166666666666667,0.3566666666666667,0
63, 0, 2.069, 0.98, 1,1.0,0.38,0.8125,0.5033333333333334,1.55,0.45,0
64, 0, 2.102, 0.98, 1,0.91,0.505,0.7025,0.6066666666666666,1.2433333333333334,0.5233333333333333,0
