frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, FE1, FE2, FE3, FE4, FE5, FE6, FE7, FE8, FE9, FE10, FE11, FE12, FE13, FE14, FE15, FE16, FE17, FE18, FE19, FE20, FE21
11, 0, 0.334, 0.98, 1, 0.84, 0.00, 0.00, 0.00, 0.78, 2.08, 0.00, 1.12, 0.90, 2.50, 1.11, 0.25, 0.00, 0.45, 2.27, 4.54, 1.47, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0
12, 0, 0.367, 0.98, 1, 0.99, 0.00, 0.00, 0.00, 0.69, 1.55, 0.00, 1.29, 0.81, 2.24, 1.08, 0.69, 0.00, 0.61, 2.13, 3.20, 1.35, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
13, 0, 0.400, 0.98, 1, 0.85, 0.06, 0.00, 0.00, 0.87, 1.99, 0.00, 1.70, 0.94, 1.99, 0.53, 0.43, 0.00, 0.00, 1.93, 2.74, 1.13, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
14, 0, 0.434, 0.98, 1, 0.70, 0.02, 0.00, 0.00, 0.75, 2.25, 0.00, 2.00, 0.92, 1.43, 0.47, 0.09, 0.00, 0.00, 1.80, 2.78, 1.00, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
15, 0, 0.467, 0.98, 1, 0.56, 0.01, 0.00, 0.00, 0.77, 2.49, 0.00, 1.76, 1.09, 1.33, 0.54, 0.00, 0.00, 0.00, 1.84, 2.92, 1.02, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0
16, 0, 0.501, 0.98, 1, 0.84, 0.23, 0.00, 0.00, 1.04, 2.49, 0.00, 1.87, 1.03, 1.64, 0.55, 0.18, 0.00, 0.00, 2.53, 3.30, 0.98, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0
17, 0, 0.534, 0.98, 1, 1.05, 0.36, 0.00, 0.00, 0.97, 2.16, 0.00, 2.17, 1.10, 1.43, 0.68, 0.15, 0.00, 0.00, 2.45, 3.10, 0.90, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0
18, 0, 0.567, 0.98, 1, 1.01, 0.12, 0.00, 0.00, 0.98, 2.15, 0.00, 1.93, 1.09, 1.07, 0.72, 0.00, 0.00, 0.00, 2.31, 2.27, 1.01, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0
19, 0, 0.601, 0.98, 1, 1.19, 0.13, 0.00, 0.00, 0.82, 2.06, 0.00, 1.67, 1.01, 1.68, 0.50, 0.04, 0.00, 0.00, 1.81, 1.69, 1.28, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0
20, 0, 0.634, 0.98, 1, 0.91, 0.00, 0.00, 0.00, 0.84, 2.37, 0.00, 1.85, 1.34, 1.74, 0.60, 0.24, 0.00, 0.00, 1.74, 2.34, 1.11, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0
21, 0, 0.667, 0.98, 1, 0.81, 0.03, 0.00, 0.00, 0.68, 2.04, 0.00, 1.75, 1.35, 1.53, 0.48, 0.39, 0.00, 0.00, 1.65, 1.83, 1.06, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0
22, 0, 0.701, 0.98, 1, 0.78, 0.19, 0.00, 0.00, 0.59, 2.08, 0.00, 1.75, 1.16, 1.89, 0.46, 0.15, 0.00, 0.00, 1.77, 3.23, 0.85, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
23, 0, 0.734, 0.98, 1, 0.87, 0.18, 0.00, 0.00, 0.72, 2.30, 0.00, 1.81, 1.26, 1.79, 0.52, 0.56, 0.00, 0.00, 1.84, 2.26, 0.91, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
24, 0, 0.767, 0.98, 1, 0.93, 0.32, 0.00, 0.00, 0.78, 1.45, 0.00, 1.41, 1.28, 1.65, 0.66, 0.42, 0.00, 0.00, 1.64, 2.13, 1.06, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
25, 0, 0.801, 0.98, 1, 0.83, 0.25, 0.00, 0.00, 0.41, 1.54, 0.00, 1.06, 1.37, 1.53, 1.49, 1.34, 0.00, 0.00, 0.85, 2.08, 1.61, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1
26, 0, 0.834, 0.93, 1, 0.89, 0.83, 0.37, 0.00, 0.03, 1.34, 0.00, 0.82, 1.03, 0.00, 1.22, 0.45, 0.00, 0.00, 0.00, 1.16, 1.59, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
27, 0, 0.868, 0.93, 1, 0.58, 0.53, 0.90, 0.00, 0.12, 1.00, 0.00, 0.73, 0.89, 0.00, 1.04, 0.58, 0.00, 0.00, 0.00, 1.70, 1.09, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
28, 0, 0.901, 0.93, 1, 0.19, 0.00, 0.67, 0.00, 0.02, 1.51, 0.00, 0.59, 0.94, 0.00, 1.07, 0.00, 0.00, 0.00, 0.63, 1.38, 0.40, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0
29, 0, 0.934, 0.93, 1, 0.00, 0.00, 0.87, 0.00, 0.37, 2.33, 0.00, 1.44, 0.59, 0.63, 1.01, 0.54, 0.00, 0.13, 0.77, 2.99, 0.46, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0
30, 0, 0.968, 0.88, 1, 0.00, 0.00, 0.46, 0.00, 0.57, 3.66, 0.08, 1.36, 0.00, 1.21, 1.27, 1.52, 0.00, 0.71, 0.20, 3.30, 0.62, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0
31, 0, 1.001, 0.88, 1, 0.17, 0.00, 0.15, 0.00, 0.60, 3.20, 0.70, 0.88, 0.00, 0.09, 1.61, 1.03, 0.00, 0.83, 0.00, 3.05, 0.38, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
32, 0, 1.034, 0.88, 1, 0.15, 0.00, 0.33, 0.00, 0.58, 3.22, 0.75, 0.93, 0.00, 0.00, 1.60, 1.02, 0.00, 0.48, 0.36, 2.97, 0.31, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0
33, 0, 1.068, 0.88, 1, 0.32, 0.00, 0.69, 0.00, 0.73, 2.79, 0.89, 1.00, 0.00, 0.00, 0.92, 1.50, 0.00, 0.86, 1.28, 3.30, 0.34, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
34, 0, 1.101, 0.93, 1, 0.54, 0.00, 0.97, 0.00, 0.76, 2.64, 1.12, 1.68, 0.00, 0.00, 0.80, 1.38, 0.00, 0.42, 2.17, 2.48, 0.24, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0
35, 0, 1.134, 0.93, 1, 0.50, 0.00, 0.94, 0.00, 0.76, 2.45, 0.91, 2.08, 0.00, 0.00, 0.35, 1.26, 0.00, 0.00, 3.10, 1.72, 0.74, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0
36, 0, 1.168, 0.93, 1, 0.80, 0.00, 0.80, 0.00, 0.74, 2.86, 0.78, 1.89, 0.00, 0.31, 0.38, 1.00, 0.00, 0.00, 3.04, 1.15, 0.82, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0
37, 0, 1.201, 0.93, 1, 1.01, 0.00, 0.56, 0.54, 0.92, 2.84, 0.06, 2.01, 0.00, 0.17, 0.18, 0.70, 0.00, 0.00, 2.88, 1.58, 0.71, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0
38, 0, 1.235, 0.93, 1, 1.50, 0.68, 0.00, 0.26, 0.76, 2.42, 0.00, 1.19, 0.00, 0.00, 0.17, 0.11, 0.00, 0.00, 3.07, 0.93, 0.84, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
39, 0, 1.268, 0.93, 1, 1.74, 0.79, 0.01, 0.00, 0.76, 2.04, 0.00, 1.13, 0.00, 0.00, 0.00, 0.30, 0.00, 0.00, 3.39, 2.20, 0.91, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
40, 0, 1.301, 0.93, 1, 1.81, 0.95, 0.00, 0.03, 0.72, 1.84, 0.00, 1.25, 0.07, 0.00, 0.02, 0.51, 0.00, 0.00, 3.39, 3.17, 0.80, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
41, 0, 1.335, 0.98, 1, 1.36, 0.54, 0.00, 0.00, 0.74, 2.42, 0.00, 0.74, 0.25, 0.00, 0.17, 0.67, 0.00, 0.00, 3.18, 2.48, 0.71, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
42, 0, 1.368, 0.93, 1, 1.83, 0.87, 0.00, 0.00, 0.58, 2.28, 0.00, 0.92, 0.06, 0.15, 0.48, 0.15, 0.00, 0.00, 2.87, 1.76, 0.76, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
43, 0, 1.401, 0.93, 1, 1.55, 0.69, 0.00, 0.00, 0.39, 2.30, 0.00, 0.76, 0.00, 0.55, 0.44, 0.19, 0.00, 0.00, 2.71, 2.12, 0.80, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
44, 0, 1.435, 0.93, 1, 1.42, 0.74, 0.00, 0.06, 0.28, 2.29, 0.00, 0.97, 0.19, 0.57, 0.51, 0.00, 0.00, 0.00, 2.84, 1.16, 0.78, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
45, 0, 1.468, 0.98, 1, 1.63, 0.62, 0.00, 0.00, 0.27, 2.17, 0.00, 0.95, 0.22, 0.22, 0.34, 0.00, 0.00, 0.00, 3.04, 1.11, 0.72, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
46, 0, 1.502, 0.98, 1, 1.41, 0.06, 0.00, 0.12, 0.38, 1.91, 0.00, 1.10, 0.24, 0.00, 0.15, 0.00, 0.00, 0.05, 2.96, 1.18, 0.72, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
47, 0, 1.535, 0.98, 1, 1.32, 0.21, 0.00, 0.00, 0.33, 1.65, 0.00, 1.24, 0.05, 0.00, 0.85, 0.00, 0.00, 0.46, 3.12, 1.41, 0.76, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
48, 0, 1.568, 0.98, 1, 1.20, 0.45, 0.00, 0.00, 0.28, 1.99, 0.14, 0.93, 0.00, 0.00, 0.98, 0.00, 0.00, 0.90, 3.03, 0.11, 0.74, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
49, 0, 1.602, 0.98, 1, 1.25, 0.52, 0.41, 0.00, 0.42, 1.73, 0.08, 1.02, 0.01, 0.00, 0.68, 0.00, 0.00, 0.40, 3.03, 0.00, 0.95, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
50, 0, 1.635, 0.98, 1, 1.46, 0.73, 0.38, 0.00, 0.26, 1.86, 0.00, 1.05, 0.28, 0.00, 0.20, 0.00, 0.00, 0.00, 2.97, 0.86, 0.85, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
51, 0, 1.668, 0.98, 1, 1.47, 0.47, 0.45, 0.21, 0.23, 2.04, 0.00, 1.05, 0.37, 0.00, 0.12, 0.00, 0.00, 0.00, 2.87, 0.71, 0.69, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
52, 0, 1.702, 0.98, 1, 1.61, 0.55, 0.35, 0.02, 0.29, 1.71, 0.00, 0.98, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 2.96, 0.46, 0.54, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
