frame,FE01,FE02,FE03,FE04,FE05,FE06
134,0.0,0.828,0.23500000000000001,1.063,0,0.5366666666666666
135,0.0,1.0859999999999999,0.28700000000000003,1.355,0,0.77
136,0.0,0.993,0.28800000000000003,1.2409999999999999,0,0.6966666666666667
137,0.0,1.137,0.284,1.4209999999999998,0,0.6733333333333333
138,0.0,0.9239999999999999,0.248,1.1929999999999998,0,0.63
139,0.0,1.029,0.269,1.346,0,0.7066666666666667
140,0.0,0.954,0.255,1.284,0,0.6466666666666666
141,0.0,1.065,0.288,1.353,0,0.6466666666666666
142,0.0,0.9630000000000001,0.276,1.306,0,0.6833333333333332
143,0.0,0.963,0.29100000000000004,1.289,0,0.58
144,0.0,0.9059999999999999,0.255,1.248,0,0.5566666666666666
145,0.0,1.02,0.286,1.3569999999999998,0,0.57
146,0.0,0.9450000000000001,0.264,1.29,0,0.6
147,0.006,1.098,0.29700000000000004,1.4340000000000002,0,0.6466666666666666
148,0.018,1.062,0.279,1.4640000000000002,0,0.6766666666666667
149,0.0,1.056,0.277,1.471,0,0.6566666666666666
150,0.0,1.0959999999999999,0.319,1.3780000000000001,0,0.6766666666666666
151,0.0,1.032,0.27999999999999997,1.3929999999999998,0,0.6033333333333334
152,0.0,1.026,0.29,1.3669999999999998,0,0.5366666666666667
153,0.0,0.933,0.266,1.346,0,0.5533333333333333
154,0.021,0.849,0.6130000000000001,1.1760000000000002,0,0.26
155,0.0,0.903,0.76,1.484,0,0.32
156,0.018,0.885,0.7220000000000001,1.387,0,0.2966666666666667
157,0.06,0.9299999999999999,0.7810000000000001,1.472,0,0.3866666666666667
158,0.021,0.861,0.759,1.4600000000000002,0,0.2933333333333333
159,0.063,0.777,0.712,1.18,0,0.17666666666666667
160,0.045,0.843,0.8250000000000001,1.433,0,0.19666666666666666
161,0.063,0.915,0.555,1.3150000000000002,0,0.24333333333333332
162,0.051000000000000004,0.981,0.6290000000000001,1.5,0,0.3333333333333333
163,0.009,0.813,0.5750000000000001,1.294,0,0.26333333333333336
164,0.009,0.849,0.5970000000000001,1.316,0,0.21666666666666667
165,0.015,0.987,0.669,1.589,0,0.3833333333333333
166,0.006,1.0110000000000001,0.6140000000000001,1.423,0,0.3833333333333333
167,0.003,0.8999999999999999,0.632,1.412,0,0.2633333333333333
168,0.0,0.96,0.735,1.499,0,0.31
169,0.003,1.173,0.6640000000000001,1.742,0,0.49333333333333335
170,0.055,1.079,0.3360000000000001,1.7740000000000002,0,0.52
171,0.06,0.9749999999999999,0.29300000000000004,1.498,0,0.52
172,0.102,1.1099999999999999,0.36200000000000004,1.8320000000000003,0,0.51
173,0.048,1.2,0.321,1.98,0,0.59
174,0.003,0.957,0.391,1.4920000000000002,0,0.30333333333333334
175,0.0,0.984,0.549,1.415,0,0.2866666666666667
176,0.0,1.119,0.548,1.6920000000000002,0,0.27999999999999997
177,0.0,0.996,0.6739999999999999,1.5699999999999998,0,0.23666666666666666
178,0.0,1.077,0.6940000000000001,1.4220000000000002,0,0.23666666666666666
179,0.0,1.0979999999999999,0.686,1.423,0,0.3
180,0.0,1.047,0.79,1.4940000000000002,0,0.19666666666666666
181,0.0,1.005,0.726,1.289,0,0.20333333333333334
182,0.0,0.972,0.702,1.33,0,0.17333333333333334
183,0.0,1.002,0.7010000000000001,1.3230000000000002,0,0.19000000000000003
184,0.0,1.059,0.78,1.5110000000000001,0,0.22666666666666668
185,0.0,1.008,0.7350000000000001,1.4300000000000002,0,0.19333333333333333
186,0.0,1.068,0.779,1.5200000000000002,0,0.24
187,1.3769999999999998,0.231,1.017,0.249,0,0.5566666666666666
188,2.427,0.19600000000000004,0.77,0.24,0,0.29
189,2.457,0.20700000000000002,0.833,0.24599999999999997,0,0.3066666666666667
190,2.371,0.196,0.647,0.255,0,0.2966666666666667
191,2.4850000000000003,0.17700000000000002,0.649,0.279,0,0.17333333333333334
192,2.4130000000000003,0.15700000000000003,0.6859999999999999,0.306,0,0.3
