frame, face_id, timestamp, confidence, success,FE01,FE02,FE03,FE04,FE05,FE06,FE07
1, 0, 0.000, 0.93, 1,0,0.465,0,0,0,0,0
2, 0, 0.033, 0.93, 1,0,0,0,0,0.6966666666666668,0,0
3, 0, 0.067, 0.93, 1,0,0,0,0,0.6933333333333334,0,0
4, 0, 0.100, 0.93, 1,0,0,0,0,0.7533333333333334,0,0
5, 0, 0.133, 0.93, 1,0,0,0,0,0.8033333333333333,0,0
6, 0, 0.167, 0.93, 1,0,0,0,0,0.8066666666666666,0,0
7, 0, 0.200, 0.93, 1,0,0,0,0,0.8833333333333333,0,0
8, 0, 0.234, 0.93, 1,0,0,0,0,0.8866666666666667,0,0
9, 0, 0.267, 0.93, 1,0,0,0,0,0.81,0,0
10, 0, 0.300, 0.93, 1,0.88,0,0,0,0,0,0
11, 0, 0.334, 0.93, 1,1.0,0,0,0,0,0,0
12, 0, 0.367, 0.93, 1,0.9550000000000001,0,0,0,0,0,0
13, 0, 0.400, 0.93, 1,1.0550000000000002,0,0,0,0,0,0
14, 0, 0.434, 0.93, 1,1.12,0,0,0,0,0,0
15, 0, 0.467, 0.93, 1,1.155,0,0,0,0,0,0
16, 0, 0.501, 0.93, 1,1.13,0,0,0,0,0,0
17, 0, 0.534, 0.93, 1,1.225,0,0,0,0,0,0
18, 0, 0.567, 0.93, 1,1.275,0,0,0,0,0,0
19, 0, 0.601, 0.93, 1,1.345,0,0,0,0,0,0
20, 0, 0.634, 0.93, 1,1.425,0,0,0,0,0,0
21, 0, 0.667, 0.98, 1,1.315,0,0,0,0,0,0
22, 0, 0.701, 0.93, 1,1.38,0,0,0,0,0,0
23, 0, 0.734, 0.93, 1,1.365,0,0,0,0,0,0
24, 0, 0.767, 0.93, 1,1.405,0,0,0,0,0,0
25, 0, 0.801, 0.93, 1,1.3599999999999999,0,0,0,0,0,0
26, 0, 0.834, 0.98, 1,1.475,0,0,0,0,0,0
27, 0, 0.868, 0.98, 1,1.56,0,0,0,0,0,0
28, 0, 0.901, 0.98, 1,1.55,0,0,0,0,0,0
29, 0, 0.934, 0.98, 1,1.6150000000000002,0,0,0,0,0,0
30, 0, 0.968, 0.98, 1,1.6,0,0,0,0,0,0
31, 0, 1.001, 0.98, 1,1.6749999999999998,0,0,0,0,0,0
32, 0, 1.034, 0.98, 1,1.625,0,0,0,0,0,0
33, 0, 1.068, 0.98, 1,1.7349999999999999,0,0,0,0,0,0
34, 0, 1.101, 0.98, 1,1.7249999999999999,0,0,0,0,0,0
35, 0, 1.134, 0.98, 1,1.65,0,0,0,0,0,0
36, 0, 1.168, 0.98, 1,1.64,0,0,0,0,0,0
37, 0, 1.201, 0.98, 1,1.5550000000000002,0,0,0,0,0,0
38, 0, 1.235, 0.98, 1,1.535,0,0,0,0,0,0
39, 0, 1.268, 0.98, 1,1.63,0,0,0,0,0,0
40, 0, 1.301, 0.98, 1,1.71,0,0,0,0,0,0
41, 0, 1.335, 0.98, 1,1.755,0,0,0,0,0,0
42, 0, 1.368, 0.98, 1,1.715,0,0,0,0,0,0
43, 0, 1.401, 0.98, 1,1.83,0,0,0,0,0,0
44, 0, 1.435, 0.98, 1,1.69,0,0,0,0,0,0
45, 0, 1.468, 0.98, 1,1.755,0,0,0,0,0,0
46, 0, 1.502, 0.98, 1,1.77,0,0,0,0,0,0
47, 0, 1.535, 0.98, 1,1.785,0,0,0,0,0,0
48, 0, 1.568, 0.98, 1,1.835,0,0,0,0,0,0
49, 0, 1.602, 0.98, 1,1.995,0,0,0,0,0,0
50, 0, 1.635, 0.98, 1,1.93,0,0,0,0,0,0
51, 0, 1.668, 0.98, 1,1.885,0,0,0,0,0,0
