frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, FE1, FE2, FE3, FE4, FE5, FE6, FE7, FE8, FE9, FE10, FE11, FE12, FE13, FE14, FE15, FE16, FE17, FE18, FE19, FE20, FE21
11, 0, 0.334, 0.98, 1, 1.44, 2.51, 0.00, 0.00, 0.39, 0.08, 0.00, 0.00, 2.15, 0.71, 0.00, 0.00, 0.00, 0.13, 1.24, 0.00, 0.40, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
12, 0, 0.367, 0.98, 1, 1.68, 3.11, 0.00, 0.53, 0.75, 0.57, 0.00, 0.29, 2.73, 0.67, 0.00, 0.00, 0.00, 0.01, 1.85, 0.17, 0.43, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
13, 0, 0.400, 0.98, 1, 1.70, 3.27, 0.00, 1.03, 0.89, 0.00, 0.00, 0.69, 3.08, 1.00, 0.00, 0.00, 0.00, 0.00, 2.03, 0.45, 0.23, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
14, 0, 0.434, 0.98, 1, 1.64, 3.38, 0.00, 0.92, 0.93, 0.07, 0.00, 0.55, 3.30, 0.74, 0.00, 0.00, 0.00, 0.00, 2.27, 0.00, 0.16, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
15, 0, 0.467, 0.98, 1, 1.91, 3.66, 0.00, 1.32, 1.05, 0.23, 0.00, 0.57, 3.37, 0.74, 0.00, 0.00, 0.00, 0.00, 2.37, 0.16, 0.18, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
16, 0, 0.501, 0.98, 1, 1.75, 3.53, 0.00, 1.22, 1.20, 0.46, 0.00, 0.41, 3.52, 0.89, 0.00, 0.00, 0.00, 0.01, 2.43, 0.14, 0.20, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
17, 0, 0.534, 0.98, 1, 1.56, 3.43, 0.00, 1.46, 1.02, 0.37, 0.00, 0.58, 3.60, 0.71, 0.00, 0.00, 0.00, 0.00, 2.41, 0.33, 0.19, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
18, 0, 0.567, 0.98, 1, 1.67, 3.34, 0.00, 1.14, 1.02, 0.11, 0.00, 0.49, 3.44, 0.55, 0.00, 0.00, 0.00, 0.00, 2.43, 0.32, 0.19, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
19, 0, 0.601, 0.98, 1, 1.74, 3.53, 0.00, 0.90, 1.11, 0.19, 0.00, 0.28, 3.41, 0.68, 0.00, 0.00, 0.00, 0.00, 2.50, 0.03, 0.11, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
20, 0, 0.634, 0.98, 1, 1.86, 3.59, 0.00, 0.93, 1.14, 0.00, 0.00, 0.64, 3.39, 0.98, 0.00, 0.00, 0.00, 0.00, 2.38, 0.00, 0.27, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
21, 0, 0.667, 0.98, 1, 1.66, 3.48, 0.00, 1.26, 1.20, 0.37, 0.00, 0.71, 3.60, 1.09, 0.00, 0.00, 0.00, 0.02, 2.49, 0.09, 0.07, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
22, 0, 0.701, 0.98, 1, 1.89, 3.45, 0.00, 1.37, 1.17, 0.21, 0.00, 0.82, 3.49, 0.52, 0.00, 0.00, 0.00, 0.11, 2.47, 0.32, 0.07, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
23, 0, 0.734, 0.98, 1, 2.04, 3.77, 0.00, 1.82, 1.22, 0.45, 0.00, 0.58, 3.54, 0.60, 0.00, 0.00, 0.00, 0.00, 2.49, 0.01, 0.11, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
24, 0, 0.767, 0.98, 1, 1.89, 3.59, 0.00, 1.39, 1.25, 0.22, 0.00, 0.59, 3.48, 0.79, 0.00, 0.00, 0.00, 0.00, 2.44, 0.02, 0.06, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
25, 0, 0.801, 0.98, 1, 1.60, 3.33, 0.00, 1.57, 1.16, 0.23, 0.00, 0.47, 3.59, 0.74, 0.00, 0.00, 0.00, 0.00, 2.47, 0.00, 0.03, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
26, 0, 0.834, 0.98, 1, 1.73, 3.44, 0.00, 1.67, 1.16, 0.01, 0.00, 0.42, 3.46, 0.82, 0.00, 0.00, 0.00, 0.00, 2.51, 0.00, 0.00, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
27, 0, 0.868, 0.98, 1, 1.50, 3.30, 0.00, 1.50, 1.26, 0.17, 0.00, 0.53, 3.50, 0.57, 0.00, 0.00, 0.00, 0.00, 2.53, 0.00, 0.05, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
28, 0, 0.901, 0.98, 1, 1.64, 3.30, 0.00, 1.44, 1.32, 0.66, 0.00, 0.60, 3.55, 0.71, 0.00, 0.00, 0.00, 0.00, 2.51, 0.00, 0.09, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
29, 0, 0.934, 0.98, 1, 1.30, 3.16, 0.00, 1.14, 1.27, 0.49, 0.00, 0.69, 3.45, 0.96, 0.00, 0.00, 0.00, 0.00, 2.48, 0.00, 0.09, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
30, 0, 0.968, 0.98, 1, 1.77, 3.32, 0.00, 1.53, 1.19, 0.55, 0.00, 0.63, 3.46, 0.62, 0.00, 0.00, 0.00, 0.00, 2.48, 0.00, 0.03, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
31, 0, 1.001, 0.98, 1, 1.55, 3.20, 0.00, 1.69, 1.29, 0.40, 0.00, 0.51, 3.52, 0.69, 0.00, 0.00, 0.00, 0.00, 2.51, 0.00, 0.11, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
32, 0, 1.034, 0.98, 1, 1.74, 3.23, 0.00, 1.76, 1.25, 0.49, 0.00, 0.65, 3.48, 0.61, 0.00, 0.00, 0.00, 0.00, 2.55, 0.00, 0.22, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
33, 0, 1.068, 0.98, 1, 1.87, 3.76, 0.00, 2.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.70, 0.00, 0.00, 0.00, 0.00, 0.19, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
34, 0, 1.101, 0.98, 1, 1.89, 3.81, 0.00, 2.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.82, 0.00, 0.00, 0.00, 0.00, 0.09, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
35, 0, 1.134, 0.98, 1, 1.85, 3.64, 0.00, 2.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.85, 0.00, 0.00, 0.00, 0.00, 0.12, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
36, 0, 1.168, 0.98, 1, 1.68, 3.60, 0.00, 1.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.93, 0.00, 0.00, 0.00, 0.00, 0.11, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
37, 0, 1.201, 0.98, 1, 1.79, 3.58, 0.00, 1.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.06, 0.00, 0.00, 0.00, 0.00, 0.16, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
38, 0, 1.235, 0.98, 1, 1.54, 3.41, 0.00, 1.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.96, 0.00, 0.00, 0.00, 0.00, 0.17, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
39, 0, 1.268, 0.98, 1, 1.54, 3.32, 0.00, 1.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.77, 0.00, 0.00, 0.00, 0.00, 0.26, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
40, 0, 1.301, 0.98, 1, 1.71, 3.41, 0.00, 1.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.83, 0.00, 0.00, 0.00, 0.00, 0.32, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
41, 0, 1.335, 0.98, 1, 1.26, 3.02, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.53, 0.00, 0.00, 0.00, 0.00, 0.82, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
42, 0, 1.368, 0.98, 1, 0.99, 2.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.82, 0.00, 0.00, 0.00, 0.00, 1.33, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
43, 0, 1.401, 0.98, 1, 0.42, 1.32, 0.00, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 1.54, 0.00, 0.00, 0.00, 0.00, 0.87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44, 0, 1.435, 0.98, 1, 0.07, 0.49, 0.67, 0.58, 0.00, 0.05, 0.05, 0.00, 0.00, 0.00, 0.00, 1.94, 0.00, 0.00, 0.00, 0.00, 0.38, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, 0, 1.468, 0.98, 1, 0.00, 0.00, 1.46, 0.51, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 1.98, 0.00, 0.00, 0.00, 0.00, 0.12, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
46, 0, 1.502, 0.98, 1, 0.00, 0.00, 2.17, 0.34, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 2.12, 0.00, 0.00, 0.00, 0.00, 0.04, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
47, 0, 1.535, 0.98, 1, 0.00, 0.00, 2.49, 0.68, 0.00, 0.36, 0.05, 0.00, 0.00, 0.00, 0.00, 2.16, 0.00, 0.00, 0.00, 0.00, 0.10, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
48, 0, 1.568, 0.98, 1, 0.00, 0.00, 2.74, 0.89, 0.00, 0.56, 0.14, 0.00, 0.00, 0.00, 0.00, 2.14, 0.00, 0.00, 0.00, 0.00, 0.09, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
49, 0, 1.602, 0.98, 1, 0.00, 0.00, 2.76, 0.73, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 2.31, 0.00, 0.00, 0.00, 0.28, 0.09, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50, 0, 1.635, 0.98, 1, 0.00, 0.00, 2.85, 0.60, 0.00, 0.55, 0.00, 0.00, 0.00, 0.00, 0.00, 2.36, 0.00, 0.00, 0.00, 0.00, 0.15, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
51, 0, 1.668, 0.98, 1, 0.00, 0.19, 2.11, 0.65, 0.43, 0.82, 2.40, 1.36, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 2.17, 0.00, 0.00, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0
52, 0, 1.702, 0.98, 1, 0.00, 0.05, 1.83, 0.66, 0.69, 0.83, 2.39, 1.48, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 3.11, 0.00, 0.00, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0
