frame,FE01,FE02,FE03,FE04,FE05,FE06
219,0,0,0,2.07,0,0
220,0,0,0,1.924,0,0
221,0,0,0,2.0,0,0
222,0,0,0,1.935,0,0
223,0,0,0,1.939,0,0
224,0,1.992,0,0,0,0
225,0,1.9929999999999999,0,0,0,0
226,0,0,0,2.047,0,0
227,0,0,0,2.0909999999999997,0,0
228,0,0,0,2.197,0,0
229,0,0,0,2.045,0,0
230,0,0,0,2.056,0,0
231,0,0,0,1.9809999999999999,0,0
232,0,0,0,2.086,0,0
233,0,0,0,2.133,0,0
234,0,0,0,2.323,0,0
235,0,0,0,2.1820000000000004,0,0
236,0,0,0,2.186,0,0
237,0,0,0,2.035,0,0
243,0,1.9609999999999999,0,0,0,0
244,0,1.9040000000000001,0,0,0,0
245,0,1.864,0,0,0,0
