frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, FE1, FE2, FE3, FE4, FE5, FE6, FE7, FE8, FE9, FE10, FE11, FE12, FE13, FE14, FE15, FE16, FE17, FE18, FE19, FE20, FE21
11, 0, 0.400, 0.52, 0, 1.25, 0.00, 0.00, 0.92, 0.89, 0.94, 0.93, 1.78, 0.66, 0.00, 0.76, 1.08, 0.27, 0.00, 0.23, 1.98, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
12, 0, 0.440, 0.57, 0, 0.73, 0.58, 0.75, 0.80, 0.00, 1.63, 0.27, 0.00, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 1.13, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
13, 0, 0.480, 0.98, 1, 2.48, 2.18, 3.43, 0.96, 0.00, 1.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.59, 1.38, 0.00, 0.36, 0.44, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
14, 0, 0.520, 0.98, 1, 2.33, 2.03, 3.65, 1.02, 0.00, 0.99, 0.00, 0.00, 0.00, 0.00, 0.15, 0.87, 1.08, 0.00, 0.19, 0.00, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
15, 0, 0.560, 0.98, 1, 2.32, 2.01, 3.51, 0.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 1.03, 1.22, 0.00, 0.03, 0.06, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
16, 0, 0.600, 0.98, 1, 2.32, 1.90, 3.58, 0.90, 0.00, 0.53, 0.00, 0.00, 0.00, 0.00, 0.27, 1.03, 1.29, 0.00, 0.04, 0.26, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
17, 0, 0.640, 0.98, 1, 2.25, 1.70, 3.64, 0.79, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 0.26, 1.11, 1.19, 0.00, 0.00, 0.30, 0.15, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
18, 0, 0.680, 0.98, 1, 2.31, 1.62, 3.44, 1.47, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.13, 1.06, 0.79, 0.00, 0.00, 0.04, 0.06, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
19, 0, 0.720, 0.98, 1, 2.28, 1.74, 3.45, 0.99, 0.00, 0.44, 0.00, 0.00, 0.00, 0.00, 0.24, 0.96, 0.80, 0.00, 0.00, 0.02, 0.03, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
20, 0, 0.760, 0.98, 1, 1.80, 1.36, 3.45, 0.75, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.52, 1.25, 0.64, 0.00, 0.00, 0.04, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1
21, 0, 0.800, 0.98, 1, 1.84, 1.54, 3.58, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.50, 1.37, 0.94, 0.00, 0.00, 0.00, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
22, 0, 0.840, 0.98, 1, 1.86, 1.35, 3.45, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.60, 1.45, 1.15, 0.00, 0.00, 0.44, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
23, 0, 0.880, 0.98, 1, 2.01, 1.66, 3.54, 0.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.70, 1.51, 1.35, 0.00, 0.00, 0.70, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
24, 0, 0.920, 0.98, 1, 1.97, 1.61, 3.52, 0.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.68, 1.60, 1.16, 0.00, 0.00, 0.48, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
25, 0, 0.960, 0.98, 1, 1.56, 1.38, 3.72, 0.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.76, 1.46, 1.34, 0.00, 0.00, 0.49, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
26, 0, 1.000, 0.98, 1, 1.79, 1.48, 3.56, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.86, 1.76, 1.43, 0.00, 0.00, 0.61, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
27, 0, 1.040, 0.98, 1, 1.65, 1.61, 3.67, 0.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.93, 2.38, 1.30, 0.00, 0.00, 0.53, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
28, 0, 1.080, 0.98, 1, 1.52, 1.34, 3.42, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.76, 2.19, 1.27, 0.00, 0.00, 0.70, 0.10, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
29, 0, 1.120, 0.98, 1, 1.12, 1.08, 3.50, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.74, 1.95, 1.26, 0.00, 0.00, 0.69, 0.10, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
30, 0, 1.160, 0.98, 1, 1.18, 0.99, 3.41, 0.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.71, 2.19, 1.35, 0.00, 0.00, 0.99, 0.02, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
31, 0, 1.200, 0.98, 1, 1.45, 1.15, 3.68, 0.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.92, 2.26, 1.35, 0.00, 0.00, 0.62, 0.06, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
32, 0, 1.240, 0.98, 1, 1.08, 0.85, 3.27, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.05, 2.14, 1.19, 0.00, 0.00, 1.02, 0.08, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
33, 0, 1.280, 0.98, 1, 0.76, 0.62, 3.37, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.02, 2.08, 1.19, 0.00, 0.00, 1.14, 0.06, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
34, 0, 1.320, 0.98, 1, 1.13, 0.69, 3.35, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.02, 2.21, 1.18, 0.00, 0.00, 1.36, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
35, 0, 1.360, 0.98, 1, 1.21, 0.78, 3.26, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.23, 2.32, 1.17, 0.00, 0.00, 1.37, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
36, 0, 1.400, 0.98, 1, 1.31, 0.83, 3.41, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.50, 2.47, 1.54, 0.00, 0.00, 1.42, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
37, 0, 1.440, 0.98, 1, 1.30, 0.44, 2.94, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.11, 2.34, 1.09, 0.00, 0.00, 1.59, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
38, 0, 1.480, 0.98, 1, 1.09, 0.45, 3.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.06, 2.51, 1.16, 0.00, 0.00, 1.68, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
39, 0, 1.520, 0.98, 1, 1.04, 0.49, 3.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.98, 2.47, 1.08, 0.00, 0.00, 1.43, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
40, 0, 1.560, 0.98, 1, 1.21, 0.67, 3.31, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.12, 2.11, 1.30, 0.00, 0.00, 0.80, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
41, 0, 1.600, 0.98, 1, 1.00, 0.63, 3.37, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.12, 2.25, 1.26, 0.00, 0.00, 1.01, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
42, 0, 1.640, 0.98, 1, 1.28, 0.80, 3.26, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.13, 2.35, 1.42, 0.00, 0.00, 0.65, 0.04, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
43, 0, 1.680, 0.98, 1, 1.34, 0.67, 3.61, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.03, 2.21, 1.16, 0.00, 0.00, 0.57, 0.04, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
44, 0, 1.720, 0.98, 1, 1.28, 0.92, 3.24, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.10, 2.29, 1.30, 0.00, 0.00, 0.49, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
45, 0, 1.760, 0.98, 1, 1.46, 0.79, 3.50, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.16, 2.34, 1.16, 0.00, 0.00, 0.63, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
46, 0, 1.800, 0.98, 1, 1.42, 0.69, 3.38, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.22, 2.53, 1.25, 0.11, 0.00, 1.09, 0.09, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
47, 0, 1.840, 0.88, 1, 1.26, 0.75, 3.26, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.10, 2.45, 0.70, 0.10, 0.00, 0.97, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
48, 0, 1.880, 0.88, 1, 1.17, 0.49, 3.28, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.34, 2.39, 0.82, 0.15, 0.00, 0.73, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
49, 0, 1.920, 0.88, 1, 0.94, 0.04, 3.13, 0.50, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 1.07, 2.37, 1.22, 0.10, 0.00, 0.50, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
50, 0, 1.960, 0.88, 1, 1.42, 0.29, 3.33, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.17, 2.27, 1.11, 0.00, 0.00, 0.65, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
51, 0, 2.000, 0.98, 1, 1.73, 0.75, 3.38, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.24, 2.39, 1.10, 0.04, 0.00, 0.82, 0.18, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
52, 0, 2.040, 0.98, 1, 1.88, 0.96, 3.15, 0.47, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 1.39, 2.40, 1.12, 0.00, 0.00, 0.41, 0.13, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1
