frame,FE01,FE02,FE03,FE04,FE05,FE06
111,0,0,0.504,0,0,0
112,0,0,0.4880000000000001,0,0,0
113,0,0,0.4790000000000001,0,0,0
114,0,0,0.526,0,0,0
115,0,0,0.519,0,0,0
116,0,0,0.495,0,0,0
117,0,0,0.4750000000000001,0,0,0
118,0,0,0.4790000000000001,0,0,0
119,0,0,0.4910000000000001,0,0,0
120,0,0,0.4640000000000001,0,0,0
121,0,0,0.492,0,0,0
122,0,0,0.4890000000000001,0,0,0
123,0,0,0.4840000000000001,0,0,0
124,0,0,0.4810000000000001,0,0,0
125,0,0,0.4700000000000001,0,0,0
126,0,0,0.4680000000000001,0,0,0
127,0,0,0.505,0,0,0
128,0,0,0.4810000000000001,0,0,0
129,0,0,0.48000000000000004,0,0,0
130,0,0,0.4580000000000001,0,0,0
131,0,0,0.501,0,0,0
132,0,0,0.4720000000000001,0,0,0
133,0,0,0.48,0,0,0
134,0,0,0.48100000000000004,0,0,0
135,0,0,0.55,0,0,0
136,0,0,0.502,0,0,0
137,0,0,0.495,0,0,0
138,0,0,0.505,0,0,0
139,0,0,0.507,0,0,0
140,0,0,0.503,0,0,0
141,0,0,0.528,0,0,0
142,0,0,0.503,0,0,0
143,0,0,0.51,0,0,0
144,0,0,0.514,0,0,0
145,0,0,0.527,0,0,0
146,0,0,0.555,0,0,0
147,0,0,0.5780000000000001,0,0,0
148,0,0,0.5800000000000001,0,0,0
153,0,0,1.6720000000000002,0,0,0
154,0,0,1.7320000000000002,0,0,0
155,0,0,1.783,0,0,0
156,0,0,1.705,0,0,0
157,0,0,1.5390000000000001,0,0,0
158,0,0,1.6360000000000001,0,0,0
159,0,0,1.645,0,0,0
160,0,0,1.742,0,0,0
161,0,0,1.703,0,0,0
162,0,0,1.718,0,0,0
163,0,0,1.7570000000000001,0,0,0
164,0,0,1.6950000000000003,0,0,0
165,0,0,1.59,0,0,0
166,0,0,1.6230000000000002,0,0,0
167,0,0,1.6390000000000002,0,0,0
168,0,0,1.6120000000000003,0,0,0
169,0,0,1.612,0,0,0
170,0,0,1.662,0,0,0
171,0,0,1.602,0,0,0
172,0,0,1.564,0,0,0
173,0,0,1.5179999999999998,0,0,0
174,0,0,1.588,0,0,0
175,0,0,1.6230000000000002,0,0,0
176,0,0,1.591,0,0,0
177,0,0,1.545,0,0,0
178,0,0,1.55,0,0,0
179,0,0,1.474,0,0,0
180,0,0,1.487,0,0,0
181,0,0,1.5160000000000002,0,0,0
182,0,0,1.483,0,0,0
183,0,0,1.567,0,0,0
184,0,0,1.562,0,0,0
185,0,0,1.5130000000000001,0,0,0
186,0,0,1.4309999999999998,0,0,0
187,0,0,1.475,0,0,0
188,0,0,1.594,0,0,0
189,0,0,1.5570000000000002,0,0,0
190,0,0,1.7,0,0,0
193,0.272,0,0,0,0,0
194,0.361,0,0,0,0,0
195,0.356,0,0,0,0,0
201,0.14600000000000002,0,0,0,0,0
202,0.216,0,0,0,0,0
203,0.248,0,0,0,0,0
204,0.346,0,0,0,0,0
205,0.379,0,0,0,0,0
206,0.43,0,0,0,0,0
207,0.346,0,0,0,0,0
208,0.32999999999999996,0,0,0,0,0
209,0.29300000000000004,0,0,0,0,0
210,0.405,0,0,0,0,0
211,0.442,0,0,0,0,0
212,0.445,0,0,0,0,0
213,0.504,0,0,0,0,0
214,0.565,0,0,0,0,0
215,0.598,0,0,0,0,0
216,0.623,0,0,0,0,0
217,0.584,0,0,0,0,0
218,0.546,0,0,0,0,0
219,0.5439999999999999,0,0,0,0,0
220,0.552,0,0,0,0,0
221,0.5640000000000001,0,0,0,0,0
222,0.652,0,0,0,0,0
223,0.596,0,0,0,0,0
224,0.643,0,0,0,0,0
225,0,0,0,0,0,0.6433333333333332
226,0,0,0,0,0,0.7066666666666667
227,0,0,0,0,0,0.7633333333333333
228,0,0,0,0,0,0.8266666666666667
229,0,0,0,0,0,0.88
230,0,0,0,0,0,0.8933333333333332
231,0,0,0,0,0,0.89
232,0,0,0,0,0,1.0233333333333334
233,0,0,0,0,0,1.03
234,0,0,0,0,0,1.0233333333333334
