frame,FE01,FE02,FE03,FE04,FE05,FE06
40,0,0,0,1.544,0,0
43,0,0,0,1.3330000000000002,0,0
44,0,0,0,1.494,0,0
78,0,0,0,1.651,0,0
148,0,0,0,0.912,0,0
170,0,0,0,1.318,0,0
