frame,FE01,FE02,FE03,FE04,FE05,FE06
1,0,0,0,1.758,0,0
2,0,0,0,1.804,0,0
3,0,0,0,1.7209999999999999,0,0
4,0,0,0,1.746,0,0
5,0,0,0,1.634,0,0
6,0,0,0,1.6929999999999998,0,0
7,0,0,0,1.866,0,0
8,0,0,0,2.0,0,0
9,0,0,0,1.949,0,0
10,0,0,0,1.907,0,0
11,0,0,0,1.899,0,0
12,0,0,0,2.109,0,0
13,0,0,0,1.987,0,0
14,0,0,0,1.9809999999999999,0,0
15,0,0,0,1.8900000000000001,0,0
16,0,0,0,1.8539999999999999,0,0
17,0,0,0,1.867,0,0
18,0,0,0,1.943,0,0
19,0,0,0,1.7790000000000004,0,0
20,0,0,0,1.744,0,0
21,0,0,0,1.7380000000000002,0,0
22,0,0,0,1.883,0,0
23,0,0,0,1.881,0,0
24,0,0,0,1.867,0,0
25,0,0,0,1.781,0,0
26,0,0,0,1.751,0,0
27,0,0,0,1.77,0,0
28,0,0,0,1.837,0,0
29,0,0,0,1.7759999999999998,0,0
30,0,0,0,1.849,0,0
31,0,0,0,1.847,0,0
32,0,0,0,1.78,0,0
33,0,0,0,1.817,0,0
34,0,0,0,1.719,0,0
35,0,0,0,1.818,0,0
36,0,0,0,1.974,0,0
37,0,0,0,1.951,0,0
38,0,0,0,1.8860000000000001,0,0
39,0,0,0,1.8599999999999999,0,0
40,0,0,0,1.9329999999999998,0,0
41,0,0,0,1.968,0,0
42,0,0,0,1.8699999999999999,0,0
43,0,0,0,2.035,0,0
44,0,0,0,1.78,0,0
45,0,0,0,1.83,0,0
46,0,0,0,1.7690000000000001,0,0
47,0,0,0,1.838,0,0
48,0,0,0,1.809,0,0
49,0,0,0,1.9340000000000002,0,0
50,0,0,0,1.782,0,0
51,0,0,0,1.6230000000000002,0,0
52,0,0,0,1.709,0,0
53,0,0,0,1.762,0,0
54,0,0,0,1.79,0,0
55,0,0,0,1.894,0,0
56,0,0,0,1.8479999999999999,0,0
57,0,0,0,1.871,0,0
58,0,0,0,1.922,0,0
59,0,0,0,1.886,0,0
60,0,0,0,1.95,0,0
61,0,0,0,1.8259999999999998,0,0
62,0,0,0,1.9189999999999998,0,0
63,0,0,0,1.797,0,0
64,0,0,0,1.696,0,0
65,0,0,0,1.711,0,0
66,0,0,0,1.667,0,0
67,0,0,0,1.734,0,0
68,0,0,0,1.7000000000000002,0,0
69,0,0,0,1.7970000000000002,0,0
70,0,0,0,1.891,0,0
71,0,0,0,1.845,0,0
72,0,0,0,1.957,0,0
73,0,0,0,1.932,0,0
74,0,0,0,2.061,0,0
75,0,0,0,2.0749999999999997,0,0
76,0,0,0,2.182,0,0
77,0,0,0,2.274,0,0
78,0,0,0,2.214,0,0
79,0,0,0,2.047,0,0
80,0,0,0,1.9549999999999998,0,0
81,0,0,0,2.0340000000000003,0,0
82,0,0,0,1.929,0,0
83,0,0,0,1.999,0,0
84,0,0,0,2.0340000000000003,0,0
85,0,0,0,2.058,0,0
86,0,0,0,1.823,0,0
87,0,0,0,1.786,0,0
88,0,0,0,2.031,0,0
89,0,0,0,2.069,0,0
90,0,0,0,1.991,0,0
91,0,0,0,1.9809999999999999,0,0
92,0,0,0,2.076,0,0
93,0,0,0,1.9579999999999997,0,0
94,0,0,0,1.9730000000000003,0,0
95,0,0,0,1.897,0,0
96,0,0,0,2.1310000000000002,0,0
97,0,0,0,1.891,0,0
98,0,0,0,1.8970000000000002,0,0
99,0,0,0,1.9949999999999999,0,0
100,0,0,0,1.6900000000000004,0,0
101,0,0,0,1.889,0,0
102,0,0,0,1.9369999999999998,0,0
103,0,0,0,1.989,0,0
104,0,0,0,1.8319999999999999,0,0
105,0,0,0,1.904,0,0
106,0,0,0,1.8810000000000002,0,0
107,0,0,0,1.917,0,0
108,0,0,0,1.867,0,0
109,0,0,0,1.8379999999999999,0,0
110,0,0,0,1.8329999999999997,0,0
111,0,0,0,1.7369999999999999,0,0
112,0,0,0,1.831,0,0
113,0,0,0,1.8239999999999998,0,0
114,0,0,0,1.8010000000000002,0,0
115,0,0,0,1.8479999999999999,0,0
116,0,0,0,1.9729999999999999,0,0
117,0,0,0,1.77,0,0
118,0,0,0,1.7790000000000001,0,0
119,0,0,0,1.8570000000000002,0,0
120,0,0,0,1.819,0,0
121,0,0,0,1.7,0,0
122,0,0,0,1.593,0,0
123,0,0,0,1.684,0,0
124,0,0,0,1.633,0,0
125,0,0,0,1.7859999999999998,0,0
126,0,0,0,1.808,0,0
127,0,0,0,1.762,0,0
128,0,0,0,1.7819999999999998,0,0
129,0,0,0,1.7620000000000002,0,0
130,0,0,0,1.8419999999999999,0,0
131,0,0,0,1.8219999999999998,0,0
132,0,0,0,1.761,0,0
133,0,0,0,1.963,0,0
134,0,0,0,2.056,0,0
135,0,0,0,1.944,0,0
136,0,0,0,1.973,0,0
137,0,0,0,2.01,0,0
138,0,0,0,1.8039999999999998,0,0
139,0,0,0,1.9620000000000002,0,0
140,0,0,0,1.885,0,0
141,0,0,0,1.9980000000000002,0,0
142,0,0,0,2.047,0,0
143,0,0,0,1.988,0,0
144,0,0,0,1.948,0,0
145,0,0,0,1.8059999999999998,0,0
146,0,0,0,1.7890000000000001,0,0
147,0,0,0,1.767,0,0
148,0,0,0,1.709,0,0
149,0,0,0,1.56,0,0
150,0,0,0,1.5659999999999998,0,0
151,0,0,0,1.5490000000000002,0,0
152,0,0,0,1.588,0,0
153,0,0,0,1.632,0,0
154,0,0,0,1.623,0,0
155,0,0,0,1.6599999999999997,0,0
156,0,0,0,1.6689999999999998,0,0
157,0,0,0,1.762,0,0
158,0,0,0,1.7830000000000001,0,0
159,0,0,0,1.882,0,0
160,0,0,0,1.9689999999999999,0,0
161,0,0,0,1.864,0,0
162,0,0,0,1.871,0,0
163,0,0,0,1.992,0,0
164,0,0,0,2.027,0,0
165,0,0,0,2.027,0,0
166,0,0,0,1.8760000000000001,0,0
167,0,0,0,2.1069999999999998,0,0
168,0,0,0,1.9849999999999999,0,0
169,0,0,0,1.869,0,0
170,0,0,0,1.751,0,0
171,0,0,0,1.916,0,0
172,0,0,0,2.0,0,0
173,0,0,0,1.885,0,0
174,0,0,0,1.859,0,0
175,0,0,0,1.8039999999999998,0,0
176,0,0,0,1.671,0,0
177,0,0,0,1.947,0,0
178,0,0,0,1.7720000000000002,0,0
179,0,0,0,1.8940000000000001,0,0
180,0,0,0,1.943,0,0
181,0,0,0,2.011,0,0
182,0,0,0,1.949,0,0
183,0,0,0,2.006,0,0
184,0,0,0,1.8339999999999999,0,0
185,0,0,0,1.893,0,0
186,0,0,0,1.848,0,0
187,0,0,0,1.932,0,0
188,0,0,0,2.015,0,0
189,0,0,0,1.988,0,0
190,0,0,0,1.9599999999999997,0,0
191,0,0,0,1.961,0,0
192,0,0,0,1.963,0,0
193,0,0,0,1.899,0,0
194,0,0,0,1.956,0,0
195,0,0,0,2.021,0,0
196,0,0,0,1.9959999999999998,0,0
197,0,0,0,2.0040000000000004,0,0
198,0,0,0,1.911,0,0
199,0,0,0,1.9599999999999997,0,0
200,0,0,0,2.022,0,0
201,0,0,0,1.939,0,0
202,0,0,0,1.949,0,0
203,0,0,0,1.99,0,0
204,0,0,0,1.9969999999999999,0,0
205,0,0,0,2.084,0,0
206,0,0,0,1.9860000000000002,0,0
207,0,0,0,2.077,0,0
208,0,0,0,2.0900000000000003,0,0
209,0,0,0,2.048,0,0
210,0,0,0,1.758,0,0
211,0,0,0,1.986,0,0
212,0,0,0,1.951,0,0
213,0,0,0,2.064,0,0
214,0,0,0,2.094,0,0
215,0,0,0,1.919,0,0
216,0,0,0,2.001,0,0
217,0,0,0,1.8639999999999999,0,0
218,0,0,0,1.815,0,0
219,0,0,0,1.836,0,0
