frame, face_id, timestamp, confidence, success,FE01,FE02,FE03,FE04,FE05,FE06,FE07
44, 0, 1.435, 0.98, 1,0.74,0.03,0.5475,0.5433333333333333,0.8666666666666667,0.0,0
45, 0, 1.468, 0.98, 1,0.73,0.0,0.5575,0.51,0.9333333333333332,0.0,0
46, 0, 1.502, 0.98, 1,0.7849999999999999,0.045,0.555,0.4733333333333334,0.87,0.0,0
47, 0, 1.535, 0.98, 1,0.765,0.025,0.5850000000000001,0.4566666666666667,0.9199999999999999,0.0,0
48, 0, 1.568, 0.98, 1,0.8049999999999999,0.0,0.545,0.48333333333333334,0.8733333333333334,0.016666666666666666,0
49, 0, 1.602, 0.98, 1,0.705,0.005,0.5825,0.38999999999999996,0.8733333333333334,0.0,0
50, 0, 1.635, 0.98, 1,0.7,0.0,0.55,0.37999999999999995,0.8566666666666668,0.01,0
51, 0, 1.668, 0.98, 1,0.72,0.055,0.5975,0.5700000000000001,0.8166666666666668,0.013333333333333334,0
52, 0, 1.702, 0.98, 1,0.685,0.015,0.6174999999999999,0.48333333333333334,0.9233333333333333,0.023333333333333334,0
53, 0, 1.735, 0.98, 1,0.7250000000000001,0.0,0.62,0.5066666666666667,0.9366666666666665,0.04,0
54, 0, 1.768, 0.98, 1,0.6950000000000001,0.0,0.5725,0.52,0.8733333333333334,0.01,0
55, 0, 1.802, 0.98, 1,0.74,0.04,0.62,0.5666666666666668,0.9066666666666667,0.03666666666666667,0
56, 0, 1.835, 0.98, 1,0.725,0.035,0.605,0.54,0.8533333333333334,0.04666666666666667,0
57, 0, 1.869, 0.98, 1,0.735,0.0,0.6125,0.4633333333333333,0.8466666666666667,0.0033333333333333335,0
58, 0, 1.902, 0.98, 1,0.74,0.045,0.665,0.5833333333333334,0.87,0.0,0
59, 0, 1.935, 0.98, 1,0.755,0.0,0.605,0.54,0.8633333333333334,0.06666666666666667,0
60, 0, 1.969, 0.98, 1,0.745,0.0,0.62,0.48666666666666664,0.8533333333333334,0.03,0
61, 0, 2.002, 0.98, 1,0.715,0.0,0.505,0.44333333333333336,0.82,0.013333333333333334,0
62, 0, 2.035, 0.98, 1,0.73,0.0,0.5499999999999999,0.4666666666666666,0.9066666666666667,0.03666666666666667,0
63, 0, 2.069, 0.98, 1,0.73,0.0,0.53,0.45,0.8766666666666666,0.05666666666666667,0
64, 0, 2.102, 0.98, 1,0.71,0.0,0.48,0.4666666666666666,0.7933333333333333,0.0033333333333333335,0
65, 0, 2.135, 0.98, 1,0.735,0.0,0.48750000000000004,0.45999999999999996,0.8033333333333333,0.01,0
66, 0, 2.169, 0.98, 1,0.74,0.0,0.5475,0.47333333333333333,0.8433333333333333,0.06,0
67, 0, 2.202, 0.98, 1,0.77,0.0,0.535,0.5366666666666667,0.82,0.05333333333333334,0
68, 0, 2.236, 0.98, 1,0.7,0.0,0.4925,0.45333333333333337,0.7733333333333333,0.043333333333333335,0
69, 0, 2.269, 0.98, 1,0.73,0.0,0.49250000000000005,0.48333333333333334,0.8366666666666668,0.03666666666666667,0
70, 0, 2.302, 0.98, 1,0.7050000000000001,0.0,0.4975,0.47333333333333333,0.8333333333333334,0.04666666666666667,0
71, 0, 2.336, 0.98, 1,0.6950000000000001,0.0,0.5425,0.4566666666666667,0.7866666666666667,0.03666666666666667,0
72, 0, 2.369, 0.98, 1,0.765,0.14,0.735,0.63,0.9833333333333334,0.03333333333333333,0
73, 0, 2.402, 0.98, 1,0.7949999999999999,0.0,0.7074999999999999,0.07333333333333333,1.0233333333333332,0.06,0
74, 0, 2.436, 0.98, 1,0.73,0.0,0.6174999999999999,0.0,0.88,0.02666666666666667,0
75, 0, 2.469, 0.98, 1,0.78,0.0,0.6875,0.0,0.9733333333333333,0.03666666666666667,0
76, 0, 2.503, 0.98, 1,0.8049999999999999,0.025,0.7000000000000001,0.02666666666666667,0.9733333333333333,0.049999999999999996,0
77, 0, 2.536, 0.98, 1,0.7849999999999999,0.0,0.6975,0.0,0.9733333333333333,0.06333333333333334,0
78, 0, 2.569, 0.98, 1,0.73,0.07,0.655,0.16666666666666666,0.9,0.05333333333333334,0
79, 0, 2.603, 0.98, 1,0.74,0.035,0.625,0.3033333333333333,0.8966666666666668,0.03666666666666667,0
80, 0, 2.636, 0.98, 1,0.66,0.08,0.6725,0.48333333333333334,0.8633333333333333,0.043333333333333335,0
81, 0, 2.669, 0.98, 1,0.655,0.095,0.5925,0.57,0.84,0.043333333333333335,0
82, 0, 2.703, 0.98, 1,0.685,0.1,0.62,0.5666666666666667,0.8566666666666666,0.043333333333333335,0
83, 0, 2.736, 0.98, 1,0.715,0.015,0.5650000000000001,0.4566666666666667,0.8466666666666667,0.08,0
84, 0, 2.769, 0.98, 1,0.725,0.06,0.6074999999999999,0.5533333333333333,0.8166666666666668,0.04,0
85, 0, 2.803, 0.98, 1,0.85,0.05,0.625,0.5466666666666667,0.9533333333333335,0.03333333333333333,0
86, 0, 2.836, 0.98, 1,0.865,0.025,0.64,0.5366666666666667,0.96,0.03333333333333333,0
87, 0, 2.870, 0.98, 1,0.86,0.035,0.645,0.5366666666666667,0.9233333333333333,0.04666666666666667,0
88, 0, 2.903, 0.98, 1,0.795,0.09,0.7075,0.6333333333333333,1.0633333333333335,0.07666666666666667,0
89, 0, 2.936, 0.98, 1,0.8400000000000001,0.12,0.72,0.64,1.0333333333333334,0.09000000000000001,0
90, 0, 2.970, 0.98, 1,0.97,0.0,0.615,0.4066666666666667,0.91,0.17333333333333334,0
91, 0, 3.003, 0.98, 1,0.885,0.165,0.735,0.6433333333333334,1.0433333333333332,0.043333333333333335,0
92, 0, 3.036, 0.98, 1,0.835,0.15,0.6675,0.5933333333333334,0.8733333333333334,0.13,0
93, 0, 3.070, 0.98, 1,0.88,0.11,0.7225,0.62,0.9899999999999999,0.049999999999999996,0
94, 0, 3.103, 0.98, 1,0.93,0.145,0.74,0.6666666666666666,1.0233333333333334,0.06333333333333334,0
95, 0, 3.136, 0.98, 1,0.9,0.04,0.6950000000000001,0.5833333333333334,1.01,0.06999999999999999,0
96, 0, 3.170, 0.98, 1,0.9,0.04,0.655,0.58,0.96,0.11,0
97, 0, 3.203, 0.98, 1,0.8300000000000001,0.025,0.63,0.5266666666666667,0.9266666666666666,0.03333333333333333,0
98, 0, 3.237, 0.98, 1,0.85,0.0,0.6325,0.48333333333333334,1.0,0.016666666666666666,0
99, 0, 3.270, 0.98, 1,0.865,0.08,0.6100000000000001,0.5966666666666666,1.0233333333333332,0.02,0
100, 0, 3.303, 0.98, 1,0.84,0.025,0.565,0.4766666666666666,0.93,0.0,0
101, 0, 3.337, 0.98, 1,0.8200000000000001,0.08,0.6100000000000001,0.5133333333333333,0.9266666666666667,0.05666666666666667,0
102, 0, 3.370, 0.98, 1,0.86,0.11,0.615,0.58,0.9366666666666666,0.04666666666666667,0
103, 0, 3.403, 0.98, 1,0.84,0.105,0.6174999999999999,0.5433333333333333,0.9566666666666667,0.07666666666666667,0
104, 0, 3.437, 0.98, 1,0.855,0.09,0.6475,0.5299999999999999,1.0033333333333332,0.03333333333333333,0
105, 0, 3.470, 0.98, 1,0.8400000000000001,0.075,0.615,0.5499999999999999,0.9133333333333334,0.05666666666666667,0
106, 0, 3.504, 0.98, 1,0.7949999999999999,0.065,0.645,0.5800000000000001,0.9533333333333333,0.04,0
107, 0, 3.537, 0.98, 1,0.765,0.095,0.6175,0.6233333333333333,0.85,0.03666666666666667,0
108, 0, 3.570, 0.98, 1,0.7849999999999999,0.01,0.6,0.47,0.87,0.03,0
109, 0, 3.604, 0.98, 1,0.815,0.0,0.5825,0.5133333333333333,0.9099999999999998,0.02,0
110, 0, 3.637, 0.98, 1,0.815,0.02,0.5549999999999999,0.54,0.9,0.02666666666666667,0
111, 0, 3.670, 0.98, 1,0.795,0.0,0.5075000000000001,0.39999999999999997,0.85,0.03666666666666667,0
112, 0, 3.704, 0.98, 1,0.895,0.065,0.5575,0.5033333333333333,0.9033333333333333,0.02666666666666667,0
113, 0, 3.737, 0.98, 1,0.835,0.035,0.5725,0.4366666666666667,0.9233333333333333,0.03333333333333333,0
114, 0, 3.770, 0.98, 1,0.855,0.005,0.5975,0.53,0.9533333333333333,0.03,0
115, 0, 3.804, 0.98, 1,0.7949999999999999,0.005,0.595,0.46,0.94,0.006666666666666667,0
116, 0, 3.837, 0.98, 1,0.8500000000000001,0.02,0.5825,0.49666666666666665,0.8966666666666668,0.0,0
117, 0, 3.871, 0.98, 1,0.835,0.01,0.5975,0.52,0.8966666666666666,0.02666666666666667,0
118, 0, 3.904, 0.98, 1,0.8200000000000001,0.05,0.62,0.5700000000000001,0.9633333333333334,0.049999999999999996,0
119, 0, 3.937, 0.98, 1,0.7949999999999999,0.02,0.575,0.49666666666666665,0.8966666666666666,0.06,0
120, 0, 3.971, 0.98, 1,0.8500000000000001,0.09,0.6325000000000001,0.5466666666666666,0.92,0.06666666666666667,0
121, 0, 4.004, 0.98, 1,0.7649999999999999,0.055,0.605,0.58,1.0199999999999998,0.09000000000000001,0
122, 0, 4.037, 0.98, 1,0.745,0.0,0.525,0.5433333333333333,0.9666666666666668,0.11,0
123, 0, 4.071, 0.98, 1,0.73,0.035,0.565,0.49666666666666665,0.9166666666666666,0.043333333333333335,0
124, 0, 4.104, 0.98, 1,0.755,0.065,0.595,0.5299999999999999,0.9533333333333333,0.07666666666666667,0
125, 0, 4.137, 0.98, 1,0.78,0.045,0.59,0.4833333333333334,0.9400000000000001,0.023333333333333334,0
126, 0, 4.171, 0.98, 1,0.79,0.01,0.5349999999999999,0.49666666666666665,0.93,0.016666666666666666,0
127, 0, 4.204, 0.98, 1,0.835,0.0,0.5925,0.53,1.0333333333333334,0.02,0
128, 0, 4.238, 0.98, 1,0.8200000000000001,0.0,0.5425,0.45333333333333337,0.9933333333333335,0.06666666666666667,0
129, 0, 4.271, 0.98, 1,0.765,0.0,0.5425,0.4766666666666666,0.9466666666666667,0.06,0
130, 0, 4.304, 0.98, 1,0.79,0.05,0.605,0.54,0.98,0.06999999999999999,0
131, 0, 4.338, 0.98, 1,0.765,0.035,0.55,0.48666666666666664,1.0033333333333332,0.0,0
132, 0, 4.371, 0.98, 1,0.75,0.015,0.5175000000000001,0.48,0.9433333333333334,0.07666666666666667,0
133, 0, 4.404, 0.98, 1,0.72,0.03,0.6399999999999999,0.41,0.9633333333333333,0.04666666666666667,0
134, 0, 4.438, 0.98, 1,0.75,0.03,0.61,0.41,0.9333333333333332,0.05333333333333334,0
135, 0, 4.471, 0.98, 1,0.745,0.05,0.5974999999999999,0.41,0.9766666666666666,0.04,0
136, 0, 4.505, 0.98, 1,0.74,0.0,0.52,0.3666666666666667,0.8833333333333334,0.049999999999999996,0
137, 0, 4.538, 0.98, 1,0.7350000000000001,0.0,0.5525,0.4166666666666667,0.8666666666666667,0.07333333333333333,0
138, 0, 4.571, 0.98, 1,0.755,0.0,0.495,0.49666666666666665,0.8066666666666666,0.08333333333333333,0
139, 0, 4.605, 0.98, 1,0.7649999999999999,0.0,0.5825,0.52,0.9566666666666667,0.07666666666666667,0
140, 0, 4.638, 0.98, 1,0.7649999999999999,0.015,0.56,0.48,0.9566666666666667,0.09333333333333334,0
141, 0, 4.671, 0.98, 1,0.745,0.035,0.62,0.46666666666666673,1.04,0.04666666666666667,0
142, 0, 4.705, 0.98, 1,0.745,0.07,0.62,0.5466666666666667,0.9766666666666667,0.05666666666666667,0
143, 0, 4.738, 0.98, 1,0.75,0.04,0.5875,0.55,0.9933333333333333,0.08,0
144, 0, 4.771, 0.98, 1,0.77,0.05,0.5825,0.5133333333333333,0.9466666666666667,0.07333333333333333,0
145, 0, 4.805, 0.98, 1,0.7350000000000001,0.035,0.615,0.5533333333333333,0.9400000000000001,0.03333333333333333,0
146, 0, 4.838, 0.98, 1,0.81,0.015,0.5975,0.6799999999999998,1.1266666666666667,0.0,0
147, 0, 4.872, 0.98, 1,0.75,0.0,0.6824999999999999,0.5066666666666667,1.0833333333333333,0.05333333333333334,0
148, 0, 4.905, 0.98, 1,0.735,0.0,0.5725,0.5033333333333333,0.9766666666666666,0.0,0
149, 0, 4.938, 0.98, 1,0.79,0.0,0.5800000000000001,0.5233333333333333,0.9966666666666667,0.049999999999999996,0
150, 0, 4.972, 0.98, 1,0.8,0.015,0.62,0.5533333333333333,0.9833333333333334,0.06,0
151, 0, 5.005, 0.98, 1,0.7949999999999999,0.0,0.585,0.4766666666666666,0.9233333333333333,0.023333333333333334,0
152, 0, 5.038, 0.98, 1,0.7849999999999999,0.0,0.635,0.36333333333333334,0.8766666666666666,0.05333333333333334,0
153, 0, 5.072, 0.98, 1,0.815,0.0,0.615,0.49,0.89,0.03333333333333333,0
154, 0, 5.105, 0.98, 1,0.775,0.01,0.595,0.4633333333333334,0.8133333333333334,0.02666666666666667,0
155, 0, 5.138, 0.98, 1,0.7749999999999999,0.0,0.595,0.45333333333333337,0.93,0.016666666666666666,0
156, 0, 5.172, 0.98, 1,0.735,0.02,0.5625,0.5133333333333333,0.8766666666666668,0.049999999999999996,0
157, 0, 5.205, 0.98, 1,0.76,0.0,0.5875,0.5166666666666667,1.0366666666666668,0.02666666666666667,0
158, 0, 5.239, 0.98, 1,0.755,0.0,0.5750000000000001,0.5566666666666666,0.9533333333333335,0.02666666666666667,0
159, 0, 5.272, 0.98, 1,0.745,0.0,0.5925,0.5166666666666667,1.01,0.016666666666666666,0
160, 0, 5.305, 0.98, 1,0.745,0.0,0.56,0.5566666666666666,1.0,0.0,0
161, 0, 5.339, 0.98, 1,0.77,0.0,0.58,0.5433333333333333,0.9733333333333333,0.0,0
162, 0, 5.372, 0.98, 1,0.755,0.0,0.5900000000000001,0.4066666666666667,1.0333333333333334,0.0,0
163, 0, 5.405, 0.98, 1,0.77,0.0,0.5750000000000001,0.5033333333333333,1.0133333333333334,0.0,0
164, 0, 5.439, 0.98, 1,0.7549999999999999,0.0,0.5375,0.42333333333333334,0.9633333333333333,0.02666666666666667,0
165, 0, 5.472, 0.98, 1,0.7849999999999999,0.0,0.5675,0.47,0.9433333333333334,0.0033333333333333335,0
166, 0, 5.506, 0.98, 1,0.765,0.0,0.5599999999999999,0.43333333333333335,0.9533333333333335,0.023333333333333334,0
167, 0, 5.539, 0.98, 1,0.755,0.0,0.545,0.4666666666666666,0.9166666666666666,0.023333333333333334,0
168, 0, 5.572, 0.98, 1,0.79,0.0,0.615,0.48,1.0233333333333334,0.02,0
169, 0, 5.606, 0.98, 1,0.735,0.0,0.5425,0.39999999999999997,1.0766666666666667,0.02666666666666667,0
170, 0, 5.639, 0.98, 1,0.7649999999999999,0.0,0.575,0.48,1.0999999999999999,0.01,0
171, 0, 5.672, 0.98, 1,0.7050000000000001,0.06,0.65,0.49000000000000005,1.12,0.04,0
172, 0, 5.706, 0.98, 1,0.78,0.0,0.5225,0.12333333333333334,0.8866666666666667,0.04666666666666667,0
173, 0, 5.739, 0.98, 1,0.77,0.125,0.6875,0.68,0.9866666666666667,0.023333333333333334,0
174, 0, 5.772, 0.98, 1,0.79,0.04,0.555,0.6,0.93,0.03666666666666667,0
175, 0, 5.806, 0.98, 1,0.765,0.12,0.6575,0.7000000000000001,0.9533333333333335,0.03333333333333333,0
176, 0, 5.839, 0.98, 1,0.77,0.045,0.645,0.6133333333333334,0.9700000000000001,0.02666666666666667,0
177, 0, 5.873, 0.98, 1,0.8,0.03,0.615,0.5966666666666667,0.9966666666666667,0.016666666666666666,0
178, 0, 5.906, 0.98, 1,0.775,0.045,0.63,0.6533333333333334,0.9866666666666667,0.0,0
179, 0, 5.939, 0.98, 1,0.81,0.03,0.6125,0.5333333333333333,0.9566666666666667,0.013333333333333334,0
180, 0, 5.973, 0.98, 1,0.825,0.06,0.63,0.5866666666666666,1.0033333333333334,0.06333333333333334,0
181, 0, 6.006, 0.98, 1,0.745,0.0,0.5599999999999999,0.4666666666666666,0.9166666666666666,0.04666666666666667,0
182, 0, 6.039, 0.98, 1,0.79,0.0,0.5575,0.4066666666666667,0.9866666666666667,0.06,0
183, 0, 6.073, 0.98, 1,0.8049999999999999,0.0,0.54,0.4766666666666666,0.9933333333333333,0.09000000000000001,0
184, 0, 6.106, 0.98, 1,0.8200000000000001,0.0,0.6174999999999999,0.43,1.0333333333333334,0.06999999999999999,0
185, 0, 6.139, 0.98, 1,0.79,0.0,0.58,0.44333333333333336,0.9666666666666667,0.04666666666666667,0
186, 0, 6.173, 0.98, 1,0.79,0.0,0.5725,0.36333333333333334,0.9433333333333334,0.05333333333333334,0
187, 0, 6.206, 0.98, 1,0.785,0.005,0.6,0.48666666666666664,0.9266666666666667,0.03333333333333333,0
188, 0, 6.240, 0.98, 1,0.78,0.0,0.58,0.49333333333333335,0.9633333333333333,0.03666666666666667,0
189, 0, 6.273, 0.98, 1,0.77,0.0,0.5499999999999999,0.48,0.9166666666666666,0.023333333333333334,0
190, 0, 6.306, 0.98, 1,0.77,0.005,0.5625,0.48333333333333334,0.9333333333333335,0.05333333333333334,0
191, 0, 6.340, 0.98, 1,0.76,0.02,0.6,0.48666666666666664,0.9066666666666666,0.06,0
192, 0, 6.373, 0.98, 1,0.74,0.01,0.5425,0.52,0.87,0.06,0
193, 0, 6.406, 0.98, 1,0.73,0.03,0.5449999999999999,0.4633333333333334,0.8566666666666666,0.03666666666666667,0
194, 0, 6.440, 0.98, 1,0.73,0.0,0.49,0.4466666666666667,0.8533333333333334,0.04,0
195, 0, 6.473, 0.98, 1,0.7150000000000001,0.0,0.505,0.5933333333333334,0.84,0.02666666666666667,0
196, 0, 6.507, 0.98, 1,0.74,0.0,0.5825,0.48,0.9133333333333332,0.023333333333333334,0
197, 0, 6.540, 0.98, 1,0.765,0.0,0.6475,0.42,0.9966666666666667,0.023333333333333334,0
198, 0, 6.573, 0.98, 1,0.76,0.0,0.5875,0.45999999999999996,1.0166666666666666,0.02666666666666667,0
199, 0, 6.607, 0.98, 1,0.745,0.0,0.5675,0.4066666666666667,0.98,0.02666666666666667,0
200, 0, 6.640, 0.98, 1,0.745,0.0,0.505,0.5233333333333333,0.9133333333333334,0.0033333333333333335,0
201, 0, 6.673, 0.98, 1,0.75,0.0,0.57,0.5499999999999999,0.9500000000000001,0.006666666666666667,0
202, 0, 6.707, 0.98, 1,0.735,0.045,0.545,0.5333333333333333,0.8966666666666666,0.023333333333333334,0
203, 0, 6.740, 0.98, 1,0.7749999999999999,0.005,0.5675,0.5233333333333333,0.9333333333333332,0.03,0
204, 0, 6.773, 0.98, 1,0.7250000000000001,0.035,0.5725,0.6066666666666667,0.8833333333333333,0.03666666666666667,0
205, 0, 6.807, 0.98, 1,0.8300000000000001,0.0,0.5850000000000001,0.5233333333333333,0.9166666666666666,0.03,0
206, 0, 6.840, 0.98, 1,0.865,0.01,0.5700000000000001,0.4666666666666666,0.87,0.023333333333333334,0
207, 0, 6.874, 0.98, 1,0.7849999999999999,0.005,0.6000000000000001,0.5366666666666667,0.9500000000000001,0.0,0
208, 0, 6.907, 0.98, 1,0.825,0.075,0.675,0.5733333333333334,1.0366666666666666,0.016666666666666666,0
209, 0, 6.940, 0.98, 1,0.795,0.06,0.63,0.5533333333333333,1.01,0.013333333333333334,0
210, 0, 6.974, 0.98, 1,0.755,0.015,0.585,0.55,0.9033333333333333,0.023333333333333334,0
211, 0, 7.007, 0.98, 1,0.765,0.005,0.5625,0.5233333333333333,0.8766666666666666,0.016666666666666666,0
212, 0, 7.040, 0.98, 1,0.79,0.03,0.61,0.5933333333333334,0.9333333333333332,0.016666666666666666,0
213, 0, 7.074, 0.98, 1,0.7949999999999999,0.055,0.6575,0.5333333333333333,0.9866666666666667,0.03,0
214, 0, 7.107, 0.98, 1,0.8049999999999999,0.065,0.6699999999999999,0.6,0.9366666666666666,0.03,0
215, 0, 7.140, 0.98, 1,0.8049999999999999,0.045,0.6525000000000001,0.6366666666666667,0.8733333333333334,0.013333333333333334,0
216, 0, 7.174, 0.98, 1,0.79,0.0,0.61,0.6433333333333333,0.9166666666666666,0.016666666666666666,0
217, 0, 7.207, 0.98, 1,0.835,0.045,0.6074999999999999,0.6433333333333334,0.9333333333333332,0.02,0
218, 0, 7.241, 0.98, 1,0.7749999999999999,0.0,0.5549999999999999,0.5366666666666667,0.9266666666666667,0.04,0
219, 0, 7.274, 0.98, 1,0.7749999999999999,0.015,0.54,0.49333333333333335,0.8766666666666666,0.049999999999999996,0
220, 0, 7.307, 0.98, 1,0.8300000000000001,0.025,0.575,0.4733333333333334,0.9933333333333333,0.04,0
221, 0, 7.341, 0.98, 1,0.8200000000000001,0.09,0.6475,0.5733333333333334,0.9066666666666666,0.03,0
222, 0, 7.374, 0.98, 1,0.825,0.07,0.5925,0.5333333333333333,0.8766666666666666,0.06999999999999999,0
223, 0, 7.407, 0.98, 1,0.8,0.09,0.5975,0.5966666666666667,0.9133333333333332,0.06333333333333334,0
224, 0, 7.441, 0.98, 1,0.825,0.09,0.5925,0.5766666666666667,0.93,0.05666666666666667,0
225, 0, 7.474, 0.98, 1,0.835,0.04,0.6275,0.5666666666666668,0.89,0.06666666666666667,0
226, 0, 7.508, 0.98, 1,0.835,0.05,0.6475,0.6533333333333334,0.9233333333333333,0.049999999999999996,0
227, 0, 7.541, 0.98, 1,0.87,0.04,0.6299999999999999,0.58,0.9166666666666666,0.02,0
228, 0, 7.574, 0.98, 1,0.885,0.08,0.6525000000000001,0.5766666666666667,0.9666666666666668,0.043333333333333335,0
229, 0, 7.608, 0.98, 1,0.785,0.1,0.735,0.42333333333333334,1.01,0.06,0
230, 0, 7.641, 0.98, 1,0.78,0.035,0.6075,0.2066666666666667,0.9166666666666666,0.07666666666666667,0
231, 0, 7.674, 0.98, 1,0.8300000000000001,0.0,0.6799999999999999,0.049999999999999996,1.0266666666666666,0.05333333333333334,0
232, 0, 7.708, 0.98, 1,0.795,0.025,0.6950000000000001,0.14666666666666667,1.0033333333333334,0.06333333333333334,0
233, 0, 7.741, 0.98, 1,0.75,0.045,0.6825,0.2866666666666667,0.9733333333333333,0.049999999999999996,0
234, 0, 7.774, 0.98, 1,0.76,0.065,0.665,0.4033333333333333,0.9433333333333334,0.06999999999999999,0
235, 0, 7.808, 0.98, 1,0.765,0.05,0.6375000000000001,0.5566666666666668,0.89,0.05666666666666667,0
236, 0, 7.841, 0.98, 1,0.73,0.06,0.5975,0.48666666666666664,0.9033333333333333,0.03666666666666667,0
237, 0, 7.875, 0.98, 1,0.77,0.05,0.615,0.54,0.9266666666666666,0.06,0
238, 0, 7.908, 0.98, 1,0.7649999999999999,0.07,0.6025,0.5499999999999999,0.8533333333333332,0.05666666666666667,0
239, 0, 7.941, 0.98, 1,0.815,0.035,0.6599999999999999,0.5666666666666667,1.02,0.043333333333333335,0
240, 0, 7.975, 0.98, 1,0.81,0.005,0.6074999999999999,0.54,0.9266666666666666,0.02,0
241, 0, 8.008, 0.98, 1,0.7549999999999999,0.04,0.6,0.51,0.8433333333333333,0.06333333333333334,0
